Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,2.5,0.0,0.0,10051,-97.30752745780873
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,18.1,-0.5494505494505377,1.098901098901095,39173,-90.70659574770946
AAMRANET,aamra networks ltd,16.6,-1.1904761904761862,-2.976190476190476,4526,-94.99607513626464
AAMRATECH,Aamra Technologies Limited,10.7,0.943396226415091,-5.660377358490563,121,-99.49242837367339
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,2.7,3.8461538461538494,0.0,52400,-97.81247390832429
ABBANK,AB Bank PLC,4.2,0.0,2.3809523809523725,143823,-93.08988772142575
ACFL,Aman Cotton Fibrous PLC,18.8,-0.5291005291005179,1.0582010582010732,510,-96.69624927123147
ACI,Advanced Chemical Industries PLC,178.8,-0.4454342984409705,0.0,37756,-30.383154478740277
ACIFORMULA,ACI Formulations PLC,125.4,1.8683996750609353,1.5434606011372916,30798,360.90990721340916
ACMELAB,ACME Laboratories Ltd.,71.9,-2.83783783783783,-3.6486486486486522,19973,-90.3493428681871
ACMEPL,ACME Pesticides Ltd,14.4,1.4084507042253596,1.4084507042253596,95924,-80.54619275339392
ACTIVEFINE,Active Fine Chemicals Ltd.,5.9,1.7241379310344922,1.7241379310344922,9212,-95.83276787087551
ADNTEL,ADN Telecom Ltd.,58.0,0.1727115716753047,1.7271157167530224,16611,-92.8267290817384
ADVENT,Advent Pharma Ltd.,13.2,0.7633587786259515,6.106870229007639,1070,-99.32897690928019
AFCAGRO,AFC Agro Biotech Ltd.,5.3,0.0,1.8867924528301987,7352,-94.35815581066977
AFTABAUTO,Aftab Automobiles Ltd.,37.0,6.321839080459779,9.195402298850585,1810119,273.6873289099369
AGNISYSL,Agni Systems PLC,20.4,1.9999999999999927,0.9999999999999963,738252,15.533117578200804
AGRANINS,Agrani Insurance PLC,19.7,0.0,-0.5076142131979587,3582,-95.61958103530506
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,3.3,0.0,0.0,75131,-61.041742286751365
AIL,Alif Industries Ltd.,43.6,-0.22883295194508335,0.2288329519450671,60476,-93.00924186640619
AL-HAJTEX,Alhaj Textile Mills Limited,131.6,2.253302253302258,-1.320901320901312,106,-99.77678101375113
ALARABANK,Al-Arafah Islami Bank PLC,16.4,0.6134969325153243,-0.6134969325153461,8411,-96.12585557285381
ALIF,Alif Manufacturing Company Ltd.,4.1,5.1282051282051215,7.6923076923077,264782,-41.5556781812162
ALLTEX,Alltex Industries Limited,13.8,5.343511450381688,-0.7633587786259515,4,-99.99233378691761
AMANFEED,Aman Feed PLC,22.8,-0.4366812227074143,0.8733624454148596,14660,-95.16142873173983
AMBEEPHA,Ambee Pharmaceuticals PLC,763.2,3.372612759041053,3.4403359068129613,1163,30.38116591928251
AMCLPRAN,Agricultural Marketing Co. Ltd.,197.2,-1.4985014985014986,-1.348651348651343,790,-88.62163329972634
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,18.6,1.6393442622950858,1.6393442622950858,140,-97.97072039426004
ANWARGALV,Anwar Galvanizing Ltd.,86.0,0.23310023310023645,-0.9324009324009291,88536,-93.3156010832628
AOL,Associated Oxygen Ltd,14.4,3.597122302158273,0.7194244604316521,861,-98.83090960935273
APEXFOODS,Apex Foods Limited,217.8,1.7281644091546084,1.3545072396076627,2709,-86.36294991190536
APEXFOOT,Apex Footwear Ltd.,191.9,1.3734812466983592,-0.4754358161648207,2,-99.99436572104685
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,147.0,3.59408033826638,2.0436927413671637,124782,-20.919444074757116
APEXTANRY,Apex Tannery Limited.,58.0,0.1727115716753047,3.2815198618307404,31,-99.46058813293892
APOLOISPAT,Appollo Ispat Complex Ltd.,1.7,6.249999999999992,6.249999999999992,16300,-87.54098861873132
ARAMIT,Aramit Limited,191.5,2.2423918846769824,4.111051788574473,6193,89.7946674839105
ARAMITCEM,Aramit Cement Limited,9.3,3.333333333333341,8.888888888888896,17116,-52.580689846239096
ARGONDENIM,Argon Denims Ltd.,17.6,-0.5649717514124173,1.6949152542372923,28169,-95.03312250831809
ASIAINS,Asia Insurance PLC,26.7,-0.37313432835821425,-1.4925373134328437,1193,-98.63302510512987
ASIAPACINS,Asia Pacific General Insurance PLC,29.2,2.0979020979020904,5.9440559440559415,14866,2694.3609022556393
ASIATICLAB,Asiatic Laboratories Ltd,52.4,-0.7575757575757549,-0.5681818181818128,90704,-92.08362534768982
ATLASBANG,Atlas Bangladesh Limited,51.9,-2.07547169811321,5.471698113207545,8454,185.51165146909827
AZIZPIPES,Aziz Pipes Limited.,42.0,2.4390243902439024,0.0,710,-88.66538952745849
BANGAS,Bangas Limited,105.8,0.0,1.606805293005674,3201,-95.263671875
BANKASIA,Bank Asia PLC,17.9,-0.5555555555555635,1.1111111111111072,1437,-99.7552146768987
BARKAPOWER,Baraka Power Ltd.,6.1,0.0,0.0,584269,24.625708429052576
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,822.0,-0.07293946024799693,0.4133236080719641,650,24.282982791587
BATBC,British American Tobacco Bangladesh Co Ltd,251.8,0.6797281087565042,0.11995201919232762,16903,-83.72661718125715
BAYLEASING,Bay Leasing and Investment Ltd.,2.9,3.5714285714285747,7.1428571428571495,11031,-91.096061797254
BBS,Bangladesh Building Systems PLC,8.5,7.594936708860754,5.06329113924051,179594,-82.53921031037687
BBSCABLES,BBS Cables PLC,14.3,5.14705882352942,2.205882352941182,148045,-82.4312505266056
BDAUTOCA,Bangladesh Autocars Limited,106.0,-1.1194029850746294,3.5447761194029823,1122,-97.08541147132169
BDCOM,BDCOM Online Ltd.,25.1,-1.953125,0.7812499999999972,37189,-93.86463897898513
BDFINANCE,Bangladesh Finance PLC,14.5,4.316546762589925,1.4388489208633042,125534,-78.35001052025234
BDLAMPS,Bangladesh Lamps PLC,124.0,-0.5613472333600664,0.0,682,-97.37136249759106
BDTHAI,Bangladesh Thai Aluminium Ltd.,10.2,0.9900990099009866,0.0,31335,-94.80554141890694
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,9.6,4.347826086956526,2.1739130434782727,281121,46.41337465170178
BDWELDING,Bangladesh Welding Electrodes Ltd.,8.1,3.8461538461538445,-7.692307692307689,2101,-33.805923125393825
BEACHHATCH,Beach Hatchery Ltd,48.3,-0.6172839506172927,0.0,59130,-90.65326013590948
BEACONPHAR,Beacon Pharmaceuticals PLC,104.8,-0.5692599620493439,1.3282732447817756,19878,-85.69186916964183
BENGALWTL,Bengal Windsor Thermoplastics PLC,17.9,1.7045454545454382,1.1363636363636322,120619,274.24449270865654
BERGERPBL,Berger Paints Bangladesh Ltd.,1407.4,0.564487316898899,0.0,1100,3.8715769593956564
BESTHLDNG,Best Holdings PLC,14.0,-0.7092198581560258,2.8368794326241162,53492,-91.66274419344079
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,19,-93.66666666666667
BGIC,Bangladesh General Insurance Company PLC,31.9,2.903225806451608,2.903225806451608,1,-99.99415546464057
BIFC,Bangladesh Industrial Finance Company Ltd.,2.8,7.692307692307682,7.692307692307682,1600,-98.82113701335062
BNICL,Bangladesh National Insurance Company Ltd,42.5,-0.7009345794392458,0.23364485981308744,20972,-88.52578306661195
BPML,Bashundhara Paper Mill Ltd.,24.6,7.8947368421052655,2.6315789473684115,134696,36.60851926977687
BPPL,Baraka Patenga Power Ltd.,15.2,2.0134228187919394,0.671140939597313,7060110,51.63381819603241
BRACBANK,BRAC Bank PLC,66.4,0.911854103343478,1.063829787234047,4813,-98.6473687908382
BSC,Bangladesh Shipping Corporation,103.8,-0.38387715930902655,0.3838771593090129,64101,-88.89643357624533
BSCPLC,Bangladesh Submarine Cables PLC,130.9,-0.30464584920030896,-0.07616146230009346,2891,-97.06747545240607
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,76.9,0.3916449086162029,1.6971279373368298,21055,52.949295365393
BSRMSTEEL,BSRM Steels Limited,60.6,-0.6557377049180304,0.0,2188,-99.03349206208975
BXPHARMA,Beximco Pharmaceuticals Plc,107.9,0.9354536950420954,1.683816651075769,3468,-98.21409260146147
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,6.9,-1.4285714285714235,1.4285714285714235,91023,-93.65753047622698
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,10.9,-0.909090909090906,-1.818181818181812,1200,-99.8657082713633
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,6.6,1.538461538461533,-1.538461538461533,8414,-93.7105225782821
CENTRALINS,Central Insurance Company Limited,34.6,1.7647058823529453,2.941176470588235,202,-99.88973799126639
CENTRALPHL,Central Pharmaceuticals Ltd.,8.6,-1.1494252873563178,-2.2988505747126355,58655,-84.54214114602412
CITYBANK,City Bank PLC,23.8,-0.8333333333333304,0.0,138382,-94.9079671977445
CITYGENINS,City Insurance PLC,74.4,0.134589502018854,0.134589502018854,1,-99.99842201603232
CLICL,Chartered Life Insurance PLC,43.0,-0.2320185614849221,-1.392111368909516,424,-99.83406127209254
CNATEX,C & A Textiles Ltd,2.0,5.263157894736848,5.263157894736848,103255,-32.31399541134054
