Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,2.5,4.1666666666666705,0.0,57363,-95.45309345481034
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,19.9,3.64583333333333,1.041666666666663,422413,46.993238658310396
AAMRANET,aamra networks ltd,15.8,0.6369426751592447,1.2738853503184782,21885,-85.84978857120689
AAMRATECH,Aamra Technologies Limited,11.3,0.8928571428571557,1.7857142857142954,4001,-85.0463447451039
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,2.6,0.0,0.0,86800,-95.21235521235522
ABBANK,AB Bank PLC,4.6,0.0,2.1739130434782727,579588,-88.42535427117464
ACFL,Aman Cotton Fibrous PLC,17.8,4.70588235294118,5.88235294117647,2,-99.98681608437707
ACI,Advanced Chemical Industries PLC,206.4,0.04847309743092308,0.0,12914,-92.88328006172159
ACIFORMULA,ACI Formulations PLC,136.5,1.6381236038719198,0.3723008190618019,11949,-51.45445681319573
ACMELAB,ACME Laboratories Ltd.,75.7,0.531208499335997,0.2656042496679985,27107,-84.64210037280031
ACMEPL,ACME Pesticides Ltd,16.1,-0.6172839506172708,2.469135802469149,911407,-72.81844657153891
ACTIVEFINE,Active Fine Chemicals Ltd.,5.8,3.5714285714285747,0.0,85472,-28.655019574127095
ADNTEL,ADN Telecom Ltd.,64.3,-0.1552795031056033,0.0,209674,-77.0565494330175
ADVENT,Advent Pharma Ltd.,14.0,0.0,1.4285714285714235,44914,-70.24952142492829
AFCAGRO,AFC Agro Biotech Ltd.,5.2,-1.886792452830182,0.0,17076,-48.970504736574725
AFTABAUTO,Aftab Automobiles Ltd.,30.6,0.0,0.6535947712418277,206660,-18.753267993127878
AGNISYSL,Agni Systems PLC,21.1,0.9569377990430759,0.0,155490,-61.98400046942388
AGRANINS,Agrani Insurance PLC,24.2,0.41493775933609073,0.0,3532,-92.45734298588421
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,3.5,2.941176470588238,2.941176470588238,44251,-70.11904842292914
AIL,Alif Industries Ltd.,26.7,0.7547169811320728,1.5094339622641455,64590,-83.88569546733729
AL-HAJTEX,Alhaj Textile Mills Limited,130.1,-0.6870229007633631,0.0,58152,-81.5605310638082
ALARABANK,Al-Arafah Islami Bank PLC,17.2,9.554140127388536,8.280254777070068,2244447,279.9304953686149
ALIF,Alif Manufacturing Company Ltd.,3.8,0.0,2.631578947368424,10011,-88.24130519045774
ALLTEX,Alltex Industries Limited,13.7,0.7352941176470562,1.4705882352941255,39173,-73.07197899266531
AMANFEED,Aman Feed PLC,23.9,-1.2396694214876063,0.8264462809917326,195313,-67.52960461238447
AMBEEPHA,Ambee Pharmaceuticals PLC,746.0,-1.348849510711458,0.43639248875958137,50,-98.93639651138055
AMCLPRAN,Agricultural Marketing Co. Ltd.,213.4,0.6129184347006182,0.18859028760019128,266,-81.5916955017301
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,18.7,2.185792349726768,2.185792349726768,501,-96.72441974501471
ANWARGALV,Anwar Galvanizing Ltd.,88.4,1.9607843137254932,9.57324106113033,138865,-79.26214978323559
AOL,Associated Oxygen Ltd,14.0,1.4492753623188355,1.4492753623188355,29451,-49.66415423268215
APEXFOODS,Apex Foods Limited,238.0,-0.9159034138218105,8.243130724396341,4653,-91.63791244339012
APEXFOOT,Apex Footwear Ltd.,187.6,-0.47745358090185974,0.0,40599,-63.53667079808159
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,213.5,-0.37330844610359837,8.259449370041992,53589,-83.81353961210971
APEXTANRY,Apex Tannery Limited.,71.9,1.4104372355430181,1.2693935119887043,5685,-95.08727964051158
APOLOISPAT,Appollo Ispat Complex Ltd.,1.9,5.555555555555548,0.0,468060,97.09947194219156
ARAMIT,Aramit Limited,170.6,2.0945541591861163,0.0,5888,58.706199460916444
ARAMITCEM,Aramit Cement Limited,11.2,-2.6086956521739193,-0.8695652173913012,5659,-91.718253794032
ARGONDENIM,Argon Denims Ltd.,17.2,1.775147928994087,0.5917159763313694,206231,-64.73435899540522
ASIAINS,Asia Insurance PLC,38.8,-0.5128205128205201,-2.051282051282044,627999,-59.40877625021814
ASIAPACINS,Asia Pacific General Insurance PLC,40.3,0.0,0.0,74445,-84.55392174153002
ASIATICLAB,Asiatic Laboratories Ltd,63.1,1.4469453376205765,7.717041800643082,743659,-71.37854338504621
ATLASBANG,Atlas Bangladesh Limited,51.5,-1.5296367112810654,2.868068833652008,346,-57.07196029776674
AZIZPIPES,Aziz Pipes Limited.,42.1,2.682926829268296,2.682926829268296,1,-99.98788025693855
BANGAS,Bangas Limited,123.0,-1.5212169735788676,4.083266613290628,34692,-85.07357370277944
BANKASIA,Bank Asia PLC,20.3,-0.9756097560975575,0.0,184578,-90.18761642297584
BARKAPOWER,Baraka Power Ltd.,7.8,0.0,-1.2820512820512775,47287,-90.05382507167211
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,811.0,-1.0372178157413057,0.18303843807199513,6,-99.29078014184397
BATBC,British American Tobacco Bangladesh Co Ltd,266.5,-0.2992891881780813,0.0,14390,-85.9427354518546
BAYLEASING,Bay Leasing and Investment Ltd.,3.9,-2.500000000000002,0.0,116938,-83.21329981869364
BBS,Bangladesh Building Systems PLC,9.0,2.2727272727272645,1.1363636363636322,161182,-36.91210546092184
BBSCABLES,BBS Cables PLC,14.7,5.755395683453229,2.158273381294956,427741,134.50198460560074
BDAUTOCA,Bangladesh Autocars Limited,128.0,0.15649452269170802,0.0,5347,-91.62227375282026
BDCOM,BDCOM Online Ltd.,25.7,0.0,0.3891050583657643,114538,-74.2400525373564
BDFINANCE,Bangladesh Finance PLC,13.0,4.0,2.4000000000000057,53869,-69.2187696421837
BDLAMPS,Bangladesh Lamps PLC,142.1,0.7801418439716272,0.0,2162,-76.83985002678094
BDTHAI,Bangladesh Thai Aluminium Ltd.,10.9,0.9259259259259226,0.9259259259259226,90870,-82.19115260694716
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,14.0,-0.7092198581560258,1.4184397163120643,1408000,-67.98803188919493
BDWELDING,Bangladesh Welding Electrodes Ltd.,17.2,0.5847953216374144,-2.923976608187134,37861,-67.65979619205439
BEACHHATCH,Beach Hatchery Ltd,30.0,0.33444816053512183,0.33444816053512183,43590,-82.50542817352496
BEACONPHAR,Beacon Pharmaceuticals PLC,108.0,0.3717472118959161,0.7434944237918322,137034,-73.10775619300308
BENGALWTL,Bengal Windsor Thermoplastics PLC,17.6,0.5714285714285796,0.5714285714285796,32900,-72.40974464338127
BERGERPBL,Berger Paints Bangladesh Ltd.,1418.5,0.5957024324516056,0.0,7143,2.939904885430177
BESTHLDNG,Best Holdings PLC,11.9,0.8474576271186409,0.0,88232,-52.791867308721244
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,3,-97.27272727272728
BGIC,Bangladesh General Insurance Company PLC,35.0,0.28653295128940237,0.0,22636,-79.06051691920594
BIFC,Bangladesh Industrial Finance Company Ltd.,2.0,5.263157894736848,5.263157894736848,1573,-64.20932878270762
BNICL,Bangladesh National Insurance Company Ltd,54.7,0.0,1.2797074954296082,75295,-88.93911260231633
BPML,Bashundhara Paper Mill Ltd.,24.0,1.2658227848101298,0.0,14702,-79.72109960137381
BPPL,Baraka Patenga Power Ltd.,16.1,1.8987341772151944,0.0,2363263,-30.240350300290288
BRACBANK,BRAC Bank PLC,76.9,-1.2836970474967906,0.0,635353,-83.54554264619885
BSC,Bangladesh Shipping Corporation,115.0,1.8600531443755484,0.08857395925597371,765450,-18.292124468810744
BSCPLC,Bangladesh Submarine Cables PLC,142.2,-0.14044943820225916,0.49157303370785715,86101,-75.49786284654043
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,83.0,-1.8912529550827357,-0.2364066193853294,4629,-89.3539706998459
BSRMSTEEL,BSRM Steels Limited,73.4,0.13642564802183976,-0.2728512960436601,13477,-91.76015994228382
BXPHARMA,Beximco Pharmaceuticals Plc,115.0,-0.17361111111111358,0.9548611111111062,291766,-47.3449219285771
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,7.0,2.941176470588238,1.4705882352941255,357241,-57.47870013069157
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,10.4,0.9708737864077635,0.0,167298,-83.83088039154286
