Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,2.7,3.8461538461538494,0.0,42510,-90.37076299980973
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,18.7,-1.0582010582010546,1.0582010582010732,6000,-97.96687359375423
AAMRANET,aamra networks ltd,17.5,-1.68539325842697,-3.37078651685394,2705,-96.67351230370033
AAMRATECH,Aamra Technologies Limited,10.1,-5.607476635514016,-1.8691588785046664,7869,-87.70045953296446
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,2.7,0.0,0.0,19317,-95.9285831713928
ABBANK,AB Bank PLC,4.0,-9.090909090909099,-2.2727272727272845,918126,-52.29349503515144
ACFL,Aman Cotton Fibrous PLC,18.2,-2.6737967914438503,-2.6737967914438503,1,-99.99572539967512
ACI,Advanced Chemical Industries PLC,176.5,-0.6193693693693662,-0.6193693693693662,1,-99.99546423549688
ACIFORMULA,ACI Formulations PLC,128.9,0.0,0.15515903801395547,420,-98.57525696258354
ACMELAB,ACME Laboratories Ltd.,73.7,-1.4705882352941102,0.2673796791443888,5672,-94.97466066555621
ACMEPL,ACME Pesticides Ltd,14.4,-1.3698630136986254,2.739726027397263,16154,-95.7151534603173
ACTIVEFINE,Active Fine Chemicals Ltd.,5.5,-1.7857142857142794,0.0,15031,-87.12834829074467
ADNTEL,ADN Telecom Ltd.,57.6,-1.0309278350515487,-3.4364261168384878,7630,-91.74376454038847
ADVENT,Advent Pharma Ltd.,13.7,1.481481481481476,1.481481481481476,22,-99.98129267608269
AFCAGRO,AFC Agro Biotech Ltd.,4.2,-4.545454545454549,-4.545454545454549,108594,50.83128463685986
AFTABAUTO,Aftab Automobiles Ltd.,33.9,-0.5865102639296271,0.0,11250,-90.02889404924397
AGNISYSL,Agni Systems PLC,19.0,-3.5532994923857837,0.5076142131979768,62030,-90.47494740721405
AGRANINS,Agrani Insuarnce Co. Ltd.,21.0,-3.6697247706422047,0.9174311926605472,2284,-91.7619477006312
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,3.5,0.0,0.0,200,-99.89159950352573
AIL,Alif Industries Ltd.,45.0,-1.7467248908296884,0.2183406113537149,74864,-80.03195356863749
AL-HAJTEX,Alhaj Textile Mills Limited,130.6,2.0312499999999956,0.0,5530,-84.96955859969559
ALARABANK,Al-Arafah Islami Bank PLC,12.1,0.0,4.132231404958678,443,-99.561980284169
ALIF,Alif Manufacturing Company Ltd.,3.3,-8.333333333333341,-2.77777777777778,76534,-88.63857013494054
ALLTEX,Alltex Industries Limited,14.0,4.477611940298504,4.477611940298504,3,-99.99738311235171
AMANFEED,Aman Feed PLC,21.7,-0.9132420091324169,-0.9132420091324169,12705,-94.95821329079264
AMBEEPHA,Ambee Pharmaceuticals PLC,788.6,0.31802569647627527,0.4961200865029865,2859,236.74911660777386
AMCLPRAN,Agricultural Marketing Co. Ltd.,204.3,0.0,0.3426333822809538,100,-95.00998003992017
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,18.0,-2.173913043478253,0.0,23108,46.06826801517067
ANWARGALV,Anwar Galvanizing Ltd.,92.1,-9.794319294809013,-2.25269343780607,1138522,-23.06088108287099
AOL,Associated Oxygen Ltd,14.5,1.3986013986013937,2.0979020979020904,25,-99.99428133542256
APEXFOODS,Apex Foods Limited,224.0,1.771921853702865,0.4089050431622016,780,-96.48062085457745
APEXFOOT,Apex Footwear Ltd.,189.2,0.05288207297725771,1.0047593865679565,139,-99.85472863518076
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,133.9,1.285930408472025,0.15128593040848493,3589,-94.7878242179558
APEXTANRY,Apex Tannery Limited.,56.4,-3.0927835051546464,-2.2336769759450243,8245,-46.765237603305785
APOLOISPAT,Appollo Ispat Complex Ltd.,1.8,-5.263157894736835,-5.263157894736835,64730,-81.27632248808257
ARAMIT,Aramit Limited,190.0,0.21097046413502413,0.26371308016877637,292,-96.575583440835
ARAMITCEM,Aramit Cement Limited,7.7,-9.411764705882351,-9.411764705882351,5,-99.9846935651748
ARGONDENIM,Argon Denims Ltd.,17.3,-0.5747126436781487,0.5747126436781691,5543,-98.39050154910234
ASIAINS,Asia Insurance PLC,26.3,-0.7547169811320728,0.0,3260,-95.56872553284038
ASIAPACINS,Asia Pacific General Insurance Company Limited,31.4,5.016722408026756,5.016722408026756,1,-99.99401161746212
ASIATICLAB,Asiatic Laboratories Ltd,59.2,-2.1487603305785075,-1.1570247933884343,93643,-91.23498182281078
ATLASBANG,Atlas Bangladesh Limited,53.0,-3.1078610603290726,-3.1078610603290726,415,-47.73299748110831
AZIZPIPES,Aziz Pipes Limited.,44.0,-2.8697571743929298,0.0,11978,20.39400944818575
BANGAS,Bangas Limited,104.1,-0.09596928982726347,0.3838771593090129,3109,-92.47215496368038
BANKASIA,Bank Asia PLC,17.9,0.5617977528089768,0.5617977528089768,202420,-55.97114916127236
BARKAPOWER,Baraka Power Ltd.,5.6,-1.75438596491229,0.0,15561,-93.73199979054301
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,860.0,-0.12774358378818054,-0.12774358378818054,30,-81.92771084337349
BATBC,British American Tobacco Bangladesh Co Ltd,248.0,0.16155088852988922,0.16155088852988922,1675,-96.79149506752228
BAYLEASING,Bay Leasing and Investment Ltd.,3.6,-2.702702702702705,0.0,101500,86.73535093367676
BBS,Bangladesh Building Systems PLC,8.1,-1.219512195121947,-1.219512195121947,11279,-96.96181186883992
BBSCABLES,BBS Cables PLC,13.6,-2.158273381294969,0.0,68416,-68.0880638089463
BDAUTOCA,Bangladesh Autocars Limited,99.0,-0.8016032064128228,2.004008016032064,2336,-90.72205894034474
BDCOM,BDCOM Online Ltd.,23.9,-0.829875518672211,1.6597510373443924,26321,-92.80888255045475
BDFINANCE,Bangladesh Finance PLC,13.3,-8.904109589041088,-9.589041095890414,72892,-87.17918050318005
BDLAMPS,Bangladesh Lamps PLC,125.7,0.0,0.0,12,-99.84968057121382
BDTHAI,Bangladesh Thai Aluminium Ltd.,9.8,-1.0101010101010066,1.0101010101010066,34700,-84.27950763599132
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,9.6,-1.0309278350515427,-1.0309278350515427,60756,-72.67686329886985
BDWELDING,Bangladesh Welding Electrodes Ltd.,7.7,2.6666666666666687,2.6666666666666687,1,-99.99889232268856
BEACHHATCH,Beach Hatchery Ltd,49.9,-1.9646365422396856,0.19646365422397138,151915,-82.08158619510154
BEACONPHAR,Beacon Pharmaceuticals PLC,108.6,0.0,1.1970534069981689,30629,-86.077917119312
BENGALWTL,Bengal Windsor Thermoplastics PLC,17.5,-2.234636871508372,-0.5586592178770831,39254,-69.6230547193611
BERGERPBL,Berger Paints Bangladesh Ltd.,1415.5,-0.06354137249365228,0.254165489974577,13,-99.02694610778443
BESTHLDNG,Best Holdings PLC,13.0,-2.255639097744366,0.0,54392,-90.08895740175873
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,9,-99.57142857142857
BGIC,Bangladesh General Insurance Company PLC,32.0,0.0,0.6250000000000089,110,-99.47189015315186
BIFC,Bangladesh Industrial Finance Company Ltd.,2.3,-8.000000000000007,-8.000000000000007,53819,-28.928359194453616
BNICL,Bangladesh National Insurance Company Ltd,42.5,-2.0737327188940062,-1.1520737327188941,10200,-90.99544475440517
BPML,Bashundhara Paper Mill Ltd.,24.0,0.41841004184101016,-1.673640167364011,2440,-95.86475722396408
BPPL,Baraka Patenga Power Ltd.,12.9,-2.272727272727265,1.5151515151515234,202981,-89.28414559721932
BRACBANK,BRAC Bank PLC,66.8,0.14992503748125086,1.9490254872563677,20102,-94.65129087962877
BSC,Bangladesh Shipping Corporation,109.1,-1.1775362318840683,0.9057971014492754,68851,-92.71506642048851
BSCPLC,Bangladesh Submarine Cables PLC,127.0,-0.39215686274509803,0.0,13900,-82.52671275927091
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,81.5,0.8663366336633699,1.4851485148514887,49321,-40.22059269135204
BSRMSTEEL,BSRM Steels Limited,65.9,0.4573170731707491,0.6097560975609843,759437,86.73012001386762
BXPHARMA,Beximco Pharmaceuticals Plc,110.8,-0.27002700270026747,0.8100810081008152,3985,-97.31704032855315
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,7.1,-1.3888888888888962,-1.3888888888888962,218164,-88.46606072653603
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,11.2,0.0,0.0,11114,-98.6588681349048
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,6.5,-4.411764705882351,-4.411764705882351,41155,-76.02891324860501
CENTRALINS,Central Insurance Company Limited,35.7,-1.3812154696132597,0.0,2100,-97.75434694270376
CENTRALPHL,Central Pharmaceuticals Ltd.,8.6,-3.37078651685394,1.1235955056179736,53603,-93.02829495425074
CITYBANK,City Bank PLC,23.9,-0.41666666666667257,0.0,84737,-96.84372103972419
CITYGENINS,City Insurance PLC,74.5,1.085481682496604,0.5427408412482924,32653,-91.83936140435061
CLICL,Chartered Life Insurance PLC,44.5,-3.6796536796536854,0.0,31230,-90.6057388317185
CNATEX,C & A Textiles Ltd,2.0,-4.761904761904765,-4.761904761904765,74039,-65.48346643170491
CONFIDCEM,Confidence Cement PLC,50.0,-3.8461538461538463,5.38461538461538,28897,-48.650377609951136
CONTININS,Continental Insurance PLC,23.0,-2.127659574468085,1.7021276595744619,20100,-81.95432018961431
COPPERTECH,Coppertech Industries Ltd,17.6,-1.1235955056179736,0.5617977528089768,5500,-97.50145369966565
CROWNCEMNT,Crown Cement PLC,50.0,1.0101010101010102,2.0202020202020203,1592,-93.82610718994803
CRYSTALINS,Crystal Insurance Company Ltd,46.2,-3.950103950103947,2.28690228690229,11457,-93.55461168462209
CVOPRL,CVO Petrochemical Refinery PLC,156.5,-2.4314214463840433,0.3740648379052333,70647,-84.45952485701716
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,19.6,0.0,0.0,10500,-94.80989382525654
DAFODILCOM,Daffodil Computers PLC.,35.3,0.857142857142849,-2.857142857142857,6719,-86.1944975240913
DBH,DBH Finance PLC,35.0,-0.28490028490028896,0.0,9536,-92.52541562482854
DBH1STMF,DBH First Mutual Fund Units,5.7,0.0,0.0,51887,-70.64733468725073
DELTALIFE,Delta Life Insurance Company Ltd.,66.0,-0.9009009009008924,-0.15015015015014163,8316,-89.545803110111
DELTASPINN,Delta Spinners Limited,3.8,0.0,0.0,24001,-84.38278794661738
DESCO,Dhaka Electric Supply Co. Ltd.,18.4,0.0,0.543478260869573,13339,8.535394629780308
DESHBANDHU,Deshbandhu Polymer Limited,14.0,-6.666666666666667,0.0,34760,-83.51739540706248
DGIC,Desh General Insurance Company Ltd,19.7,-4.830917874396135,0.9661835748792237,2001,-93.68351273714448
DHAKABANK,Dhaka Bank PLC,10.7,0.0,0.0,48460,-88.3711164064206
DHAKAINS,Dhaka Insurance Limited,32.8,-0.6060606060606146,0.3030303030303073,4202,-93.4881991042787
DOMINAGE,Dominage Steel Building Systems Ltd,22.1,-0.896860986547082,0.0,498752,-75.05061141389307
DOREENPWR,Doreen Power Generations & Systems Ltd.,25.9,-0.7662835249042255,0.0,27560,-96.62742189899643
DSHGARME,Desh Garments Limited.,96.5,-2.030456852791878,0.2030456852791907,3454,-94.51293130838152
DSSL,Dragon Sweater & Spinning Ltd.,8.3,-1.1904761904761862,0.0,33445,-92.98461628819183
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,115.6,-1.0273972602739752,2.568493150684932,6111,-84.5903623572131
DUTCHBANGL,Dutch-Bangla Bank PLC,39.4,1.5463917525773232,0.0,9,-99.99234081663914
EASTERNINS,Eastern Insurance Co. Ltd.,44.3,-1.336302895322943,-6.458797327394207,802,-97.8804376552672
EASTLAND,Eastland Insurance PLC,18.0,1.1235955056179736,1.1235955056179736,2700,-95.73169767772737
EASTRNLUB,Eastern Lubricants Blenders PLC,2460.0,-1.9099645121416362,-1.0686231508433424,1219,-86.440489432703
EBL,Eastern Bank PLC,22.9,-0.8658008658008781,-0.43290043290043906,15479,-91.88191301337892
EBL1STMF,EBL First Mutual Fund Units,3.5,-2.77777777777778,0.0,10010,-37.39837398373984
EBLNRBMF,EBL NRB Mutual Fund,2.6,0.0,0.0,20000,-91.24665184433046
ECABLES,Eastern Cables Ltd.,113.9,0.0,0.0,1500,-89.18529199711608
EGEN,eGeneration PLC,19.1,-4.020100502512549,1.005025125628155,110188,-80.09192677656445
EHL,Eastern Housing Ltd.,73.1,-1.0825439783491357,0.0,17400,-88.72238929793632
EIL,Express Insurance Ltd.,26.4,-3.2967032967033045,0.0,23782,-92.7839086807315
EMERALDOIL,Emerald Oil Industries Ltd.,11.8,-4.0650406504065035,-5.691056910569114,18018,-83.76844494892168
ENVOYTEX,Envoy Textiles Ltd.,47.2,-1.0482180293501047,0.20964360587000905,29431,-90.41485370365545
EPGL,Energypac Power Generation PLC,15.9,-1.8518518518518454,1.8518518518518563,4366,-97.85469304323044
ESQUIRENIT,Esquire Knit Composite PLC,22.1,1.8433179723502402,1.8433179723502402,9,-99.98925219135876
ETL,Evince Textiles Ltd.,8.8,-1.1235955056179736,1.1235955056179736,52987,-94.19683682868035
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,3.2,-5.882352941176463,-2.941176470588238,293036,-85.67578057405201
EXIMBANK,Export Import Bank of Bangladesh PLC,3.0,-3.2258064516129057,0.0,937267,47.77331062971022
FAMILYTEX,Familytex (BD) Ltd.,1.0,-9.090909090909099,0.0,223028,-53.489807622126065
FARCHEM,FAR Chemicals Industries Ltd,13.7,0.7352941176470562,1.4705882352941255,15114,-85.74177845701024
FAREASTFIN,Fareast Finance & Investment Ltd.,0.7,-7.89473684210527,3.947368421052635,74502,-67.762007788836
FAREASTLIF,Fareast Islami Life Insurance Company Limited,21.0,-6.249999999999994,4.910714285714293,39827,-20.535126399169975
FASFIN,FAS Finance & Investment Limited,0.73,-9.876543209876552,-9.876543209876552,39650,-49.160148737017565
FBFIF,First Bangladesh Fixed Income Fund Units,2.7,3.8461538461538494,0.0,50855,-87.79665490845392
FEDERALINS,Federal Insurance PLC,19.0,-4.040404040404043,1.0101010101010066,3003,-88.72112676056338
FEKDIL,Far East Knitting & Dyeing Industries PLC.,17.8,0.0,0.0,194439,-88.58156115831626
FINEFOODS,Fine Foods Limited,305.0,0.8264462809917356,0.8264462809917356,10,-99.99394834305633
FIRSTFIN,First Finance Ltd.,2.1,-8.695652173913032,0.0,3630,-98.72653026858634
FIRSTSBANK,First Security Islami Bank PLC,1.9,-5.000000000000004,0.0,4421430,114.6685802566839
FORTUNE,Fortune Shoes Ltd.,12.1,-3.968253968253968,-3.968253968253968,6903,-96.78608841399539
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,11.1,0.0,0.0,16998,-97.54501456555366
FUWANGFOOD,Fu-Wang Foods Limited,10.2,-1.9230769230769333,1.9230769230769162,44815,-90.70488556109804
GBBPOWER,GBB POWER Ltd.,6.5,6.557377049180333,9.836065573770501,3776,-96.31044624449157
GEMINISEA,Gemini Sea Food PLC,142.4,-1.6574585635359154,-1.5883977900552564,5680,-88.02041591091239
GENEXIL,Genex Infosys PLC,24.0,-1.2345679012345707,0.8230452674897091,36066,-91.90295944071016
GENNEXT,Generation Next Fashions Ltd.,2.0,-4.761904761904765,-9.52380952380953,245953,-30.629530390636017
GHAIL,Golden Harvest Agro Industries Ltd.,11.0,-0.9009009009008978,0.9009009009008978,53536,-82.53892668671438
GHCL,Global Heavy Chemicals Ltd.,21.5,2.8708133971291936,5.26315789473685,10841,-79.90248785732824
GIB,Global Islami Bank PLC,1.7,0.0,-5.882352941176463,338912,113.97715721618566
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,6.8,0.0,1.4705882352941255,15670,-98.43907356475951
GLOBALINS,Global Insurance PLC,25.1,0.0,0.0,520,-97.84196547144755
GOLDENSON,Golden Son Limited,10.2,-1.9230769230769333,0.0,57373,-89.4626160070968
GP,Grameenphone Ltd.,281.0,-0.03557452863750364,0.0,138,-99.23068346526927
