Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,2.5,4.1666666666666705,0.0,3355,-97.1071850453107
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,18.3,1.1049723756906038,1.6574585635358958,37042,-87.34087235271402
AAMRANET,aamra networks ltd,17.4,2.35294117647058,1.7647058823529453,4452,-94.93048201414273
AAMRATECH,Aamra Technologies Limited,11.0,1.8518518518518452,2.7777777777777675,2200,-65.75342465753424
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,2.6,0.0,0.0,38006,-90.6501544941056
ABBANK,AB Bank PLC,4.9,2.0833333333333446,2.0833333333333446,524255,-77.8654893231823
ACFL,Aman Cotton Fibrous PLC,19.2,1.0526315789473648,2.631578947368421,750,-98.21364773133261
ACI,Advanced Chemical Industries PLC,174.5,-0.9648127128263273,0.0,13247,-69.59116681587587
ACIFORMULA,ACI Formulations PLC,122.5,-0.40650406504065045,-0.5691056910569129,6,-99.91524226585676
ACMELAB,ACME Laboratories Ltd.,72.5,1.2569832402234717,0.6983240223463688,3295,-96.48825510508591
ACMEPL,ACME Pesticides Ltd,14.9,2.0547945205479503,2.0547945205479503,59582,-90.6840679142738
ACTIVEFINE,Active Fine Chemicals Ltd.,6.6,0.0,0.0,500,-99.32062448197617
ADNTEL,ADN Telecom Ltd.,58.4,0.0,-7.191780821917801,21008,-79.79883454814701
ADVENT,Advent Pharma Ltd.,13.4,2.290076335877868,-0.7633587786259515,7350,-95.9219228549869
AFCAGRO,AFC Agro Biotech Ltd.,5.8,7.407407407407398,7.407407407407398,1,-99.99031758326879
AFTABAUTO,Aftab Automobiles Ltd.,39.1,4.545454545454553,0.2673796791443888,1340436,-12.745096762854521
AGNISYSL,Agni Systems PLC,21.3,2.8985507246376883,-0.4830917874396033,167297,-62.162498360270135
AGRANINS,Agrani Insurance PLC,20.6,0.4878048780487874,3.4146341463414602,1617,-95.93596059113301
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,3.3,6.451612903225798,3.2258064516129057,21386,-86.62597634875272
AIL,Alif Industries Ltd.,45.7,2.9279279279279375,1.8018018018018116,214019,-54.79929712810938
AL-HAJTEX,Alhaj Textile Mills Limited,130.0,0.7751937984496124,0.07751937984495684,5372,-93.12779838812844
ALARABANK,Al-Arafah Islami Bank PLC,17.0,-1.1627906976744147,-1.1627906976744147,5287,-96.97927141420605
ALIF,Alif Manufacturing Company Ltd.,4.3,4.87804878048781,7.3170731707317245,43002,-84.52363814349879
ALLTEX,Alltex Industries Limited,13.5,3.0534351145038197,0.0,1415,-95.2729337876662
AMANFEED,Aman Feed PLC,24.4,2.0920502092050213,2.0920502092050213,180905,-11.640731080698258
AMBEEPHA,Ambee Pharmaceuticals PLC,765.7,0.24875621890548455,0.44514270751506824,17,-95.44235924932975
AMCLPRAN,Agricultural Marketing Co. Ltd.,203.0,0.6445215666831985,1.883986117997031,71,-97.44144144144144
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,19.3,7.222222222222226,7.222222222222226,2001,-74.00285825646355
ANWARGALV,Anwar Galvanizing Ltd.,97.6,1.0351966873706004,0.4140786749482461,358045,-74.65835546319836
AOL,Associated Oxygen Ltd,14.4,2.1276595744680904,2.8368794326241162,510,-99.12330462585736
APEXFOODS,Apex Foods Limited,217.9,2.1565869667135464,0.7032348804500703,1629,-86.58707286949362
APEXFOOT,Apex Footwear Ltd.,189.5,0.8515167642362929,0.053219797764765465,886,-95.17087262222707
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,154.2,3.2128514056224784,0.5354752342704036,75693,-64.89779072140088
APEXTANRY,Apex Tannery Limited.,57.2,0.17513134851138604,0.17513134851138604,500,-91.70399867263978
APOLOISPAT,Appollo Ispat Complex Ltd.,2.0,5.263157894736848,5.263157894736848,32750,-60.90019102196753
ARAMIT,Aramit Limited,203.0,6.338397066526974,3.7192247249869013,1322,49.04171364148816
ARAMITCEM,Aramit Cement Limited,9.9,7.608695652173925,7.608695652173925,1,-99.99645478072819
ARGONDENIM,Argon Denims Ltd.,18.6,-0.5347593582887586,-2.6737967914438503,477315,-75.0354346564015
ASIAINS,Asia Insurance PLC,27.5,1.8518518518518516,1.1111111111111138,5212,-92.00638017238735
ASIAPACINS,Asia Pacific General Insurance PLC,29.9,0.673400673400671,0.0,20270,76.98419628045053
ASIATICLAB,Asiatic Laboratories Ltd,55.2,2.2222222222222276,0.3703703703703756,161462,-69.6033193833387
ATLASBANG,Atlas Bangladesh Limited,51.9,-1.5180265654649037,-3.0360531309297936,829,65.46906187624751
AZIZPIPES,Aziz Pipes Limited.,47.0,3.7527593818984615,0.0,18,-99.56342469075916
BANGAS,Bangas Limited,107.6,1.701323251417767,-4.064272211720224,9066,-72.78621600528307
BANKASIA,Bank Asia PLC,18.2,0.552486187845292,1.1049723756906038,20317,-97.00351607898199
BARKAPOWER,Baraka Power Ltd.,7.6,4.109589041095888,1.3698630136986376,311383,-67.5230995960504
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,800.0,0.38900740368929887,1.5183837369808035,3,-99.52978056426332
BATBC,British American Tobacco Bangladesh Co Ltd,251.1,0.6816359262229305,0.0,11689,-70.706463173195
BAYLEASING,Bay Leasing and Investment Ltd.,3.3,6.451612903225798,6.451612903225798,3239,-94.92963478968707
BBS,Bangladesh Building Systems PLC,8.9,1.1363636363636322,1.1363636363636322,37017,-91.36130053068598
BBSCABLES,BBS Cables PLC,14.4,0.0,0.694444444444442,101762,-76.41083652261395
BDAUTOCA,Bangladesh Autocars Limited,110.5,2.7906976744186047,2.3255813953488373,5062,-89.1116369111637
BDCOM,BDCOM Online Ltd.,26.1,1.1627906976744213,0.0,389575,-62.90111694230735
BDFINANCE,Bangladesh Finance PLC,15.1,1.342281879194626,-0.671140939597313,64828,-87.29717072635464
BDLAMPS,Bangladesh Lamps PLC,126.0,0.5586592178770973,0.5586592178770973,321,-97.72049424797615
BDTHAI,Bangladesh Thai Aluminium Ltd.,9.9,-1.9801980198019733,-0.9900990099009866,188511,-46.97389073602133
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,10.4,1.960784313725501,0.0,45096,-80.7375071012716
BDWELDING,Bangladesh Welding Electrodes Ltd.,9.6,0.0,3.1250000000000075,107,-99.94867539344868
BEACHHATCH,Beach Hatchery Ltd,49.8,2.0491803278688527,1.2295081967213144,219695,-58.483488449000795
BEACONPHAR,Beacon Pharmaceuticals PLC,107.0,1.5180265654648901,0.9487666034155597,39156,-65.81008513425016
BENGALWTL,Bengal Windsor Thermoplastics PLC,17.8,1.1363636363636322,0.568181818181806,6850,-89.35690868693774
BERGERPBL,Berger Paints Bangladesh Ltd.,1422.3,0.4874947011445431,0.4874947011445431,1,-99.92156862745098
BESTHLDNG,Best Holdings PLC,14.1,2.919708029197083,2.1897810218978155,92782,-80.4374594125039
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,1,-94.73684210526315
BGIC,Bangladesh General Insurance Company PLC,31.5,0.6389776357827454,4.792332268370596,1040,-92.70482603815937
BIFC,Bangladesh Industrial Finance Company Ltd.,3.0,0.0,0.0,5751,-96.4335326073475
BNICL,Bangladesh National Insurance Company Ltd,43.5,1.1627906976744187,0.9302325581395315,10700,-89.8818923698121
BPML,Bashundhara Paper Mill Ltd.,26.4,5.599999999999994,0.0,6511,-69.40463324091914
BPPL,Baraka Patenga Power Ltd.,16.2,0.621118012422347,0.621118012422347,1413813,-74.45802848432972
BRACBANK,BRAC Bank PLC,65.0,0.0,0.0,27252,-94.47650202783639
BSC,Bangladesh Shipping Corporation,107.5,2.969348659003826,0.5747126436781554,287642,-12.538654033854396
BSCPLC,Bangladesh Submarine Cables PLC,129.9,0.5417956656346882,0.5417956656346882,1300,-96.31498384262146
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,76.9,0.3916449086162029,-0.3916449086161843,2815,-79.15432464454977
BSRMSTEEL,BSRM Steels Limited,63.4,1.1164274322168992,2.7113237639553476,2120,-97.21861429264901
BXPHARMA,Beximco Pharmaceuticals Plc,106.4,1.1406844106463905,0.19011406844106732,12122,-87.23314621533666
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,7.3,1.388888888888884,0.0,99461,-92.62319095330169
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,11.0,0.9174311926605472,0.0,35055,-94.93757717107971
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,6.5,3.174603174603177,0.0,1515,-97.33490483059494
CENTRALINS,Central Insurance Company Limited,35.8,2.5787965616045803,3.151862464183385,48601,97.61323900138244
CENTRALPHL,Central Pharmaceuticals Ltd.,9.4,4.444444444444448,2.2222222222222143,134718,-63.08205814004473
CITYBANK,City Bank PLC,24.0,0.41841004184101016,0.0,343210,-76.5680418431238
CITYGENINS,City Insurance PLC,75.5,0.2656042496679985,0.6640106241699867,7090,-92.40362568838793
CLICL,Chartered Life Insurance PLC,44.5,3.0092592592592524,1.6203703703703605,26818,-82.6535232403203
CNATEX,C & A Textiles Ltd,2.6,8.333333333333341,8.333333333333341,85834,-84.58776020297313
CONFIDCEM,Confidence Cement PLC,52.7,1.3461538461538516,0.5769230769230715,10218,-90.83488805970148
CONTININS,Continental Insurance PLC,23.1,1.3157894736842135,0.43859649122806077,10998,-93.30423188617559
COPPERTECH,Coppertech Industries Ltd,19.2,4.347826086956526,1.6304347826086998,120036,21.52713798305205
CROWNCEMNT,Crown Cement PLC,48.0,0.6289308176100569,0.6289308176100569,1722,-59.84141791044776
CRYSTALINS,Crystal Insurance Company Ltd,47.4,1.7167381974248865,0.8583690987124433,61175,-71.89759561937838
CVOPRL,CVO Petrochemical Refinery PLC,163.1,2.51414204902577,1.7598994343180463,71139,-78.95451519857998
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,19.5,0.5154639175257806,-1.0309278350515427,129,-99.89110707803994
DAFODILCOM,Daffodil Computers PLC.,36.0,4.3478260869565215,1.4492753623188406,17958,-79.82405878189356
DBH,DBH Finance PLC,35.7,0.0,-0.2801120448179311,875,-97.07210975405722
DBH1STMF,DBH First Mutual Fund Units,5.4,0.0,0.0,90,-99.97170451973139
