Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,2.6,-3.703703703703707,0.0,177131,-75.4414837347368
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,17.7,-2.209944751381227,0.0,97286,-41.574882592454685
AAMRANET,aamra networks ltd,15.8,-2.469135802469127,-0.6172839506172708,34808,-39.78375573047314
AAMRATECH,Aamra Technologies Limited,12.0,0.0,-2.500000000000006,11305,-21.46033069334445
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,2.8,0.0,0.0,560871,-79.86477938425904
ABBANK,AB Bank PLC,6.3,-4.545454545454543,-1.5151515151515098,1490328,-62.08140018598923
ACFL,Aman Cotton Fibrous PLC,17.1,-2.840909090909091,-2.840909090909091,1,-99.93556701030928
ACI,Advanced Chemical Industries PLC,208.0,-1.3750592697961146,-0.9009009009009035,50119,-26.209861456692334
ACIFORMULA,ACI Formulations PLC,134.8,-2.7417027417027295,-0.1443001443001361,16368,-52.214404577701224
ACMELAB,ACME Laboratories Ltd.,76.8,-1.4120667522464807,-0.12836970474969,110788,-50.59158271231643
ACMEPL,ACME Pesticides Ltd,16.7,-1.7647058823529453,0.0,562423,-84.26714877790062
ACTIVEFINE,Active Fine Chemicals Ltd.,6.5,-4.411764705882351,0.0,132272,-42.21684410098248
ADNTEL,ADN Telecom Ltd.,55.6,-1.940035273368609,0.0,67493,-79.64288407305192
ADVENT,Advent Pharma Ltd.,13.0,-1.5151515151515098,0.0,39851,-80.61108813584062
AFCAGRO,AFC Agro Biotech Ltd.,6.8,-1.4492753623188481,-1.4492753623188481,85476,51.28227818976655
AFTABAUTO,Aftab Automobiles Ltd.,27.0,-2.5270758122743655,-0.7220216606498169,53015,-39.448797313657856
AGNISYSL,Agni Systems PLC,19.9,-1.970443349753705,-0.4926108374384306,182789,-40.511734018075366
AGRANINS,Agrani Insurance PLC,20.2,-5.164319248826297,1.4084507042253553,45895,-13.281309046935228
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,3.6,0.0,0.0,75118,-80.11167622895479
AIL,Alif Industries Ltd.,27.8,-3.806228373702415,0.0,129295,-44.76484635660306
AL-HAJTEX,Alhaj Textile Mills Limited,122.3,-1.0517799352750787,-1.294498381877018,37398,-65.05349717329347
ALARABANK,Al-Arafah Islami Bank PLC,16.6,-1.1904761904761862,-1.7857142857142898,88707,-79.31659205372132
ALIF,Alif Manufacturing Company Ltd.,4.7,-5.9999999999999964,-4.0000000000000036,154527,-86.04206880915841
ALLTEX,Alltex Industries Limited,13.7,-0.7246376811594305,1.4492753623188355,115594,-37.57850342634043
AMANFEED,Aman Feed PLC,22.5,-1.7467248908296884,0.0,37297,-63.24513426952451
AMBEEPHA,Ambee Pharmaceuticals PLC,741.1,-0.6568364611260022,-0.8042895442359249,52,-93.37579617834395
AMCLPRAN,Agricultural Marketing Co. Ltd.,202.9,-1.409135082604473,1.2147716229348882,1258,-88.08147797252487
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,18.4,-0.5405405405405482,-2.7027027027027026,10504,-55.615651145102674
ANWARGALV,Anwar Galvanizing Ltd.,90.6,-1.3071895424836633,-0.8714596949891037,172539,-53.255018192556626
AOL,Associated Oxygen Ltd,15.2,-1.2987012987013056,3.2467532467532463,41011,-81.4902240436172
APEXFOODS,Apex Foods Limited,214.4,-0.8325624421831559,0.37002775208141137,5313,7.943925233644859
APEXFOOT,Apex Footwear Ltd.,177.0,-2.9605263157894766,-0.6030701754385933,26189,-24.752901965291347
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,182.0,-1.5151515151515214,-2.5432900432900523,15855,-58.3869189785045
APEXTANRY,Apex Tannery Limited.,64.0,0.4709576138147522,0.4709576138147522,1814,-85.23763020833334
APOLOISPAT,Appollo Ispat Complex Ltd.,3.3,-8.333333333333341,-8.333333333333341,2059065,-28.74016660915994
ARAMIT,Aramit Limited,161.0,-0.9840098400983975,-2.8290282902828996,2370,-15.236051502145923
ARAMITCEM,Aramit Cement Limited,10.9,-0.909090909090906,-0.909090909090906,1255,-95.20424930260995
ARGONDENIM,Argon Denims Ltd.,16.4,-1.2048192771084507,-0.6024096385542254,19482,-83.94733155904188
ASIAINS,Asia Insurance PLC,34.6,-4.419889502762434,-0.5524861878453117,190334,-56.05280110460244
ASIAPACINS,Asia Pacific General Insurance PLC,34.0,-2.5787965616045803,-1.4326647564469914,38910,-56.15725247608424
ASIATICLAB,Asiatic Laboratories Ltd,64.5,1.8957345971564028,0.15797788309636876,632727,-47.12735021308599
ATLASBANG,Atlas Bangladesh Limited,57.1,-6.546644844517186,0.0,1138,45.710627400768246
AZIZPIPES,Aziz Pipes Limited.,46.2,-3.7499999999999942,2.083333333333333,4190,-84.9237190558434
BANGAS,Bangas Limited,111.2,-3.5559410234171676,-0.26019080659149796,18236,-21.864690003856207
BANKASIA,Bank Asia PLC,20.7,-2.8169014084507107,1.8779342723004626,1126415,-51.04944183895898
BARKAPOWER,Baraka Power Ltd.,7.3,-3.947368421052629,0.0,230265,-17.328771303732797
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,842.0,2.3086269744835968,-2.4301336573511545,6,-95.8041958041958
BATBC,British American Tobacco Bangladesh Co Ltd,214.8,-5.291005291005291,-2.0723104056437465,157002,-49.34863823774221
BAYLEASING,Bay Leasing and Investment Ltd.,5.1,-7.27272727272728,-5.4545454545454515,318348,-68.67146905999056
BBS,Bangladesh Building Systems PLC,9.9,-2.9411764705882253,-0.9803921568627416,166231,-79.96842783893378
BBSCABLES,BBS Cables PLC,15.4,-4.938271604938265,0.0,158266,-75.74575229606654
BDAUTOCA,Bangladesh Autocars Limited,132.6,-4.052098408104193,-0.1447178002894274,11231,-73.93171320474433
BDCOM,BDCOM Online Ltd.,25.6,-1.1583011583011473,0.0,139361,-73.17349708367821
BDFINANCE,Bangladesh Finance PLC,13.0,-7.142857142857142,-1.4285714285714235,120493,-83.23417032846237
BDLAMPS,Bangladesh Lamps PLC,136.3,1.4892032762472076,0.0,1334,-84.18119293252698
BDTHAI,Bangladesh Thai Aluminium Ltd.,10.8,-0.9174311926605472,-1.8348623853211108,163127,-67.42821316113677
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,16.6,-0.5988023952095681,0.0,1071019,-62.698809900695615
BDWELDING,Bangladesh Welding Electrodes Ltd.,15.6,-1.2658227848101333,-0.6329113924050722,7482,-95.79455011466342
BEACHHATCH,Beach Hatchery Ltd,29.6,-4.207119741100315,-0.32362459546924877,117967,-23.385116967799757
BEACONPHAR,Beacon Pharmaceuticals PLC,98.5,-3.431372549019608,0.8823529411764761,114816,26.914786607271157
BENGALWTL,Bengal Windsor Thermoplastics PLC,17.1,-2.840909090909091,0.0,60544,-45.572066848260924
BERGERPBL,Berger Paints Bangladesh Ltd.,1391.8,-1.1575882394716253,-0.22015481854981245,821,-88.60987791342953
BESTHLDNG,Best Holdings PLC,12.7,-1.5503875968992331,-0.7751937984496096,50013,-82.89194625362597
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,105,650.0
BGIC,Bangladesh General Insurance Company PLC,31.6,-1.863354037267085,-0.9316770186335536,5315,3.586045605145196
BIFC,Bangladesh Industrial Finance Company Ltd.,5.9,-9.230769230769226,-1.538461538461533,900526,-13.913162350021558
BNICL,Bangladesh National Insurance Company Ltd,49.8,0.20120724346075317,-0.6036217303823023,81943,-62.31760761897755
BPML,Bashundhara Paper Mill Ltd.,27.1,-2.8673835125447926,0.0,5463,-90.21756647864625
BPPL,Baraka Patenga Power Ltd.,13.5,-3.571428571428571,-0.7142857142857117,601972,-45.453046208493234
BRACBANK,BRAC Bank PLC,74.2,-3.8860103626943006,-0.12953367875648772,1053573,123.2694899593968
BSC,Bangladesh Shipping Corporation,106.7,-2.1100917431192636,0.0,138132,-57.161996204086186
BSCPLC,Bangladesh Submarine Cables PLC,133.8,-3.7410071942445966,-1.7985611510791366,52036,14.51080498217508
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,79.1,-1.7391304347826158,-0.37267080745341263,14238,-64.58032737947161
BSRMSTEEL,BSRM Steels Limited,67.9,-1.0204081632652895,0.5830903790087547,29389,-32.751361493753144
BXPHARMA,Beximco Pharmaceuticals Plc,112.3,-2.177700348432056,-0.17421602787456694,82448,-85.720273373769
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,6.5,-2.9850746268656745,1.4925373134328304,755694,-36.82196141903834
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,9.6,-2.040816326530623,0.0,34252,-92.35922271621023
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,8.0,0.0,-1.2499999999999956,17153,-87.98102525294992
CENTRALINS,Central Insurance PLC,38.3,-2.295918367346953,0.0,43997,-77.3724542275252
CENTRALPHL,Central Pharmaceuticals Ltd.,8.3,-2.35294117647058,0.0,144193,-52.04771517221426
CITYBANK,City Bank PLC,28.8,-4.318936877076414,0.0,3659134,-55.87196174086032
CITYGENINS,City Insurance PLC,91.7,1.4380530973451293,0.33185840707964287,158439,6.59100388853756
CLICL,Chartered Life Insurance PLC,51.0,-1.544401544401539,0.9652509652509652,22121,-83.08960118642642
CNATEX,C & A Textiles Ltd,3.3,-8.333333333333341,-2.77777777777778,1396328,-75.45478835606806
CONFIDCEM,Confidence Cement PLC,61.8,-2.6771653543307132,-0.15748031496063214,115883,-43.767408456992015
CONTININS,Continental Insurance PLC,23.3,-1.271186440677969,-1.6949152542372972,4800,-84.89473518582624
COPPERTECH,Coppertech Industries Ltd,17.8,-2.73224043715847,-0.5464480874317017,217861,83.4093817349138
CROWNCEMNT,Crown Cement PLC,45.5,-6.185567010309279,0.0,1786,-80.97976570820022
CRYSTALINS,Crystal Insurance Company Ltd,72.6,-3.3288948069241013,-0.7989347536617768,68161,-59.9756898161469
CVOPRL,CVO Petrochemical Refinery PLC,148.9,-1.9104084321475663,-0.3952569169960624,63089,-56.351572931873065
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,16.5,-6.250000000000007,-1.1363636363636525,120263,137.66921602339875
DAFODILCOM,Daffodil Computers PLC.,60.0,0.8403361344537815,-0.5042016806722641,59528,-63.80550505572546
DBH,DBH Finance PLC,36.7,-2.393617021276592,0.7978723404255244,36317,-23.858942910455585
DBH1STMF,DBH First Mutual Fund Units,4.4,0.0,0.0,214297,23.534057369489027
DELTALIFE,Delta Life Insurance Company Ltd.,68.3,-2.9829545454545574,0.8522727272727191,35462,-2.731910691754896
DELTASPINN,Delta Spinners Limited,5.7,-3.3898305084745792,-1.6949152542372972,303458,-74.40397716873024
DESCO,Dhaka Electric Supply Co. Ltd.,21.8,-2.678571428571419,-0.44642857142856196,12509,-38.506538196834136
DESHBANDHU,Deshbandhu Polymer Limited,15.4,-1.2820512820512775,0.0,129765,-56.43379205457653
DGIC,Desh General Insurance Company Ltd,19.5,-1.5151515151515187,-1.0101010101010066,6181,-89.72675597513546
DHAKABANK,Dhaka Bank PLC,12.6,-3.0769230769230793,0.0,1352005,-48.17737989328106
DHAKAINS,Dhaka Insurance Limited,36.5,-1.6172506738544514,-0.5390835579514901,3035,-93.2441456682397
DOMINAGE,Dominage Steel Building Systems Ltd,35.6,-0.5586592178770831,-0.5586592178770831,328128,-59.47370956207922
DOREENPWR,Doreen Power Generations & Systems Ltd.,25.4,-2.307692307692313,1.538461538461533,106791,-70.25220898748704
DSHGARME,Desh Garments Limited.,103.6,-4.6918123275069075,-3.3118675252989958,16853,-57.82110321353488
DSSL,Dragon Sweater & Spinning Ltd.,8.2,-2.380952380952394,-1.1904761904761862,176603,-74.98767817081738
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,126.2,-3.9573820395738224,-0.9893455098934637,11045,-10.545071677330526
DUTCHBANGL,Dutch-Bangla Bank PLC,40.0,-1.2345679012345678,-0.9876543209876508,50709,-80.50583567836878
EASTERNINS,Eastern Insurance PLC,50.1,-1.9569471624266144,0.39138943248531455,43989,30.388001304206064
EASTLAND,Eastland Insurance PLC,20.0,0.0,0.0,20,-99.96651206402893
EASTRNLUB,Eastern Lubricants Blenders PLC,1470.0,-1.5734851021091396,0.43521928356210243,1530,-73.00158814187401
EBL,Eastern Bank PLC,25.2,-4.182509505703427,0.0,906603,-24.047709207404527
EBL1STMF,EBL First Mutual Fund Units,3.6,0.0,-2.77777777777778,32301,-62.87070669915858
EBLNRBMF,EBL NRB Mutual Fund,2.6,0.0,0.0,210856,-60.01441222763735
ECABLES,Eastern Cables Ltd.,110.0,-0.9009009009009009,-0.9009009009009009,925,-87.85292186474064
EGEN,eGeneration PLC,19.8,-3.4146341463414602,-0.4878048780487874,308207,-59.45668988887019
EHL,Eastern Housing Ltd.,75.4,-1.4379084967320188,0.6535947712418301,17026,-78.06125736080509
EIL,Express Insurance Ltd.,25.7,-2.281368821292781,0.7604562737642558,91080,-47.472533810086794
EMERALDOIL,Emerald Oil Industries Ltd.,15.8,-5.389221556886219,-2.3952095808383147,96114,-41.00612563066989
ENVOYTEX,Envoy Textiles Ltd.,48.0,-1.8404907975460092,-0.40899795501021624,45683,-71.625818312816
EPGL,Energypac Power Generation PLC,16.0,-3.0303030303030303,-1.2121212121212077,89978,-47.07487794835598
ESQUIRENIT,Esquire Knit Composite PLC,20.5,-3.7558685446009425,0.0,65105,-92.49913015025935
ETL,Evince Textiles Ltd.,9.3,-1.0638297872340388,0.0,392804,-41.09586370609415
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,2.8,0.0,0.0,15974,-98.32335329341318
FAMILYTEX,Familytex (BD) Ltd.,2.7,-6.896551724137923,3.448275862068969,3992733,-70.74140221149115
FARCHEM,FAR Chemicals Industries Ltd,13.0,-3.7037037037037033,-0.740740740740738,9200,-84.03775418141439
FAREASTFIN,Fareast Finance & Investment Ltd.,2.5,4.1666666666666705,8.333333333333341,2224860,-50.95196649797491
FAREASTLIF,Fareast Islami Life Insurance Company Limited,20.6,-4.186046511627901,-2.3255813953488373,24681,-54.55700397702166
FASFIN,FAS Finance & Investment Limited,2.5,4.1666666666666705,8.333333333333341,2105591,-62.46670188993513
FBFIF,First Bangladesh Fixed Income Fund Units,2.7,0.0,3.7037037037036904,14003,-94.9896415140922
FEDERALINS,Federal Insurance PLC,19.5,-0.5102040816326603,4.59183673469387,1904,-88.55218855218855
FEKDIL,Far East Knitting & Dyeing Industries PLC.,13.9,-0.7142857142857117,0.0,520945,-9.649608122334511
FINEFOODS,Fine Foods Limited,463.2,-1.1945392491467623,-1.4718430034129766,753,-99.28225560469727
FIRSTFIN,First Finance Ltd.,5.0,-7.407407407407414,0.0,407269,-63.61359756059427
FORTUNE,Fortune Shoes Ltd.,13.6,-2.158273381294969,-0.7194244604316521,77932,-68.62413540433687
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,11.1,-2.631578947368427,0.0,212054,-69.02458120796742
FUWANGFOOD,Fu-Wang Foods Limited,10.0,-1.9607843137254832,-1.9607843137254832,98135,-73.28125808287207
GBBPOWER,GBB POWER Ltd.,7.7,-3.749999999999998,0.0,77222,-56.038438329025716
GEMINISEA,Gemini Sea Food PLC,110.0,-3.169014084507037,-0.9683098591549246,4611,-68.63905325443787
GENEXIL,Genex Infosys PLC,25.1,-2.3346303501945442,0.0,269782,-65.00618723587507
GENNEXT,Generation Next Fashions Ltd.,3.2,-8.571428571428566,-2.85714285714286,2173042,-56.63239168435696
GHAIL,Golden Harvest Agro Industries Ltd.,10.7,-2.7272727272727337,-1.818181818181812,120454,-62.25609851630188
GHCL,Global Heavy Chemicals Ltd.,18.0,-0.5524861878453117,-0.5524861878453117,14935,-79.99088972548599
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,5.9,0.0,0.0,408122,36.342893413733776
GLOBALINS,Global Insurance PLC,26.2,-2.9629629629629655,-2.9629629629629655,14201,-85.3365136402123
GOLDENSON,Golden Son Limited,10.0,-4.761904761904762,0.0,673220,-34.602135955905354
GP,Grameenphone Ltd.,242.0,-1.2647898816809442,0.3263973888208941,70969,-45.1056983516781
