Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,3.0,-3.2258064516129057,-3.2258064516129057,7,-99.997469690507
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,21.6,-0.4608294930875478,0.0,19438,-94.85578030016329
AAMRANET,aamra networks ltd,20.1,0.0,0.9950248756218869,11906,-94.70557368884461
AAMRATECH,Aamra Technologies Limited,12.3,-4.651162790697672,-4.651162790697672,2000,-96.263847116624
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,3.1,0.0,0.0,336775,-68.4174939559275
ABBANK,AB Bank PLC,5.6,1.818181818181812,1.818181818181812,127152,-92.47305971969323
ACFL,Aman Cotton Fibrous PLC,18.0,-0.5524861878453117,-0.5524861878453117,2950,-94.54471484577262
ACI,Advanced Chemical Industries PLC,172.1,0.0,0.0,14,-99.95112243829209
ACIFORMULA,ACI Formulations PLC,132.2,-1.2696041822255542,-0.6721433905899967,523,-95.89353015075378
ACMELAB,ACME Laboratories Ltd.,75.9,-0.39370078740157105,0.0,209,-99.70975044092935
ACMEPL,ACME Pesticides Ltd,15.7,-0.6329113924050722,-0.6329113924050722,165254,-91.69514455375486
ACTIVEFINE,Active Fine Chemicals Ltd.,7.9,0.0,0.0,434,-99.516386044283
ADNTEL,ADN Telecom Ltd.,63.6,-2.752293577981658,-0.4587155963302926,16014,-92.70695285068244
ADVENT,Advent Pharma Ltd.,15.1,0.0,0.0,1000,-99.59258504787125
AFCAGRO,AFC Agro Biotech Ltd.,7.1,-1.3888888888888962,0.0,3601,-92.54528516716695
AFTABAUTO,Aftab Automobiles Ltd.,34.9,-2.2408963585434294,0.0,8507,-93.44233230038697
AGNISYSL,Agni Systems PLC,24.2,-1.62601626016261,0.0,49902,-91.35677591217866
AGRANINS,Agrani Insuarnce Co. Ltd.,27.1,-0.3676470588235216,0.36764705882353466,8026,-94.847498539504
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,4.3,0.0,0.0,9000,-98.16957094743007
AIL,Alif Industries Ltd.,49.1,-1.7999999999999972,0.0,28156,-93.66611927204012
AL-HAJTEX,Alhaj Textile Mills Limited,128.0,-0.1560062402496011,-1.7160686427457013,6881,-92.77296979372348
ALARABANK,Al-Arafah Islami Bank PLC,16.3,-0.6097560975609627,-0.6097560975609627,10,-99.92185057830571
ALIF,Alif Manufacturing Company Ltd.,5.1,0.0,1.960784313725501,70705,-80.27050104360832
ALLTEX,Alltex Industries Limited,13.0,0.0,0.0,2,-99.99628045378464
AMANFEED,Aman Feed PLC,23.4,0.8620689655172384,0.8620689655172384,14000,-90.88078581571371
AMBEEPHA,Ambee Pharmaceuticals PLC,799.8,-0.6089225798434312,-7.418913880949428,1600,154.37201907790143
AMCLPRAN,Agricultural Marketing Co. Ltd.,220.0,-0.9455200360198084,-0.90049527239982,401,-50.857843137254896
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,22.0,1.8518518518518452,1.8518518518518452,1,-99.92887624466572
ANWARGALV,Anwar Galvanizing Ltd.,63.6,-2.00308166409862,0.7704160246533127,7242,-89.42912610022042
AOL,Associated Oxygen Ltd,14.6,-0.6802721088435351,-0.6802721088435351,1200,-99.16862962449771
APEXFOODS,Apex Foods Limited,223.0,-0.08960573476702001,0.17921146953405273,310,-98.7425465460593
APEXFOOT,Apex Footwear Ltd.,258.4,-0.7680491551459294,0.0,23857,-93.99170922864597
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,137.0,-2.142857142857143,0.0,7611,-96.29955561606005
APEXTANRY,Apex Tannery Limited.,63.8,-6.588579795021962,-3.3674963396778876,13346,53.84438040345822
APOLOISPAT,Appollo Ispat Complex Ltd.,2.6,0.0,0.0,1010,-99.28571428571429
ARAMIT,Aramit Limited,193.1,-0.6176016469377339,-0.6176016469377339,110,-98.98317618783508
ARAMITCEM,Aramit Cement Limited,11.1,0.0,0.0,200,-96.9386193173121
ARGONDENIM,Argon Denims Ltd.,19.6,-1.0101010101010066,0.0,133918,-95.07931923687156
ASIAINS,Asia Insurance PLC,27.4,-0.3636363636363688,8.363636363636367,71,-99.94545091350513
ASIAPACINS,Asia Pacific General Insurance Company Limited,35.5,2.898550724637681,2.898550724637681,201,-99.75704978666312
ASIATICLAB,Asiatic Laboratories Ltd,57.8,-0.8576329331046313,0.8576329331046313,68002,-90.4872616989251
ATLASBANG,Atlas Bangladesh Limited,63.8,6.156405990016632,6.156405990016632,1,-99.88109393579072
AZIZPIPES,Aziz Pipes Limited.,47.5,-1.4522821576763543,-1.4522821576763543,1,-99.97802197802199
BANGAS,Bangas Limited,108.6,-0.7312614259597909,2.2851919561243146,961,-97.77587483799296
BANKASIA,Bank Asia PLC,17.2,0.0,0.0,2,-99.99959896211395
BARKAPOWER,Baraka Power Ltd.,7.6,-1.2987012987013056,0.0,3530,-97.66660937851165
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,878.7,0.7567939456484374,0.8485265451209697,224,-31.076923076923073
BATBC,British American Tobacco Bangladesh Co Ltd,255.2,-0.31250000000000444,0.03906250000000888,6179,-96.29383044829116
BAYLEASING,Bay Leasing and Investment Ltd.,3.8,-2.5641025641025665,0.0,236995,482.1828633192493
BBS,Bangladesh Building Systems PLC,10.4,-0.952380952380949,0.0,11385,-92.93883424091692
BBSCABLES,BBS Cables PLC,15.9,-1.242236024844727,0.621118012422347,39550,-91.01685560418744
BDAUTOCA,Bangladesh Autocars Limited,108.7,-2.5985663082437203,-1.2544802867383438,6636,-67.87529650965774
BDCOM,BDCOM Online Ltd.,24.3,-2.0161290322580645,-0.8064516129032229,53920,-91.45628237367039
BDFINANCE,Bangladesh Finance PLC,13.4,-3.597122302158273,0.0,39870,-86.8656421406335
BDLAMPS,Bangladesh Lamps PLC,148.0,-1.6611295681063125,-5.647840531561462,86831,-11.575592170919977
BDTHAI,Bangladesh Thai Aluminium Ltd.,11.1,-0.8928571428571397,1.7857142857142954,8503,-97.55876281556213
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,12.9,-2.272727272727265,0.0,11323,-96.42097410951067
BDWELDING,Bangladesh Welding Electrodes Ltd.,8.9,0.0,0.0,15,-99.93631384537002
BEACHHATCH,Beach Hatchery Ltd,48.5,-1.2219959266802474,-0.20366598778004363,54887,-89.47627766966092
BEACONPHAR,Beacon Pharmaceuticals PLC,109.0,-1.3574660633484164,1.3574660633484164,3753,-98.32263658466819
BENGALWTL,Bengal Windsor Thermoplastics PLC,17.5,-3.8461538461538423,-1.098901098901095,9162,-87.18547631369148
BERGERPBL,Berger Paints Bangladesh Ltd.,1427.9,0.8831425745372332,-0.3673873110074922,4,-99.72508591065292
BESTHLDNG,Best Holdings PLC,15.2,-0.6535947712418394,0.0,12351,-97.02933861835744
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,4,-99.68253968253968
BGIC,Bangladesh General Insurance Company PLC,33.8,1.1976047904191574,3.592814371257494,169452,202.7009646302251
BIFC,Bangladesh Industrial Finance Company Ltd.,3.0,-3.2258064516129057,0.0,20470,27.865575613717287
BNICL,Bangladesh National Insurance Company Ltd,47.6,1.492537313432842,0.0,44449,-93.39240905252892
BPML,Bashundhara Paper Mill Ltd.,31.5,-0.6309148264984206,0.0,1765,-98.67903064050174
BPPL,Baraka Patenga Power Ltd.,12.5,-1.5748031496062938,-0.7874015748031469,70151,-74.9711003282432
BRACBANK,BRAC Bank PLC,68.4,0.0,0.0,20585,-97.67469706674076
BSC,Bangladesh Shipping Corporation,106.7,-0.28037383177569825,0.0,127262,-84.10927294136157
BSCPLC,Bangladesh Submarine Cables PLC,132.6,-1.8504811250925242,-0.9622501850480999,1500,-99.27269200930954
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,85.3,-0.9291521486643405,0.34843205574914216,51821,84.95609965022486
BSRMSTEEL,BSRM Steels Limited,65.0,0.0,0.0,2,-99.99653679653679
BXPHARMA,Beximco Pharmaceuticals Limited,113.7,0.441696113074205,0.17667844522968448,11667,-95.29835138043175
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,7.7,-2.531645569620255,0.0,207651,-92.67044702468881
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,10.2,-0.9708737864077808,0.0,35851,-95.94076513027686
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,8.6,3.614457831325288,-1.2048192771084507,41352,27.42512017749291
CENTRALINS,Central Insurance Company Limited,41.0,0.7371007371007301,1.2285012285012284,23505,-87.83712458344544
CENTRALPHL,Central Pharmaceuticals Ltd.,9.0,-2.173913043478253,2.1739130434782727,35294,-88.55246812471822
CITYBANK,City Bank PLC,23.8,-0.4184100418409953,0.0,154906,-95.60234971349666
CITYGENINS,City Insurance PLC,71.1,0.0,0.14064697609002605,9926,-96.7833822123564
CLICL,Chartered Life Insurance PLC,55.5,0.0,1.8018018018018018,4103,-99.14194594029382
CNATEX,C & A Textiles Ltd,2.8,0.0,0.0,17060,-93.58460907856787
CONFIDCEM,Confidence Cement PLC,54.2,-1.0948905109488947,-0.5474452554744473,1517,-98.5787762673437
CONTININS,Continental Insurance PLC,26.5,-0.7490636704119823,0.0,11835,-96.08865064230734
COPPERTECH,Coppertech Industries Ltd,18.7,-3.6082474226804093,0.0,122789,-23.861698631496054
CROWNCEMNT,Crown Cement PLC,53.2,-1.481481481481476,0.740740740740738,10009,5.613590798775983
CRYSTALINS,Crystal Insurance Company Ltd,55.6,-0.5366726296958805,0.1788908765652977,57500,-91.01944173726166
CVOPRL,CVO Petrochemical Refinery PLC,202.0,0.848726909635541,0.4992511233150274,79664,-91.01083024343788
DACCADYE,Dacca Dyeing and Manufacturing Company Limited,18.9,-1.5625000000000038,-0.5208333333333223,19201,-82.10114192495922
DAFODILCOM,Daffodil Computers PLC.,48.5,2.7542372881355868,-0.423728813559328,3137,-97.69850993741885
DBH,DBH Finance PLC,36.4,-1.3550135501355014,-0.8130081300812931,426,-98.4794945925688
DBH1STMF,DBH First Mutual Fund Units,6.2,0.0,-1.6129032258064602,258959,59.31134611717083
DELTALIFE,Delta Life Insurance Company Ltd.,77.0,-1.155327342747119,-0.12836970474969,5950,-94.9196536826107
DELTASPINN,Delta Spinners Limited,5.0,4.1666666666666705,4.1666666666666705,10,-99.99446905714017
DESCO,Dhaka Electric Supply Co. Ltd.,20.4,1.9999999999999927,0.0,1005,-97.03137000059078
DESHBANDHU,Deshbandhu Polymer Limited,19.1,-1.0362694300518096,1.0362694300518096,42450,-92.60455538482444
DGIC,Desh General Insurance Company Ltd,22.0,-0.9009009009008978,-0.9009009009008978,4600,-96.29169824097512
DHAKABANK,Dhaka Bank PLC,11.0,-1.7857142857142794,0.0,124939,-74.9591635083106
DHAKAINS,Dhaka Insurance Limited,41.0,3.274559193954653,2.015113350125937,500,-99.80757833485988
DOMINAGE,Dominage Steel Building Systems Ltd,21.6,-1.818181818181812,0.0,1848375,-83.71456257097
DOREENPWR,Doreen Power Generations & Systems Ltd.,27.3,-1.086956521739133,0.0,7781,-95.39209532043917
DSHGARME,Desh Garments Limited.,108.1,-3.568242640499554,-1.8733273862622606,8467,-87.39898501331984
DSSL,Dragon Sweater & Spinning Ltd.,9.8,-1.0101010101010066,0.0,42770,-96.62742110870082
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,140.0,0.35842293906810035,1.863799283154118,3937,-92.16205454907426
DUTCHBANGL,Dutch-Bangla Bank PLC,38.8,-0.5128205128205201,-0.5128205128205201,5000,-88.76429743151839
EASTERNINS,Eastern Insurance Co. Ltd.,53.0,-1.486988847583638,-1.30111524163568,14000,-97.91746930870394
EASTLAND,Eastland Insurance PLC,21.1,0.0,0.0,219054,85.9068149028261
EASTRNLUB,Eastern Lubricants Blenders PLC,2572.0,0.539441795012125,0.015635994058325813,595,-94.59140078174711
EBL,Eastern Bank PLC,22.9,0.0,0.0,6219,-99.71075091276947
EBL1STMF,EBL First Mutual Fund Units,4.1,0.0,0.0,36500,-45.335549864462116
EBLNRBMF,EBL NRB Mutual Fund,3.0,0.0,0.0,140000,-62.510711225364176
ECABLES,Eastern Cables Ltd.,120.0,-0.6622516556291367,2.980132450331133,5,-99.94445061659816
EGEN,eGeneration PLC,22.0,-1.345291479820631,0.896860986547082,108398,-92.83321377449992
EHL,Eastern Housing Ltd.,75.5,-0.9186351706036782,0.39370078740157105,6603,-95.76165656773134
EIL,Express Insurance Ltd.,31.4,-0.6329113924050722,-0.3164556962025361,22120,-95.8837934602187
EMERALDOIL,Emerald Oil Industries Ltd.,14.2,-0.6993006993007091,0.6993006993006968,1030,-99.04512037972688
ENVOYTEX,Envoy Textiles Ltd.,56.9,-0.17543859649123056,1.4035087719298196,69878,-94.14157046958485
EPGL,Energypac Power Generation PLC,16.9,-0.5882352941176554,-0.5882352941176554,5505,-97.12453054892477
ESQUIRENIT,Esquire Knit Composite PLC,23.8,-0.4184100418409953,-0.4184100418409953,79066,-6.312134892704371
ETL,Evince Textiles Ltd.,9.3,0.0,0.0,29750,-94.82614094461623
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,3.8,0.0,2.631578947368424,5015,-99.68537617152677
EXIMBANK,Export Import Bank of Bangladesh PLC,4.0,5.263157894736848,7.894736842105258,3416905,875.0244690292002
FAMILYTEX,Familytex (BD) Ltd.,1.8,5.882352941176476,0.0,44214,-70.3776656684019
FARCHEM,FAR Chemicals Industries Ltd,19.4,0.5181347150258957,0.0,1200,-98.62654656579414
FAREASTFIN,Fareast Finance & Investment Ltd.,1.1,0.0,0.0,332203,-74.65865393050493
FAREASTLIF,Fareast Islami Life Insurance Company Limited,27.0,3.8461538461538463,1.538461538461533,60342,167.43784071267117
FASFIN,FAS Finance & Investment Limited,1.2,0.0,8.333333333333341,144466,-64.5174838571818
FBFIF,First Bangladesh Fixed Income Fund Units,3.1,-3.1250000000000027,0.0,5004,-98.75584286424665
FEDERALINS,Federal Insurance PLC,22.5,1.8099547511312153,0.0,3001,-97.40206899536857
FEKDIL,Far East Knitting & Dyeing Industries PLC.,19.3,-3.9800995024875654,-0.4975124378109523,2467522,-59.68790301526896
FINEFOODS,Fine Foods Limited,304.0,-0.6860503103561001,0.620712185560267,2260,-97.56834981332243
FIRSTFIN,First Finance Ltd.,2.3,4.545454545454529,0.0,25832,10.890749087787079
FIRSTSBANK,First Security Islami Bank PLC,3.0,7.1428571428571495,7.1428571428571495,3647291,492.05040549051694
FORTUNE,Fortune Shoes Ltd.,14.7,-0.6756756756756852,0.0,1251,-99.28561231190932
FUWANGCER,Fu-Wang Ceramic Industry Ltd.,12.0,-2.439024390243908,1.6260162601625958,79551,-73.27364354107173
FUWANGFOOD,Fu-Wang Foods Limited,12.9,-0.7692307692307665,1.538461538461533,9604,-96.63939646303827
GBBPOWER,GBB POWER Ltd.,6.3,0.0,3.174603174603177,46944,-17.822319474835886
GEMINISEA,Gemini Sea Food PLC,153.3,-0.9049773755655962,1.4867485455720824,11,-99.97041420118343
GENEXIL,Genex Infosys PLC,27.2,-1.8050541516245486,-0.7220216606498169,144910,-80.19462325911955
GENNEXT,Generation Next Fashions Ltd.,2.8,0.0,3.5714285714285747,501,-99.88209600820856
GHAIL,Golden Harvest Agro Industries Ltd.,11.6,-1.6949152542372972,-1.6949152542372972,80,-99.9539035085192
GHCL,Global Heavy Chemicals Ltd.,21.4,0.0,-7.476635514018683,218,-99.32275000776663
GIB,Global Islami Bank PLC,2.0,5.263157894736848,5.263157894736848,1351621,270.7479578457673
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,7.0,0.0,0.0,86126,-88.1196176802866
GLOBALINS,Global Insurance PLC,27.5,1.102941176470591,-0.3676470588235216,4386,-98.47669721839216
GOLDENSON,Golden Son Limited,10.8,-1.818181818181812,0.909090909090906,45475,-94.65288115344909
GP,Grameenphone Ltd.,292.0,-0.13679890560874736,0.0,512,-98.80130171142275
