Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,FIRST JANATA BANK MUTUAL FUND,3.3,3.124999999999989,0.0,892,-99.65580311320682
1STPRIMFMF,PRIME FINANCE FIRST MUTUAL FUND,20.1,0.5000000000000071,0.9999999999999963,18123,-97.60177851882729
AAMRANET,AAMRA NETWORKS LTD,18.8,2.73224043715847,1.092896174863384,21769,-93.00612353738698
AAMRATECH,AAMRA TECHNOLOGIES LTD,12.8,0.7874015748031609,0.0,10000,-63.74447103183235
ABB1STMF,AB BANK 1ST MUTUAL FUND,3.4,3.030303030303033,0.0,107002,-93.91397824998863
ABBANK,AB BANK PLC,6.0,1.6949152542372818,0.0,133878,-86.78481672395174
ACFL,AMAN COTTON FIBROUS LTD,18.7,-0.5319148936170288,1.0638297872340388,84211,-35.25716921657569
ACI,ADVANCED CHEMICAL INDUSTRIES PLC,196.0,1.7125064867670015,-0.2075765438505331,1096,-98.24684880670547
ACIFORMULA,ACI FORMULATIONS PLC,155.4,0.32278889606197547,0.06455777921239142,12585,-94.14005205738418
ACMELAB,THE ACME LABORATORIES LTD,82.6,0.48661800486616963,0.24330900243309345,44180,-89.88075878275927
ACMEPL,ACME PESTICIDES LTD,16.3,1.242236024844716,1.242236024844716,281594,-89.06739303792406
ACTIVEFINE,ACTIVE FINE CHEMICALS LTD,8.7,-2.2471910112359668,2.2471910112359472,7105,-94.2797565374211
ADNTEL,ADN TELECOM LTD,79.9,1.6539440203562485,0.0,29495,-90.69625863107724
ADVENT,ADVENT PHARMA LTD,15.2,3.4013605442176873,0.680272108843547,57397,-82.72293544842948
AFCAGRO,AFC AGRO BIOTECH LTD,7.7,0.0,0.0,17161,-70.66596013811494
AFTABAUTO,AFTAB AUTOMOBILES LTD,39.8,1.0152284263959355,0.5076142131979768,79323,-88.07174726053043
AGNISYSL,AGNI SYSTEMS PLC,26.5,1.145038167938934,0.0,376461,-65.24560470603875
AGRANINS,AGRANI INSURANCE CO LTD,26.6,-0.7462686567164152,0.0,65852,-80.58413874032185
AIBL1STIMF,AIBL 1ST ISLAMIC MUTUAL FUND,4.2,-2.3255813953488293,-2.3255813953488293,35957,-95.42528896494252
AIL,ALIF INDUSTRIES LTD,58.5,0.8620689655172413,0.8620689655172413,435328,-86.2290530892324
AL-HAJTEX,AL-HAJ TEXTILE MILLS LTD,161.3,0.4358655043586657,0.24906600249066357,20471,-90.94331776031711
ALARABANK,AL-ARAFAH ISLAMI BANK PLC,17.4,0.5780346820809125,0.0,1914,-95.0209411825915
ALIF,ALIF MANUFACTURING COMPANY LTD,5.7,0.0,0.0,10775,-97.96105665518678
ALLTEX,ALLTEX INDUSTRIES LTD,12.2,1.6666666666666607,3.333333333333336,96792,-40.966449338562214
AMANFEED,AMAN FEED LTD,27.0,0.0,1.8518518518518516,329166,-81.64665264932732
AMBEEPHA,AMBEE PHARMACEUTICALS PLC,828.7,0.5093996361431226,0.667070952092177,557,-93.68552318331254
AMCLPRAN,AGRICULTURAL MARKETING COMPANY LTD (PRAN),244.1,0.45267489711933917,0.823045267489712,281,-96.94963091619626
ANLIMAYARN,ANLIMAYARN DYEING LTD.,22.5,-1.3157894736842135,-2.1929824561403506,210,-99.29497079164709
ANWARGALV,ANWAR GALVANIZING LTD,83.7,1.7010935601458148,0.8505467800729074,34573,-93.99748252962368
