Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,2.6,0.0,3.8461538461538494,320,-99.892629339704
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,18.5,-1.0695187165775364,-1.0695187165775364,60121,-83.14474753988057
AAMRANET,aamra networks ltd,18.1,1.1173184357542059,1.6759776536312891,602,-99.18769396842532
AAMRATECH,Aamra Technologies Limited,11.0,0.9174311926605472,0.9174311926605472,206,-99.50975725844836
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,2.7,0.0,0.0,200864,-65.29101845659908
ABBANK,AB Bank PLC,4.2,-2.3255813953488293,0.0,50963,-96.33798626969401
ACFL,Aman Cotton Fibrous PLC,18.5,0.0,-0.5405405405405482,9810,-90.83742738124147
ACI,Advanced Chemical Industries PLC,181.9,0.8314855875831485,0.4434589800443364,59694,65.11492822172433
ACIFORMULA,ACI Formulations PLC,130.0,1.3250194855806612,1.3250194855806612,10,-99.96624928279726
ACMELAB,ACME Laboratories Ltd.,71.0,-0.6993006993006993,-0.2797202797202837,11472,-82.59391879589731
ACMEPL,ACME Pesticides Ltd,17.5,0.5747126436781691,0.0,413255,-90.0439650293835
ACTIVEFINE,Active Fine Chemicals Ltd.,6.1,0.0,-1.6393442622950762,10207,-94.43602546770748
ADNTEL,ADN Telecom Ltd.,59.0,0.0,0.0,1605,-97.8347970375167
ADVENT,Advent Pharma Ltd.,13.8,0.0,-2.173913043478266,1916,-99.45196702649207
AFCAGRO,AFC Agro Biotech Ltd.,5.4,1.8867924528301987,-1.886792452830182,20710,-81.10797916495626
AFTABAUTO,Aftab Automobiles Ltd.,35.3,-0.8426966292134951,0.8426966292134751,103195,-88.57090645298837
AGNISYSL,Agni Systems PLC,21.4,0.4694835680751073,0.4694835680751073,4658,-99.01499291590011
AGRANINS,Agrani Insurance PLC,21.8,1.3953488372093057,0.46511627906977404,3,-99.95611468695144
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,3.5,2.941176470588238,0.0,250,-99.92374654571852
AIL,Alif Industries Ltd.,44.2,-0.2257336343114996,0.0,5517,-98.30488164589633
AL-HAJTEX,Alhaj Textile Mills Limited,130.0,0.231303006939099,0.6168080185042494,5435,-94.03298054543059
ALARABANK,Al-Arafah Islami Bank PLC,16.8,1.8181818181818226,1.8181818181818226,40,-99.72945552925262
ALIF,Alif Manufacturing Company Ltd.,4.4,2.32558139534885,0.0,9951,-95.76167233139967
ALLTEX,Alltex Industries Limited,13.7,1.481481481481476,1.481481481481476,30010,28.330126149240964
AMANFEED,Aman Feed PLC,24.0,-0.8264462809917326,0.8264462809917326,18291,-91.06465921525715
AMBEEPHA,Ambee Pharmaceuticals PLC,740.0,-1.0033444816053512,-0.8695652173913043,503,-54.27272727272727
AMCLPRAN,Agricultural Marketing Co. Ltd.,206.4,1.3752455795677856,1.3752455795677856,1,-99.97622444127437
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,19.3,3.2085561497326283,3.2085561497326283,1,-99.96349032493612
ANWARGALV,Anwar Galvanizing Ltd.,87.1,-1.6930022573363432,0.0,614398,13.16922759540396
AOL,Associated Oxygen Ltd,14.5,-0.6849315068493127,2.0547945205479503,9,-99.98282999790145
APEXFOODS,Apex Foods Limited,211.7,2.073288331726125,3.616200578592092,725,-97.14926077382825
APEXFOOT,Apex Footwear Ltd.,185.3,-0.6966773847802695,-0.7502679528403031,2837,-96.06180071628863
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,157.4,1.2218649517684925,0.0,2015,-96.13584934606682
APEXTANRY,Apex Tannery Limited.,56.8,-0.175746924428825,0.8787346221441126,15688,536.1719383617194
APOLOISPAT,Appollo Ispat Complex Ltd.,2.1,0.0,0.0,2000,-97.93888803009223
ARAMIT,Aramit Limited,188.5,0.47974413646055747,1.2793176972281481,3503,-19.415688980906374
ARAMITCEM,Aramit Cement Limited,9.0,-2.173913043478253,2.1739130434782727,10841,-67.39352743022137
