Symbol,Name,Price,Change %,Gap %,Volume,Volume Change %
1JANATAMF,First Janata Bank Mutual Fund Units,3.2,0.0,0.0,7102,-79.2083845658411
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,23.0,0.8771929824561372,0.8771929824561372,39860,-92.71570983452271
AAMRANET,aamra networks ltd,21.0,0.0,0.476190476190483,2346,-98.59133786875304
AAMRATECH,Aamra Technologies Limited,13.1,-2.9629629629629655,-3.7037037037037033,700,-97.52028056254207
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,3.3,3.124999999999989,3.124999999999989,102003,-78.80170828267714
ABBANK,AB Bank PLC,5.7,0.0,0.0,77191,-82.77359589553154
ACFL,Aman Cotton Fibrous Ltd.,19.1,0.0,0.5235602094240727,66992,-5.470657127940284
ACI,Advanced Chemical Industries PLC,181.5,1.2269938650306684,0.3904071388733902,548,-97.59025548568665
ACIFORMULA,ACI Formulations PLC,141.7,-1.6655100624566315,0.9715475364330366,29722,19.09283968425692
ACMELAB,ACME Laboratories Ltd.,79.9,1.139240506329121,0.6329113924050633,7182,-95.889752423684
ACMEPL,ACME Pesticides Ltd,16.4,0.0,1.8292682926829311,177908,-97.53113625905279
ACTIVEFINE,Active Fine Chemicals Ltd.,8.9,2.298850574712656,2.298850574712656,1,-99.99937693539444
ADNTEL,ADN Telecom Ltd.,76.8,1.3192612137203166,0.2638522427440671,1912,-98.62200184501845
ADVENT,Advent Pharma Ltd.,15.7,1.9480519480519412,2.5974025974025996,901,-99.7185790898954
AFCAGRO,AFC Agro Biotech Ltd.,8.0,2.5641025641025665,2.5641025641025665,1222,-98.37242444826254
AFTABAUTO,Aftab Automobiles Ltd.,35.5,1.1396011396011354,1.9943019943019822,5001,-96.18387015543804
AGNISYSL,Agni Systems PLC,26.6,0.7575757575757683,0.37878787878788417,136639,-83.92489917694505
AGRANINS,Agrani Insuarnce Co. Ltd.,27.0,1.5037593984962352,1.5037593984962352,400,-99.21780280808792
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,4.4,0.0,2.2727272727272645,2330,-97.64527539161193
AIL,Alif Industries Ltd.,55.4,1.651376146788988,1.1009174311926633,78017,-90.99521580803214
AL-HAJTEX,Alhaj Textile Mills Limited,176.1,1.032702237521505,-0.6884681583476862,42586,-53.838315953779784
ALARABANK,Al-Arafah Islami Bank PLC,17.2,0.0,-1.1627906976744147,8150,-86.36873003395273
ALIF,Alif Manufacturing Company Ltd.,5.6,0.0,1.7857142857142954,948,-99.8499750749729
ALLTEX,Alltex Industries Limited,13.6,-1.4492753623188481,-0.7246376811594305,157201,36.970462664459355
AMANFEED,Aman Feed Ltd.,25.9,0.3875968992247979,2.325581395348829,18110,-95.67221639395974
AMBEEPHA,Ambee Pharmaceuticals PLC,827.7,-0.40909637829382467,-0.13235471062447632,1681,-16.075886170743882
AMCLPRAN,Agricultural Marketing Co. Ltd.,230.3,-1.1163589523400577,0.08587376556461512,5157,-46.565122785203606
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,22.7,-0.4385964912280764,-2.1929824561403506,6520,-66.3744198040227
ANWARGALV,Anwar Galvanizing Ltd.,78.3,0.5134788189987053,1.4120667522464623,5753,-95.11596712849769
AOL,Associated Oxygen Ltd,16.3,0.6172839506172928,0.0,1450,-99.14140726310242
APEXFOODS,Apex Foods Limited,244.8,2.170283806343914,2.170283806343914,5,-99.94130077482978
APEXFOOT,Apex Footwear Ltd.,233.3,1.700087183958154,2.22319093286835,9,-99.97280555975223
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,156.0,-0.3831417624521037,0.25542784163474186,17086,-89.80007283103795
APEXTANRY,Apex Tannery Limited.,77.9,-1.2674271229404308,1.3941698352344667,10625,-6.92071835304424
APOLOISPAT,Appollo Ispat Complex Ltd.,2.8,0.0,3.5714285714285747,1361,-98.03337909110613
ARAMIT,Aramit Limited,226.5,-1.90558683412733,1.29926375054136,305,-97.74541691306919
ARAMITCEM,Aramit Cement Limited,12.9,-0.7692307692307665,-1.538461538461533,2100,-83.7473879730671
ARGONDENIM,Argon Denims Ltd.,19.7,3.1413612565444913,1.5706806282722363,364252,-46.1675336959092
ASIAINS,Asia Insurance PLC,27.5,-0.7220216606498169,0.3610108303249149,38548,-5.440808516901339
ASIAPACINS,Asia Pacific General Insurance Company Limited,34.9,2.3460410557184668,2.052785923753653,4801,-78.62802706552706
ASIATICLAB,Asiatic Laboratories Ltd,63.9,1.107594936708854,1.265822784810122,294564,-86.5109327002863
ATLASBANG,Atlas Bangladesh Limited,60.5,-1.944894651539713,-0.8103727714748784,3467,-28.73586844809866
AZIZPIPES,Aziz Pipes Limited.,55.5,1.2773722627737278,1.2773722627737278,1,-99.95423340961098
BANGAS,Bangas Limited,125.0,0.0,0.8,18750,-80.73484988595031
BANKASIA,Bank Asia PLC,18.5,1.092896174863384,1.6393442622950858,4680,-99.15809318900988
BARKAPOWER,Baraka Power Ltd.,11.3,1.8018018018018116,0.9009009009008978,57746,-91.01966169383246
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,875.2,-0.39831569363832936,-0.39831569363832936,1823,360.35353535353534
BATBC,British American Tobacco Bangladesh Co Ltd,283.9,0.24717514124293383,0.28248587570621875,4247,-92.71326607645322
BAYLEASING,Bay Leasing and Investment Ltd.,4.1,0.0,0.0,40655,-70.1338485498516
BBS,Bangladesh Building Systems PLC,11.8,1.7241379310344922,1.7241379310344922,40600,-94.04729613822002
BBSCABLES,BBS Cables PLC,19.5,1.5625000000000038,0.5208333333333408,111351,-92.07616773182605
BDAUTOCA,Bangladesh Autocars Limited,132.0,2.0092735703245705,1.8547140649149967,6356,-95.84621316585739
BDCOM,BDCOM Online Ltd.,28.3,1.7985611510791366,1.7985611510791366,82132,-90.32290751078675
BDFINANCE,Bangladesh Finance PLC,12.9,7.500000000000003,0.8333333333333304,301058,-78.96342507286266
BDLAMPS,Bangladesh Lamps PLC,159.0,2.1194605009633984,0.1926782273603156,203,-96.80666981280478
BDTHAI,Bangladesh Thai Aluminium Ltd.,12.9,0.7812499999999972,1.5624999999999944,63106,-95.41162732868675
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,15.9,0.632911392405061,0.632911392405061,40214,-97.90848490238572
BDWELDING,Bangladesh Welding Electrodes Ltd.,9.9,0.0,0.0,12079,-86.24071627101654
BEACHHATCH,Beach Hatchery Ltd,54.3,0.5555555555555503,0.3703703703703756,99447,-89.18819308545336
BEACONPHAR,Beacon Pharmaceuticals PLC,127.7,0.6304176516942451,0.31520882584711696,4389,-98.40068505629851
BENGALWTL,Bengal Windsor Thermoplastics PLC,19.9,0.5050505050504942,0.5050505050504942,18500,-89.81064319626354
BERGERPBL,Berger Paints Bangladesh Ltd.,1464.9,1.53878145144521,-0.18714909544604183,22,-98.68656716417911
BESTHLDNG,Best Holdings PLC,17.9,0.5617977528089768,0.0,56581,-95.63712434669829
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,0.0,50,2400.0
BGIC,Bangladesh General Insurance Company PLC,33.2,0.6060606060606146,0.6060606060606146,200,-99.69387130349598
BIFC,Bangladesh Industrial Finance Company Ltd.,3.4,-5.55555555555556,-8.333333333333341,201,-99.02465062111801
BNICL,Bangladesh National Insurance Company Ltd,42.8,-1.3824884792626762,-0.9216589861751119,36225,2.800953516090584
BPML,Bashundhara Paper Mill Ltd.,36.1,1.1204481792717045,0.8403361344537735,7500,-96.13427966167215
BPPL,Baraka Patenga Power Ltd.,14.3,2.142857142857148,0.7142857142857117,94335,-90.01342341560292
BRACBANK,BRAC Bank PLC,71.0,0.7092198581560284,0.7092198581560284,36410,-94.73659863709564
BSC,Bangladesh Shipping Corporation,114.8,1.2345679012345603,1.4109347442680724,61970,-87.70575549987403
BSCPLC,Bangladesh Submarine Cables PLC,140.3,1.2996389891696833,1.083032490974729,15999,-88.00089998875013
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,87.5,0.0,0.0,10,-99.96426018584702
BSRMSTEEL,BSRM Steels Limited,67.0,1.0558069381598838,1.0558069381598838,11,-99.98507381676075
BXPHARMA,Beximco Pharmaceuticals Limited,118.5,0.33869602032176604,1.6088060965283708,72278,-88.10201471321737
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,7.7,1.3157894736842175,1.3157894736842175,85417,-95.88642631932028
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,10.3,0.0,1.941747572815527,384463,-76.25075439681304
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,8.7,-3.333333333333341,0.0,132447,-60.571510224251824
CENTRALINS,Central Insurance Company Limited,42.5,2.6570048309178778,2.6570048309178778,1,-99.99940282463946
CENTRALPHL,Central Pharmaceuticals Ltd.,10.3,0.0,0.0,6152,-97.9899891527373
CITYBANK,City Bank PLC,25.7,0.0,0.3891050583657643,255964,-92.50294066648858
CITYGENINS,City Insurance PLC,66.5,0.7575757575757576,1.2121212121212077,6880,-96.9421134973688
