Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,GRAMEENPHONE LTD,303.8,0.5627275736511052,1921,0.011533284422441214,411841514893.0,13.930987045741144,21.8075,-16.663800581624187,10.8196721311475,Communications,Sell,DSEBD:GP,BDT
SQURPHARMA,SQUARE PHARMACEUTICALS PLC,223.9,0.31362007168459544,6185,0.01536301678480995,199008246979.0,8.444627157830421,26.5139,16.131646146231642,4.89977728285078,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
BATBC,BRITISH AMERICAN TOBACCO BANGLADESH CO LTD,287.6,-0.2773925104022034,24842,0.16534547366599545,156384003296.0,9.381034392776996,30.6576,-5.123309122306433,10.3591160220994,Consumer non-durables,Buy,DSEBD:BATBC,BDT
ROBI,ROBI AXIATA PLC,27.5,0.36496350364964025,222150,0.1017779366233393,145090751018.0,16.52743554300138,1.6639,85.952168082253,5.41516245487365,Communications,StrongBuy,DSEBD:ROBI,BDT
WALTONHIL,WALTON HI-TECH INDUSTRIES PLC ,454.4,-1.2388611171484558,4325,0.2270734562942662,137983861023.0,10.665364791152252,42.6052,-0.345007449821868,7.68386388583974,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BRACBANK,BRAC BANK LTD,66.9,0.45045045045046755,33538,0.01703097557559651,135382978027.0,9.40597539543058,7.1125,45.482623903127504,1.63398676470588,Finance,Buy,DSEBD:BRACBANK,BDT
BEXIMCO,BEXIMCO LTD,110.1,0.0,4,0.01324942033786022,103850264528.0,,-4.1965,-832.885085574572,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,MARICO BANGLADESH LTD,2935.0,0.3761969904240766,51,0.0068029933170595065,92335951538.0,15.653784162317208,187.4946,28.21695343641588,13.099989765633,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,UNITED POWER GENERATION AND DISTRIBUTION COMPANY LTD ,139.0,0.21629416005768667,309,0.003712206672601379,81563120112.0,6.911537294953583,20.1113,55.57111252069248,4.26439232409382,Utilities,Neutral,DSEBD:UPGDCL,BDT
BERGERPBL,BERGER PAINTS BANGLADESH LTD,1540.0,-1.282051282051282,820,0.1455552399886396,76693739709.0,21.29162755136605,72.3289,5.244096390100238,3.36150595466769,Process industries,StrongBuy,DSEBD:BERGERPBL,BDT
ISLAMIBANK,ISLAMI BANK BANGLADESH PLC,45.2,0.6681514476614795,16112,0.024523961624383687,72932572978.0,,,,2.2075055187638,Finance,Neutral,DSEBD:ISLAMIBANK,BDT
LHB,LAFARGEHOLCIM BANGLADESH PLC ,56.4,-0.5291005291005366,47814,0.05566103739023774,65617604735.99999,17.48186721220011,3.2262,-21.24112003515368,6.72566371681416,Non-energy minerals,Neutral,DSEBD:LHB,BDT
RENATA,RENATA PLC,493.6,-0.7839195979899451,66772,1.1128981987822988,57061506290.0,20.11983858476338,24.533,22.658867056647168,1.84924623115578,Health technology,StrongBuy,DSEBD:RENATA,BDT
BXPHARMA,BEXIMCO PHARMACEUTICALS LTD ,129.3,-0.30840400925210276,527364,0.3790362951668142,55184064303.0,9.078781070074427,14.242,29.230713391285416,3.23362974939369,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
UNILEVERCL,UNILEVER CONSUMER CARE LTD,2496.2,-0.7317267159786881,252,0.6240713224368477,48467203673.0,,,,2.06792332776585,Health technology,Neutral,DSEBD:UNILEVERCL,BDT
