Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,241.0,0.3748438150770536,18234,0.23009072898658625,324207049965.0,11.357584840216218,21.2193,-2.69723718904047,8.7463556851312,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,215.8,0.9354536950420954,115380,0.4963989777743351,189523224104.0,7.396617024558277,29.1755,10.038508103296762,5.61272217025257,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,30.1,0.3333333333333381,193885,0.19857829880306094,157137993164.0,15.022958674386105,2.0036,20.41589037802753,5.83333333333333,Communications,StrongBuy,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,64.1,0.3129890453834049,719377,0.6304554235185089,146303203249.0,6.468344467093179,9.9098,60.22830164273704,1.77498435054773,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,394.6,0.12687135244861708,188060,3.221380400728348,131489084162.99998,13.08077861461759,30.1664,-22.115046989569347,4.03170070957932,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,230.8,0.043346337234513546,28565,0.42618362374693053,124577998352.0,21.415978472673288,10.777,-53.09249183895539,1.30039011703511,Consumer non-durables,Buy,DSEBD:BATBC,BDT
MARICO,Marico Bangladesh Limited.,2668.8,0.6676473916487599,417,0.14007389989922742,83509653076.0,13.44875910908018,198.4421,2.0391152658547558,7.44973784466825,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1474.5,0.979317901657304,716,0.1826903449683609,71704566191.0,,,,3.5953978906999,Process industries,NoRating,DSEBD:BERGERPBL,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,147.0,-0.13586956521738358,113541,0.1537988065458606,65667698443.0,7.581696649612147,19.3888,28.898609883059983,3.22690217391304,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,115.0,1.6799292661361678,26452,0.6818615345751076,65563532056.0,7.177227593007508,16.0229,-20.328869839344048,5.74712643678161,Utilities,NoRating,DSEBD:UPGDCL,BDT
LHB,LafargeHolcim Bangladesh PLC,53.2,1.3333333333333388,461695,0.7112975674807817,60972110596.0,12.565840753950447,4.2337,31.22869009980782,7.23809523809524,Non-energy minerals,NoRating,DSEBD:LHB,BDT
PUBALIBANK,Pubali Bank PLC,39.4,1.2853470437017995,364124,0.7926413942254841,60750985220.0,5.139912595394952,7.6655,29.229394608628212,2.05298380462725,Finance,StrongBuy,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,30.2,0.6666666666666643,524712,0.4679939421723616,52482161865.0,3.40907808143407,8.8587,44.991652754591,4.34782666666667,Finance,StrongSell,DSEBD:CITYBANK,BDT
