Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,239.8,-0.04168403501458704,61971,0.2654925263153385,330958550209.0,11.012275150741424,21.7757,-16.978218682445696,11.4239086087311,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,209.0,0.820067534973463,160926,0.3000492791870107,190143737091.0,7.140026510337665,29.2716,15.9661668284373,5.59440559440559,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,29.8,1.3605442176870821,1363757,0.21837407226523406,160280755025.0,16.87238138376175,1.7662,67.76215805471125,4.90196078431373,Communications,NoRating,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,72.5,2.545968882602542,484313,0.18223825618285877,153699492508.0,9.192341828325093,7.887,41.87803561791688,1.43926295336788,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,380.0,0.688924218335989,8149,0.3196350614049194,129789654053.0,11.330228453185285,33.5386,-15.376017157635774,4.08449061734159,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,213.5,0.8502598016060517,80421,0.31273976773858475,122472001648.0,10.037989205047674,21.2692,-34.5474464235158,13.2275132275132,Consumer non-durables,Neutral,DSEBD:BATBC,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,105,2.7851458885941645,103850311567.0,,,,0.0,Process industries,NoRating,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2748.9,0.7476635514018725,1846,0.4690040650406504,87576298462.0,13.749099073640133,199.9331,12.538381392982117,12.6789439608661,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1398.8,0.5824404975911346,141,0.021662313719465354,69146145240.0,19.817017020420536,70.5858,0.3400306482474078,3.72842837866629,Process industries,NoRating,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,113.0,0.2661934338952947,14572,0.5811783099085811,68056223407.0,6.092892344523407,18.5462,1.432931164612072,5.5366269165247,Utilities,NoRating,DSEBD:UPGDCL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,38.2,2.1390374331550914,268990,0.2764439801931316,65848618021.0,,-0.3675,-112.71758314011835,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,48.6,0.6211180124223692,125983,0.16303806261868548,56791167641.0,13.878576731966419,3.5018,0.7712230215827255,7.56646216768916,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,113.8,2.893309222423149,106570,0.13845650553293387,51213669416.0,,,,3.48432055749129,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
RENATA,Renata PLC,418.0,0.795755968169764,2776,0.0737387904288325,49227737078.0,18.901027347706552,22.1152,-14.236629528082739,1.28145386766076,Health technology,StrongBuy,DSEBD:RENATA,BDT
PUBALIBANK,Pubali Bank PLC,34.7,0.0,59304,0.1340480270953143,47762658683.0,5.549158830678693,6.2532,-15.228089202196168,2.6911553133515,Finance,NoRating,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,28.7,2.8673835125448055,2879373,0.21244432211807543,45788787836.0,3.3898705471038455,8.4664,80.65892796176169,3.69139867109635,Finance,Buy,DSEBD:CITYBANK,BDT
EBL,Eastern Bank PLC,24.9,0.8097165991902806,487306,0.11710074149112469,41969890006.0,5.082047514082782,4.8996,20.421756334947297,5.66297452471483,Finance,StrongBuy,DSEBD:EBL,BDT
