Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,247.8,-0.8403361344537792,73005,0.4869178145690506,334604356220.0,11.207294238962307,22.1106,2.0101592164208397,8.67635189669088,Communications,Neutral,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,215.7,-0.13888888888889414,537599,1.5322732809919648,191207475572.0,7.39318949118267,29.1755,10.038508103296762,5.56328233657858,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,30.8,-0.964630225080388,1506889,0.45834111485773343,161328335652.0,15.453313933069088,1.9931,44.67915214866436,5.68181818181818,Communications,NoRating,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,66.8,0.0,947106,0.4317244682702531,152942945073.0,7.6786022185183045,8.6995,46.6512702078522,1.69792664670659,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,374.3,0.1069804760631276,39387,1.1925444399700857,124724687876.0,12.407844489233055,30.1664,-22.115046989569347,4.2503582566245,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,210.7,-1.9087523277467517,304470,1.7672051030535998,113777998352.0,23.92578125,8.8064,-71.27498564793069,1.42382534409112,Consumer non-durables,Buy,DSEBD:BATBC,BDT
MARICO,Marico Bangladesh Limited.,2756.0,0.06898805417378058,4012,1.1363829485908512,86814000000.0,13.37289562493783,206.0885,9.917032277196261,12.7902757619739,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,80.3,-9.97757847533633,411,0.267091239927216,75741875126.0,,,,0.0,Process industries,NoRating,DSEBD:BEXIMCO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1429.9,1.0244453864631904,11098,1.5963751438434983,70216658250.0,20.257615554403294,70.5858,0.3400306482474078,3.67158542555423,Process industries,StrongBuy,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,120.9,0.24875621890548208,19571,0.48404130340690943,70085156787.0,7.545450573866154,16.0229,-20.328869839344048,5.37634408602151,Utilities,NoRating,DSEBD:UPGDCL,BDT
LHB,LafargeHolcim Bangladesh PLC,53.2,-0.5607476635513965,560477,0.5958321293947413,61785072956.0,12.76667226608433,4.1671,35.058663382381525,7.14285714285714,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,125.2,-0.3977724741447892,1280531,1.3689802674904543,55853232440.0,,,,0.0,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
