Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,250.5,-3.1696946269810544,333296,2.0507372625674583,349322639115.0,11.80529046669777,21.2193,-2.69723718904047,8.31078469269424,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,219.5,-0.27260336210813013,84958,0.3247734254463824,194753279527.0,7.523435759455708,29.1755,10.038508103296762,5.4619936276741,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,31.8,-0.6249999999999978,349334,0.1769578475367216,168137644693.0,15.871431423437812,2.0036,20.41589037802753,5.45171339563863,Communications,StrongBuy,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,64.5,-0.15479876160989833,197462,0.09712256205215929,147905891721.0,6.508708551131203,9.9098,60.22830164273704,1.75575077399381,Finance,StrongBuy,DSEBD:BRACBANK,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,246.9,-1.2004801920768309,40908,0.11435539233979918,133757998352.0,22.909900714484554,10.777,-53.09249183895539,1.21114251110214,Consumer non-durables,Buy,DSEBD:BATBC,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,392.6,-0.43114379913770956,13079,0.7620462623084545,130855965933.0,13.014479686008276,30.1664,-22.115046989569347,4.0512072713383,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
MARICO,Marico Bangladesh Limited.,2729.8,0.08432630614116157,952,0.1893924322603748,85761903076.0,13.75615355814114,198.4421,2.0391152658547558,7.62139131712334,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1491.9,-0.19400588707518487,574,0.013481678774341593,73172836532.0,,,,3.52325347292128,Process industries,NoRating,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,122.1,-0.16353229762878402,3365,0.06575733296855728,70954699664.0,7.620343383532319,16.0229,-20.328869839344048,5.31045751633987,Utilities,NoRating,DSEBD:UPGDCL,BDT
LHB,LafargeHolcim Bangladesh PLC,57.5,0.0,52836,0.059444230868539186,67243529458.00001,13.581500814890049,4.2337,31.22869009980782,6.56303972366148,Non-energy minerals,NoRating,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,147.7,1.7918676774638143,633871,0.6900335180691692,65266200284.0,7.617799966991252,19.3888,28.898609883059983,0.0,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
PUBALIBANK,Pubali Bank PLC,39.5,0.50890585241731,174570,0.16767630721388482,57920361811.0,5.15295805883504,7.6655,29.229394608628212,2.06359354005168,Finance,StrongBuy,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,31.2,-0.31948881789137834,672373,0.1899573433555419,55106269958.0,3.5219614616140063,8.8587,44.991652754591,4.1407873015873,Finance,StrongSell,DSEBD:CITYBANK,BDT
RENATA,Renata PLC,470.4,0.3841229193341772,9995,0.26393341325714165,54297320060.0,19.76063751580557,23.8049,-2.9678392369461593,1.16180819602873,Health technology,StrongBuy,DSEBD:RENATA,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,48.9,-1.0121457489878543,60981,0.07970908881770927,50041283582.0,3.81411456383377,12.8208,246.8268138289239,4.59953955375254,Finance,NoRating,DSEBD:DUTCHBANGL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,29.8,-0.33444816053510995,13740,0.13152101081650233,47977718669.0,,-7.7488,-590.25476572243,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
ICB,Investment Corporation of Bangladesh,45.2,0.22172949002217607,20008,0.188500952020252,39893909912.0,,-17.5667,-7361.967755270774,0.0,Finance,NoRating,DSEBD:ICB,BDT
EBL,Eastern Bank PLC,24.2,0.0,428515,0.2117188730790044,39777244662.0,4.316110506697105,5.6069,33.688602765856,10.0296859504132,Finance,StrongBuy,DSEBD:EBL,BDT
UNILEVERCL,Unilever Consumer Care Limited,2046.7,0.24980407523511639,29,0.05823293172690746,39500786851.0,64.44147780583491,31.7606,-3.621996589205625,2.04938030643115,Health technology,NoRating,DSEBD:UNILEVERCL,BDT
PRIMEBANK,Prime Bank PLC,30.2,-0.3300330033003347,25964,0.04715155673323472,36680465992.0,3.9425587467362924,7.66,12.321656377846534,7.91013967048608,Finance,StrongBuy,DSEBD:PRIMEBANK,BDT
POWERGRID,Power Grid Co. of Bangladesh Ltd.,39.3,-0.7575757575757683,51971,0.420586916656281,36552280273.0,9.182672087480723,4.2798,,0.0,Utilities,NoRating,DSEBD:POWERGRID,BDT
BSRMSTEEL,BSRM Steels Limited,94.5,-0.31645569620252867,86899,0.14871722642774887,36354607019.0,5.856324830817283,16.1364,36.84888986888748,5.17063081695967,Non-energy minerals,NoRating,DSEBD:BSRMSTEEL,BDT
OLYMPIC,Olympic Industries PLC.,151.8,-0.7843137254901886,36375,0.38169901445576804,30590647614.0,15.97962019453451,9.4996,2.5808262963522774,1.96078431372549,Consumer non-durables,Neutral,DSEBD:OLYMPIC,BDT
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,100.0,0.20040080160320925,6506,0.029337321934495616,30186905157.0,4.585094773908977,21.8098,23.787091061820323,4.94559841740851,Non-energy minerals,NoRating,DSEBD:BSRMLTD,BDT
MJLBD,MJL Bangladesh PLC,93.5,0.5376344086021506,12762,0.19919118576661762,29362913575.0,10.184630466750177,9.1805,-10.406175586524572,5.60949298813377,Process industries,StrongBuy,DSEBD:MJLBD,BDT
BSCPLC,Bangladesh Submarine Cables PLC,156.8,-0.5707038681039805,6182,0.11780264341356991,29327692075.0,11.472723015687194,13.6672,73.56056180631396,2.55102040816326,Communications,StrongBuy,DSEBD:BSCPLC,BDT
UTTARABANK,Uttara Bank PLC,21.3,0.4716981132075539,321490,0.15781395907331738,25833409744.0,3.7788067486295174,5.6367,48.2171969497765,1.87793427230047,Finance,NoRating,DSEBD:UTTARABANK,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,27.2,1.4925373134328304,3221694,0.2812086984592908,25656027184.0,,,,0.0,Process industries,NoRating,DSEBD:BEXIMCO,BDT
BANKASIA,Bank Asia PLC,18.0,0.5586592178771029,239062,0.31513901672070976,25047177979.0,6.306716653235696,2.8541,37.19655818872278,4.35227777777778,Finance,NoRating,DSEBD:BANKASIA,BDT
BEACONPHAR,Beacon Pharmaceuticals PLC,107.7,-0.5540166204986098,12297,0.07702860149584696,24971099648.0,,,,1.94264569842738,Health technology,NoRating,DSEBD:BEACONPHAR,BDT
MPETROLEUM,Meghna Petroleum PLC,212.3,-0.5620608899297371,14597,0.8164098548617131,23190712752.0,3.4904903456621246,60.8224,5.770545056787256,9.33271115258983,Distribution services,NoRating,DSEBD:MPETROLEUM,BDT
JAMUNABANK,Jamuna Bank PLC,24.3,-0.40983606557376173,224571,0.1692695280177245,22825904093.0,3.662341185513406,6.6351,120.34005246903334,11.9341563786008,Finance,NoRating,DSEBD:JAMUNABANK,BDT
KOHINOOR,Kohinoor Chemical Company (Bangladesh) PLC,552.8,0.7105119329568186,1153,0.05421723572036509,22362597553.0,32.48268040873648,17.0183,17.23498939130913,0.97955889861415,Consumer non-durables,NoRating,DSEBD:KOHINOOR,BDT
UCB,United Commercial Bank PLC,9.5,0.0,78617,0.04572011256346729,22092855347.0,35.88968643747639,0.2647,,0.0,Finance,NoRating,DSEBD:UCB,BDT
IDLC,IDLC Finance PLC.,45.7,-1.0822510822510822,53229,0.09224706317647456,21357132839.0,7.711127984476504,5.9265,16.176268794228914,2.91962231759657,Finance,Buy,DSEBD:IDLC,BDT
JAMUNAOIL,JAMUNA OIL PLC,182.4,-0.32786885245901326,584,0.03556464971255877,20284998443.0,3.751287962766822,48.6233,-2.852684556383372,9.79858464888405,Energy minerals,NoRating,DSEBD:JAMUNAOIL,BDT
TITASGAS,Titas Gas Transmission and Distribution PLC,19.9,-0.5000000000000071,56410,0.1463009031701209,19982281150.0,,-4.4352,71.25599481529488,0.99009900990099,Utilities,NoRating,DSEBD:TITASGAS,BDT
PADMAOIL,Padma Oil PLC,199.5,-0.10015022533800132,3922,0.1495012178898248,19676020113.0,3.312324836957244,60.2296,7.895425117605533,7.98801797304044,Distribution services,NoRating,DSEBD:PADMAOIL,BDT
SHAHJABANK,Shahjalal Islami Bank PLC,17.6,0.0,13866,0.06688146940508008,19588243979.0,4.882379050155349,3.6048,157.2468422179405,7.38636363636364,Finance,NoRating,DSEBD:SHAHJABANK,BDT
ALARABANK,Al-Arafah Islami Bank PLC,16.3,-1.2121212121212077,13140,0.08890242045973487,18657407593.0,19.404761904761905,0.84,62.91698991466254,0.0,Finance,NoRating,DSEBD:ALARABANK,BDT
BSC,Bangladesh Shipping Corporation,120.3,-0.0830564784053227,50807,0.10847458496787431,18533008507.0,6.387995029789403,18.8322,-4.474417047523884,2.05761316872428,Transportation,NoRating,DSEBD:BSC,BDT
SUMITPOWER,Summit Power Ltd.,16.7,0.0,327625,0.2943088814492834,18260700481.0,42.31061565746136,0.3947,-82.03622792645184,6.14035087719298,Utilities,NoRating,DSEBD:SUMITPOWER,BDT
NCCBANK,National Credit and Commerce Bank PLC,15.5,-1.2738853503184668,612686,0.19931107124943215,18130987243.0,2.981629316148889,5.1985,118.76446576610698,10.0111082802548,Finance,NoRating,DSEBD:NCCBANK,BDT
ACMELAB,ACME Laboratories Ltd.,83.1,0.0,22409,0.09897994429313858,17668741936.0,6.596128049022487,12.5983,10.925916142779156,4.19161676646707,Health technology,NoRating,DSEBD:ACMELAB,BDT
ACI,Advanced Chemical Industries PLC,200.0,0.2506265664160401,13896,0.31668330302325937,17544820422.0,,-2.4791,86.10315427174834,1.24875124875125,Health technology,NoRating,DSEBD:ACI,BDT
MTB,Mutual Trust Bank PLC,13.6,0.740740740740738,209210,0.27093150137829153,16351247131.0,4.9915583938926815,2.7246,2.409321556098488,0.0,Finance,NoRating,DSEBD:MTB,BDT
BESTHLDNG,Best Holdings PLC,15.2,-0.6535947712418394,49448,0.2052201484949222,16312146935.0,,,,0.0,Industrial services,NoRating,DSEBD:BESTHLDNG,BDT
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,3309.0,-0.06945912481503283,655,1.3786571248158281,15647781953.0,20.209237985305705,163.737,2.6422687779742002,5.22390313132228,Consumer non-durables,Neutral,DSEBD:RECKITTBEN,BDT
SOUTHEASTB,Southeast Bank PLC,11.4,-0.8695652173913012,1317110,0.46845898260344837,15513798313.0,3.824220060382422,2.981,678.5322538521806,2.58620689655172,Finance,NoRating,DSEBD:SOUTHEASTB,BDT
TRUSTBANK,Trust Bank PLC,15.5,-0.6410256410256387,981306,0.5508042995813734,15408232697.0,4.978640028265827,3.1133,-13.232630082773605,4.91551612903226,Finance,NoRating,DSEBD:TRUSTBANK,BDT
SAPORTL,Summit Alliance Port Limited,61.4,1.3201320132013155,1054660,0.30019531794813065,14330461151.0,28.862877826352655,2.1273,-20.750288715866333,2.97520661157025,Transportation,NoRating,DSEBD:SAPORTL,BDT
IPDC,IPDC Finance PLC,32.2,-0.30959752321979667,951418,0.2634034795038056,13918549435.0,27.01342281879195,1.192,24.84289903644742,1.46972222222222,Finance,NoRating,DSEBD:IPDC,BDT
DHAKABANK,Dhaka Bank PLC,12.3,-0.8064516129032229,589933,0.32557066325945044,13211654663.0,4.902156151608146,2.5091,188.83388972027166,8.0,Finance,NoRating,DSEBD:DHAKABANK,BDT
UNIQUEHRL,Unique Hotel & Resorts PLC,44.4,-0.2247191011235987,52281,0.14469885887149228,13041919505.0,,,,3.6117381489842,Consumer services,NoRating,DSEBD:UNIQUEHRL,BDT
SHARPIND,Sharp Industries PLC,44.6,1.1337868480725624,4859507,0.6539175594100627,13018095013.0,,-2.5357,-528.7622590463308,0.0,Process industries,NoRating,DSEBD:SHARPIND,BDT
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,31.2,0.0,101488,0.24501269637416537,12967451874.0,,-0.3803,40.69858100732886,3.3003300330033,Producer manufacturing,NoRating,DSEBD:RAKCERAMIC,BDT
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,222.0,-0.5821764442454148,1667,0.1271946222693596,12481643447.0,,-2.3582,-150.5465769280233,0.497962879130828,Non-energy minerals,NoRating,DSEBD:HEIDELBCEM,BDT
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,916.0,0.09834990711397414,115,0.04659265861761608,12462480278.0,51.34500367150409,17.8401,24.478261779666344,2.72228320526894,Consumer non-durables,NoRating,DSEBD:BATASHOE,BDT
NBL,National Bank PLC,3.8,2.7027027027026933,191594,0.17970893182299189,12235009954.0,,-10.385,-187.55364806866953,0.0,Finance,NoRating,DSEBD:NBL,BDT
RELIANCINS,Reliance Insurance PLC,111.5,-1.762114537444934,37585,0.18975835030143662,12135589604.0,11.676370795459304,9.5492,-3.3139269984306106,2.59965337954939,Finance,NoRating,DSEBD:RELIANCINS,BDT
