Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,257.0,1.8628616726119656,233537,1.3951586405481777,340680706440.0,11.623384259133628,22.1106,2.0101592164208397,8.52160126833135,Communications,Neutral,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,222.5,0.9070294784580499,517996,1.104190328070695,195462443024.0,7.626261760723895,29.1755,10.038508103296762,5.4421768707483,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,32.9,0.30487804878049213,8318488,2.1244144827125635,171804201863.0,16.50694897396016,1.9931,44.67915214866436,5.33536585365854,Communications,NoRating,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,66.1,0.3034901365705442,2316648,1.136777184217192,150882333132.0,7.598137824012873,8.6995,46.6512702078522,1.7211153262519,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,384.0,0.1303780964797914,61944,1.474253400988167,127790326904.0,12.729394292988225,30.1664,-22.115046989569347,4.14839399075502,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,217.0,1.686972820993437,189065,0.9065287426645604,115235996704.0,24.641170058139537,8.8064,-71.27498564793069,1.4058106841612,Consumer non-durables,Buy,DSEBD:BATBC,BDT
MARICO,Marico Bangladesh Limited.,2764.5,0.5345843334060593,3598,0.8500685158058876,86618701538.0,13.414140041778168,206.0885,9.917032277196261,12.8191141173904,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,123.5,-1.4365522745410992,63260,1.3634766715305728,72635816778.0,7.707718328142845,16.0229,-20.328869839344048,5.18754988028731,Utilities,NoRating,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1414.2,-0.3312425118049225,20544,2.0472346786248132,69676492345.0,20.035191214096884,70.5858,0.3400306482474078,3.70004933399112,Process industries,StrongBuy,DSEBD:BERGERPBL,BDT
LHB,LafargeHolcim Bangladesh PLC,55.4,-0.7168458781361982,1129444,1.1232608980605243,64804642376.0,13.294617359794582,4.1671,35.058663382381525,6.81003584229391,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,145.3,2.5405786873676943,3484163,1.8931306046867484,63214081942.0,,,,0.0,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,34.7,-0.2873563218390641,528669,1.0145036278259334,56027671672.0,,-1.1282,-304.9409627611263,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
