Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,251.3,0.3995205753096284,16857,0.08350071949216979,337980106342.0,11.842991993138323,21.2193,-2.69723718904047,8.58969236915701,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,219.4,0.09124087591241654,21900,0.08980547887233829,194310054033.0,7.520008226080102,29.1755,10.038508103296762,5.47445255474453,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,31.7,-0.3144654088050359,53729,0.031364248795915574,166566268758.0,15.821521261728888,2.0036,20.41589037802753,5.50314465408805,Communications,StrongBuy,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,64.4,0.0,135981,0.07624952014967626,147447985720.0,6.498617530121698,9.9098,60.22830164273704,1.76120341614907,Finance,StrongBuy,DSEBD:BRACBANK,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,247.5,0.20242914979757085,8891,0.03245122643809568,133380000000.0,22.965574835297396,10.777,-53.09249183895539,1.21457489878543,Consumer non-durables,Buy,DSEBD:BATBC,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,392.1,0.15325670498084873,1430,0.08194654563792236,130456096436.0,12.997904953855947,30.1664,-22.115046989569347,4.06362476489029,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
MARICO,Marico Bangladesh Limited.,2723.0,-0.0073443008225550135,404,0.08209213012821816,85780798462.0,13.721886635950737,198.4421,2.0391152658547558,7.61971210340776,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1484.0,-0.5628517823639836,287,0.009372867019591578,73285782710.0,,,,3.51782363977486,Process industries,NoRating,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,121.8,0.16447368421052866,1003,0.01952638300523289,70490941694.0,7.601620181115778,16.0229,-20.328869839344048,5.34539473684211,Utilities,NoRating,DSEBD:UPGDCL,BDT
LHB,LafargeHolcim Bangladesh PLC,57.5,-0.17361111111111358,40269,0.04884771362277262,66895113853.0,13.581500814890049,4.2337,31.22869009980782,6.59722222222222,Non-energy minerals,NoRating,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,148.6,0.5412719891745487,179449,0.18573055598795796,65935368421.00001,7.664218517907245,19.3888,28.898609883059983,0.0,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
PUBALIBANK,Pubali Bank PLC,39.2,-0.2544529262086369,24994,0.02423034905022829,58818349615.0,5.113821668514775,7.6655,29.229394608628212,2.03208829516539,Finance,StrongBuy,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,31.2,0.0,308453,0.09738116204130895,54581449675.0,3.5219614616140063,8.8587,44.991652754591,4.18060256410256,Finance,StrongSell,DSEBD:CITYBANK,BDT
RENATA,Renata PLC,474.9,0.678397286410852,3456,0.09834861967598454,54102338118.0,19.94967422673483,23.8049,-2.9678392369461593,1.16599533601866,Health technology,StrongBuy,DSEBD:RENATA,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,48.9,0.0,9861,0.014298486747110936,49635271428.0,3.81411456383377,12.8208,246.8268138289239,4.637163599182,Finance,NoRating,DSEBD:DUTCHBANGL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,29.9,1.3559322033898256,4774,0.043959079566486495,47494722717.0,,-7.7488,-590.25476572243,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
EBL,Eastern Bank PLC,24.2,0.0,23385,0.01197311203069662,39777244662.0,4.316110506697105,5.6069,33.688602765856,10.0296859504132,Finance,StrongBuy,DSEBD:EBL,BDT
UNILEVERCL,Unilever Consumer Care Limited,2048.4,0.4117647058823574,9,0.02137259558299684,39319610138.0,64.49500324301178,31.7606,-3.621996589205625,2.05882352941176,Health technology,NoRating,DSEBD:UNILEVERCL,BDT
ICB,Investment Corporation of Bangladesh,45.0,0.671140939597309,2868,0.02879998071967818,38766473989.0,,-17.5667,-7361.967755270774,0.0,Finance,NoRating,DSEBD:ICB,BDT
PRIMEBANK,Prime Bank PLC,30.1,-0.33112582781456246,6299,0.01304898330210749,36802328469.0,3.9295039164490864,7.66,12.321656377846534,7.88394715502089,Finance,StrongBuy,DSEBD:PRIMEBANK,BDT
POWERGRID,Power Grid Co. of Bangladesh Ltd.,39.7,0.2525252525252561,15971,0.14469749064780008,36186756076.0,9.276134398803684,4.2798,,0.0,Utilities,NoRating,DSEBD:POWERGRID,BDT
BSRMSTEEL,BSRM Steels Limited,94.7,0.5307855626326964,18013,0.03321010215429635,35414725733.0,5.868719169083564,16.1364,36.84888986888748,5.30785562632696,Non-energy minerals,NoRating,DSEBD:BSRMSTEEL,BDT
OLYMPIC,Olympic Industries PLC.,150.5,-0.39708802117802405,9171,0.09280406714760309,30210764975.0,15.842772327255886,9.4996,2.5808262963522774,1.98544010589014,Consumer non-durables,Neutral,DSEBD:OLYMPIC,BDT
