Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,296.3,0.6795786612300373,26,0.00044849392290734457,397393287887.0,13.587068669035881,21.8075,-16.663800581624187,9.51410125722052,Communications,Neutral,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,212.1,-0.3757632691404469,12909,0.0355208458303386,188725410099.0,7.9995775800617785,26.5139,16.131646146231642,5.16674495068107,Health technology,Neutral,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,29.3,-0.6779661016949128,205971,0.05828524548023419,154519026611.0,17.609231323997836,1.6639,85.952168082253,5.08474576271187,Communications,Neutral,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,264.0,-0.45248868778280116,3205,0.027691449001509646,143208006592.0,11.49075081610446,22.975,-29.649272149379318,11.3122171945701,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BRACBANK,BRAC Bank PLC,69.2,-0.7173601147776184,30562,0.03977180080160443,138767546402.0,9.729349736379614,7.1125,45.482623903127504,1.59413342898135,Finance,Buy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,404.0,-0.639449090014762,1002,0.013158467552914232,135487738460.0,10.43065165754415,38.732,-0.34503075945362066,3.55701205115593,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,47,0.7366771159874621,103850264528.0,,,,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2751.1,-2.0089047195013388,10435,2.356168713872832,86659653076.0,14.146182186536677,194.4765,22.439786343512488,12.5040892733816,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,142.8,-1.0395010395010393,2784,0.051579148240028044,83650026555.0,7.100485796542243,20.1113,55.57111252069248,4.15800415800416,Utilities,Neutral,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1411.2,-0.26150257968761365,7,0.0007704245039016498,69480068379.0,20.34722352388189,69.3559,1.5366078970753978,3.71050957664853,Process industries,Neutral,DSEBD:BERGERPBL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,40.5,-0.49140049140049835,1229,0.005946827906832707,65526618672.0,,,,2.45700245700246,Finance,Neutral,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,52.2,-0.5714285714285661,25490,0.04027040733303671,60972110596.0,16.18002603682351,3.2262,-21.24112003515368,7.23809523809524,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
RENATA,Renata PLC,468.5,-0.6362672322375398,2136,0.08180429012948516,54079397419.0,19.09672685770187,24.533,22.658867056647168,1.95121951219512,Health technology,Neutral,DSEBD:RENATA,BDT
BXPHARMA,Beximco Pharmaceuticals Limited,113.4,-0.4389815627743635,18417,0.0442669844537968,50812167853.0,,,,3.51185250219491,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
UNILEVERCL,Unilever Consumer Care Limited,2396.7,0.0,1,0.01162790697674399,46194758675.0,72.72821066813941,32.9542,-37.006076848526085,2.16964993532774,Health technology,Neutral,DSEBD:UNILEVERCL,BDT
ICB,Investment Corporation of Bangladesh,48.5,0.20661157024793683,4550,0.03747798683081201,41975332622.0,200.49607275733774,0.2419,,0.413223140495868,Finance,Neutral,DSEBD:ICB,BDT
EBL,Eastern Bank PLC,23.9,-0.41666666666667257,93885,0.10245690311364873,38299520508.0,5.53266354923839,4.3198,-0.3667227898609278,6.20567625,Finance,StrongBuy,DSEBD:EBL,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,39.0,-1.2658227848101267,5886,0.027787823022820384,38184693878.0,10.047920853300354,3.8814,-50.95402966969091,2.09226835443038,Finance,Neutral,DSEBD:DUTCHBANGL,BDT
CITYBANK,City Bank PLC,24.6,-1.2048192771084223,272055,0.12549153792969125,37878431402.0,3.5011314632167716,7.0263,63.558276496194054,4.46229317269076,Finance,Neutral,DSEBD:CITYBANK,BDT
PUBALIBANK,Pubali Bank PLC,28.2,-0.7042253521126736,170535,0.5927398878648128,36700462760.0,3.9617313608968683,7.1181,9.16828980261645,3.50231914893617,Finance,Neutral,DSEBD:PUBALIBANK,BDT
PRIMEBANK,Prime Bank PLC,27.3,-0.36496350364962726,128,0.00027096943549445574,31800181344.0,3.812476433868197,7.1607,45.232735016732576,6.23108394160584,Finance,StrongBuy,DSEBD:PRIMEBANK,BDT
MJLBD,MJL Bangladesh PLC,93.6,-1.0570824524312896,5898,0.029224365133122484,29964742943.0,9.134559081859702,10.2468,4.276148413489929,5.49682875264271,Process industries,Neutral,DSEBD:MJLBD,BDT
OLYMPIC,Olympic Industries PLC.,149.3,-0.06693440428379807,4443,0.034445358404613186,29870866449.0,16.122065524911992,9.2606,10.66418106641811,0.669344042838019,Consumer non-durables,Neutral,DSEBD:OLYMPIC,BDT
POWERGRID,Power Grid Co. of Bangladesh Ltd.,30.9,-2.2151898734177307,36134,0.2127088442470187,28876301765.0,,-7.6473,-234.1913210680418,0.0,Utilities,Neutral,DSEBD:POWERGRID,BDT
BEACONPHAR,Beacon Pharmaceuticals PLC,111.9,-1.669595782073806,9549,0.04356104842123702,26287800705.0,,,,1.75746924428823,Health technology,Neutral,DSEBD:BEACONPHAR,BDT
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,86.0,-0.4629629629629695,570,0.0221214038165243,25797712077.0,4.881149681022544,17.6188,-10.4139442413395,4.05092592592593,Non-energy minerals,Neutral,DSEBD:BSRMLTD,BDT
BSCPLC,Bangladesh Submarine Cables PLC,133.8,-0.5943536404160349,111376,0.670478905764169,25175430200.0,16.991339242628197,7.8746,-32.468891232944856,2.97176820208024,Communications,Neutral,DSEBD:BSCPLC,BDT
BSRMSTEEL,BSRM Steels Limited,66.7,1.8320610687022942,15,0.00020490179739856678,24624889709.0,5.656665027053616,11.7914,-2.8026443774007936,4.88549618320611,Non-energy minerals,Neutral,DSEBD:BSRMSTEEL,BDT
BANKASIA,Bank Asia PLC,17.6,0.0,2916,0.006540528961915323,22571957520.0,7.797616410438174,2.2571,43.08989476353493,5.16528977272733,Finance,Neutral,DSEBD:BANKASIA,BDT
MPETROLEUM,Meghna Petroleum Limited,208.5,0.0,110,0.002317194425251521,22563058983.0,3.6258284191909795,57.5041,42.024006520289475,8.15347721822542,Distribution services,Neutral,DSEBD:MPETROLEUM,BDT
