Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,254.5,0.592885375494071,5162,0.06853989574287846,341490874107.0,11.687339557396546,21.7757,-16.978218682445696,11.071569790431,Communications,StrongSell,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,204.3,0.9387351778656153,186398,0.46322606618935275,177644772739.0,7.163946728008472,28.5178,20.279549212133496,5.98802395209581,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,29.3,0.6872852233676952,180493,0.1492901618516999,151376264750.0,16.589287736383195,1.7662,67.76215805471125,5.19031141868512,Communications,StrongBuy,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,250.7,0.2799999999999954,3103,0.04233622851467155,135485996703.99998,11.786997160212888,21.2692,-34.5474464235158,11.9569549621363,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BRACBANK,BRAC Bank PLC,66.7,1.3677811550152064,152879,0.317052421833458,130007483505.0,8.456954482059086,7.887,41.87803561791688,1.7015482388974,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,377.7,0.052980132450328114,304,0.023414153239471457,125957610352.0,11.132201151830607,33.9286,-13.265572194755325,4.20875422077923,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,5,0.011215791834903543,103850311567.0,,,,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2760.0,0.39649339783929616,1337,0.26663209955328654,86228096924.0,14.030920896108148,196.7084,16.9171332453669,12.7493241762256,Consumer non-durables,StrongBuy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1379.1,-0.13758146270818908,75,0.047725103404390706,67751533887.0,19.53792405838001,70.5858,0.3400306482474078,3.80517503805175,Process industries,Neutral,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,116.3,-0.25728987993138697,6,0.0003649346462870879,67418559513.99999,,,,5.58899398108341,Utilities,Neutral,DSEBD:UPGDCL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,38.4,3.7837837837837798,268075,0.4792368821920169,61823641519.0,,-0.3675,-112.71758314011835,0.0,Finance,Neutral,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,47.3,0.4246284501061481,54164,0.15092833857614096,55049107339.0,13.507339082757438,3.5018,0.7712230215827255,7.80590717299578,Non-energy minerals,Neutral,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,107.1,1.2287334593572752,43416,0.14636721665625052,46172601425.0,,,,3.86473429951691,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
PUBALIBANK,Pubali Bank PLC,35.9,3.1609195402298895,364879,0.6960728093238303,45159789054.0,5.741060576984584,6.2532,-15.228089202196168,2.846265129683,Finance,Neutral,DSEBD:PUBALIBANK,BDT
RENATA,Renata PLC,390.0,0.7751937984496124,821,0.044678813208820396,44777510970.0,18.88839380848137,20.6476,-25.788121124988773,1.40881147540984,Health technology,StrongBuy,DSEBD:RENATA,BDT
UNILEVERCL,Unilever Consumer Care Limited,2188.7,1.7857973306050146,4,0.02416918429003,41574705425.0,58.370625603388035,37.4966,-15.559418906046272,2.41075567918405,Health technology,Neutral,DSEBD:UNILEVERCL,BDT
EBL,Eastern Bank PLC,25.4,1.1952191235059646,162797,0.15407129543980314,39895333862.0,5.184096660951914,4.8996,20.421756334947297,5.9574492,Finance,StrongBuy,DSEBD:EBL,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,41.5,3.2338308457711373,1404353,8.467384645809819,38958054029.0,8.155965646679638,5.0883,-21.334817494550343,2.05073449131514,Finance,Neutral,DSEBD:DUTCHBANGL,BDT
CITYBANK,City Bank PLC,25.7,1.984126984126984,1385435,0.309769718840886,38182676996.0,3.0355286780686006,8.4664,80.65892796176169,4.42673705179283,Finance,Neutral,DSEBD:CITYBANK,BDT
PRIMEBANK,Prime Bank PLC,30.4,0.9966777408637779,124800,0.20094233582906507,34817717285.0,4.076323799562868,7.4577,37.350129841427695,5.69105666666667,Finance,StrongBuy,DSEBD:PRIMEBANK,BDT
ICB,Investment Corporation of Bangladesh,37.0,0.0,201,0.004731259739098095,31741674824.0,,-14.8951,-766.1791672257257,0.546448087431694,Finance,Neutral,DSEBD:ICB,BDT
MJLBD,MJL Bangladesh PLC,90.0,-0.5524861878453038,45216,0.6409389551572368,28412657441.0,,,,5.79710144927536,Process industries,Neutral,DSEBD:MJLBD,BDT
OLYMPIC,Olympic Industries PLC.,140.5,0.2139800285306786,12995,0.5292416714180989,28211376242.0,13.920125231589273,10.0933,9.816017669266994,2.12615166548547,Consumer non-durables,Neutral,DSEBD:OLYMPIC,BDT
POWERGRID,Power Grid Co. of Bangladesh Ltd.,26.5,0.0,1050,0.013523033589927529,24398647780.0,6.100789649377258,4.3437,,0.0,Utilities,Neutral,DSEBD:POWERGRID,BDT
BANKASIA,Bank Asia PLC,19.3,1.5789473684210564,122450,0.1551427509692145,24367453613.0,5.7229272921361645,3.3724,505.56652899982055,4.78468947368426,Finance,Neutral,DSEBD:BANKASIA,BDT
BEACONPHAR,Beacon Pharmaceuticals PLC,105.5,-0.09469696969696433,600,0.005325007388447752,24255000000.0,,,,2.0,Health technology,Neutral,DSEBD:BEACONPHAR,BDT
BSRMSTEEL,BSRM Steels Limited,64.3,-0.1552795031056033,12119,0.262104971754345,24023366260.0,4.5593782794905975,14.1028,26.526767210055528,7.82472613458529,Non-energy minerals,Neutral,DSEBD:BSRMSTEEL,BDT
BSCPLC,Bangladesh Submarine Cables PLC,128.5,-0.46475600309836895,380,0.009880960429353637,23884860431.0,11.699793318826197,10.9831,33.940243902439036,3.13234142521535,Communications,StrongBuy,DSEBD:BSCPLC,BDT
UTTARABANK,Uttara Bank PLC,24.5,1.2396694214876063,914404,0.21847235403815735,23286452637.0,4.774618517724553,5.1313,13.869471628608835,5.281425,Finance,Neutral,DSEBD:UTTARABANK,BDT
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,77.7,0.3875968992248025,869,0.03682983682983683,22662573512.0,3.708547318581875,20.9516,27.376190070887496,6.58761528326746,Non-energy minerals,Neutral,DSEBD:BSRMLTD,BDT
MPETROLEUM,Meghna Petroleum Limited,195.1,-0.1535312180143354,4677,0.1563487208287786,21177892442.0,,,,10.2197240674502,Distribution services,Neutral,DSEBD:MPETROLEUM,BDT
JAMUNABANK,Jamuna Bank PLC,22.5,2.272727272727273,1352550,0.7182599898836621,20477559977.0,7.468383841736648,3.0127,-13.972015990862355,7.07753669724771,Finance,Neutral,DSEBD:JAMUNABANK,BDT
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,495.0,-0.7618283881315179,8,0.0017525027930513262,20225834961.0,,,,1.08304455645161,Consumer non-durables,Neutral,DSEBD:KOHINOOR,BDT
SHAHJABANK,Shahjalal Islami Bank PLC,17.1,1.1834319526627388,76563,0.23520307742688834,18809165261.0,12.484485653792802,1.3697,-61.48308540254773,5.91715976331361,Finance,Neutral,DSEBD:SHAHJABANK,BDT
JAMUNAOIL,Jamuna Oil Company Limited,170.5,0.23515579071134962,4199,0.039968816898271156,18694884896.0,2.8026399059759513,60.8355,39.39444626478198,10.6320141760189,Energy minerals,Neutral,DSEBD:JAMUNAOIL,BDT
TRUSTBANK,Trust Bank PLC,18.3,1.6666666666666705,100088,0.15283310349629697,18092248183.0,4.766369745272699,3.8394,-11.73590197475804,3.56592857142857,Finance,Neutral,DSEBD:TRUSTBANK,BDT
ALARABANK,Al-Arafah Islami Bank PLC,14.6,0.0,6700,0.10691586040937612,17275376587.0,34.8365545215939,0.4191,-72.6899517789652,0.0,Finance,Neutral,DSEBD:ALARABANK,BDT
ACI,Advanced Chemical Industries PLC,198.7,0.35353535353534776,12214,0.19141500415301918,17211801580.0,,,,1.27291242362525,Health technology,Neutral,DSEBD:ACI,BDT
BSC,Bangladesh Shipping Corporation,111.3,0.45126353790613716,56723,0.052547492194256834,16855122963.000002,5.756430082389874,19.3349,1.801744880927945,2.26244343891403,Transportation,Neutral,DSEBD:BSC,BDT
IDLC,IDLC Finance PLC.,39.3,0.5115089514066388,20940,0.10880420335474432,16760963166.000002,6.829081809967331,5.7548,42.178080838027476,3.7202370677437,Finance,Neutral,DSEBD:IDLC,BDT
PADMAOIL,Padma Oil PLC,169.2,0.17761989342805384,2128,0.025358027221746637,16562042238.999998,3.009776436937001,56.2168,37.60617231368747,9.48991696322657,Distribution services,Neutral,DSEBD:PADMAOIL,BDT
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,3448.0,0.36384805705137535,8,0.012592475995592635,16220924673.0,20.498467073742763,168.2077,7.632331477048545,9.69997087095835,Consumer non-durables,Neutral,DSEBD:RECKITTBEN,BDT
UCB,United Commercial Bank PLC,10.4,0.9708737864077635,53302,0.03155499488834184,15968871597.0,,-1.079,-160.0645735916277,0.0,Finance,Neutral,DSEBD:UCB,BDT
TITASGAS,Titas Gas Transmission and Distribution PLC,15.5,0.0,1527,0.010257629741886598,15431860485.0,,-8.4173,11.393111288896376,1.28205128205128,Utilities,Neutral,DSEBD:TITASGAS,BDT
ACMELAB,ACME Laboratories Ltd.,72.4,0.5555555555555635,17924,0.1361467078762891,15171841232.0,6.098639599039718,11.8715,6.875348853958481,4.88145048814505,Health technology,Neutral,DSEBD:ACMELAB,BDT
MTB,Mutual Trust Bank PLC,13.4,1.5151515151515234,33910,0.08111518427929841,14166756504.0,4.5305473847922375,2.9577,6.980865916735995,0.0,Finance,Neutral,DSEBD:MTB,BDT
NCCBANK,National Credit and Commerce Bank PLC,12.6,1.6129032258064457,163950,0.23289142912664224,13880288696.0,10.771992818671455,1.1697,-48.10789228516925,10.4,Finance,Neutral,DSEBD:NCCBANK,BDT
SUMITPOWER,Summit Power Ltd.,12.4,0.0,11601,0.02996675526762397,13348464966.0,29.026217228464418,0.4272,-84.85213814623076,8.4,Utilities,Neutral,DSEBD:SUMITPOWER,BDT
SOUTHEASTB,Southeast Bank PLC,9.6,1.0526315789473648,170232,0.3212263331170204,12839005588.0,15.609756097560975,0.615,16.015846066779847,0.0,Finance,Neutral,DSEBD:SOUTHEASTB,BDT
DHAKABANK,Dhaka Bank PLC,12.7,3.2520325203251916,1807792,0.9765856108187033,12683188477.0,14.579267592698885,0.8711,-40.425386404048695,4.16666666666667,Finance,Neutral,DSEBD:DHAKABANK,BDT
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,221.7,1.837390904915021,405,0.09412475597285488,12340384463.0,44.60226129642297,4.9706,-23.588009223674096,1.14468864468864,Non-energy minerals,Neutral,DSEBD:HEIDELBCEM,BDT
BESTHLDNG,Best Holdings PLC,11.4,0.8849557522123862,31182,0.05985302207663229,12181148987.0,,,,8.69565217391304,Industrial services,Neutral,DSEBD:BESTHLDNG,BDT
MIDLANDBNK,Midland Bank PLC,17.7,1.1428571428571388,238480,0.18776738921050865,11661819522.0,13.523838630806846,1.3088,-21.983786361468766,1.64554802259887,Finance,Neutral,DSEBD:MIDLANDBNK,BDT
LINDEBD,Linde Bangladesh Limited,780.3,0.944372574385505,1441,0.3150966500481064,11479148296.0,,,,59.6579610234655,Process industries,Neutral,DSEBD:LINDEBD,BDT
UNIQUEHRL,Unique Hotel & Resorts PLC,38.8,0.2583979328165228,1337,0.017213764831905076,11393279988.0,,,,4.1343669250646,Consumer services,Neutral,DSEBD:UNIQUEHRL,BDT
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,802.0,-0.29835902536051434,5,0.030358227079538558,11006927912.0,61.128980624704646,13.1198,-19.224494067958357,3.08227690778026,Consumer non-durables,Neutral,DSEBD:BATASHOE,BDT
NBL,National Bank PLC,3.3,0.0,772810,1.2837548146411777,10947114614.0,,-4.3153,35.063352093177244,0.0,Finance,Neutral,DSEBD:NBL,BDT
NATLIFEINS,National Life Insurance PLC,94.0,0.0,2214,0.012358483088303427,10515780795.0,1.3244267979446023,70.9741,1.0129172928906607,3.61197110423117,Finance,Neutral,DSEBD:NATLIFEINS,BDT
SAPORTL,Summit Alliance Port Limited,44.1,1.1467889908256879,366790,0.24665152018273592,10374779958.0,16.697588126159555,2.6411,20.68083161983093,4.10958904109589,Transportation,Neutral,DSEBD:SAPORTL,BDT
IBNSINA,BN SINA Pharmaceutical Industry PLC,316.9,-0.9377930603313536,4,0.00016588011843840506,9988588109.0,12.862245312119489,24.638,29.96233740201924,2.001876759462,Health technology,StrongBuy,DSEBD:IBNSINA,BDT
RUPALIBANK,Rupali Bank PLC,20.3,5.181347150259067,119359,0.2913584972258953,9758641357.0,,-4.0258,-383.22780357394123,0.0,Finance,Neutral,DSEBD:RUPALIBANK,BDT
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,23.0,0.8771929824561372,15515,0.10847624953942166,9714890259.0,,-0.2395,-203.9045553145336,4.40528634361234,Producer manufacturing,Neutral,DSEBD:RAKCERAMIC,BDT
SQUARETEXT,Square Textiles PLC,49.1,0.0,1502,0.037790251524064594,9645623047.0,6.975125367579163,7.0393,17.43126918457227,6.5439672801636,Process industries,Neutral,DSEBD:SQUARETEXT,BDT
IFIC,IFIC Bank PLC,4.9,2.0833333333333446,600180,0.29378818468095536,9418224866.0,,-10.3896,-923.1342101093329,0.0,Finance,Neutral,DSEBD:IFIC,BDT
PTL,Paramount Textile PLC,51.1,0.0,8773,0.0614517117590403,9134961777.0,7.679014200916674,6.6545,15.439326914736744,2.35294117647059,Process industries,Neutral,DSEBD:PTL,BDT
SPCL,Shahjibazar Power Co Ltd,48.6,0.20618556701031218,289042,0.23311652882663852,8902328527.0,13.577315267495461,3.5795,23.635672837800495,4.19287211740042,Utilities,Neutral,DSEBD:SPCL,BDT
MERCANBANK,Mercantile Bank PLC,7.9,1.282051282051289,79220,0.12790052626174728,8741945113.0,,-0.5836,-120.9123159064034,0.0,Finance,Neutral,DSEBD:MERCANBANK,BDT
DELTALIFE,Delta Life Insurance Company Ltd.,69.0,-0.8620689655172332,3250,0.08296318987083269,8687249622.0,4.71417737604788,14.6367,-3.7591068093948077,4.27350427350427,Finance,Neutral,DSEBD:DELTALIFE,BDT
SINGERBD,Singer Bangladesh Limited,85.0,0.7109004739336425,120,0.014522043251485076,8504652787.999999,,-16.8366,-1609.2994923857868,1.17233294255569,Consumer durables,Neutral,DSEBD:SINGERBD,BDT
ENVOYTEX,Envoy Textiles Ltd.,51.6,0.19417475728155617,79149,0.3257372290050164,8269324118.0,5.639097744360903,9.1504,105.89069144747202,6.08519269776876,Consumer non-durables,Neutral,DSEBD:ENVOYTEX,BDT
DESCO,Dhaka Electric Supply Co. Ltd.,20.3,2.525252525252525,3006,0.109865208619631,8070666509.0,,-0.8711,91.02402934630285,0.0,Utilities,Neutral,DSEBD:DESCO,BDT
IPDC,IPDC Finance PLC,19.9,0.5050505050504942,43808,0.06736318966425275,7978004745.0,17.156651435468575,1.1599,51.462522851919545,2.442,Finance,Neutral,DSEBD:IPDC,BDT
GPHISPAT,GPH Ispat Limited,16.0,1.265822784810122,23444,0.0496121747481141,7790524275.0,,-0.5911,-126.28045527298595,3.1055900621118,Non-energy minerals,Neutral,DSEBD:GPHISPAT,BDT
ORIONINFU,Orion Infusion Ltd.,374.8,-0.47796070100903115,89863,0.2822451845446868,7738745008.0,214.15919090337695,1.7501,-10.845644421803366,0.526177321757432,Health technology,Neutral,DSEBD:ORIONINFU,BDT
SONALIPAPR,Sonali Paper & Board Mills Ltd.,227.8,0.6628369421122404,18182,0.06187809654235455,7610338108.0,27.70514332972526,8.2223,,1.73160173160173,Process industries,Neutral,DSEBD:SONALIPAPR,BDT
ONEBANKPLC,One Bank PLC,7.1,1.4285714285714235,329617,0.47183689829046654,7567335384.0,10.778806740549568,0.6587,-71.8118794933242,0.0,Finance,Neutral,DSEBD:ONEBANKPLC,BDT
DBH,DBH Finance PLC,36.1,0.27777777777778173,431,0.004455236246396276,7262673017.0,7.241870448755241,4.9849,1.3974207721410798,4.02724301675978,Finance,Neutral,DSEBD:DBH,BDT
RELIANCINS,Reliance Insurance PLC,67.0,0.14947683109117235,1700,0.09545788903300735,7035276883.0,6.604173443337178,10.1451,29.487670393628413,4.48430493273543,Finance,Neutral,DSEBD:RELIANCINS,BDT
EHL,Eastern Housing Ltd.,75.0,0.1335113484646119,33566,0.275242146832986,6972882135.0,8.591163701760616,8.7299,16.14006146314208,3.34672021419009,Finance,Neutral,DSEBD:EHL,BDT
LANKABAFIN,LankaBangla Finance PLC,12.7,0.7936507936507908,61710,0.15009452963692008,6897134478.0,32.850491464045525,0.3866,-60.59525022933443,7.8125,Finance,Neutral,DSEBD:LANKABAFIN,BDT
CROWNCEMNT,Crown Cement PLC,46.1,0.21739130434782916,28,0.002699107366635177,6816150227.0,9.771917924368323,4.7176,0.7689678742310233,4.57516339869281,Non-energy minerals,Neutral,DSEBD:CROWNCEMNT,BDT
ORIONPHARM,Orion Pharma Ltd.,28.0,0.7194244604316521,19954,0.1682985684416125,6598800179.0,,-2.3094,-374.63432037103104,3.54609929078014,Health technology,Neutral,DSEBD:ORIONPHARM,BDT
LOVELLO,Taufika Foods and Lovello Ice-cream PLC,67.9,-0.2936857562408057,105518,0.14367181858992265,6414099857.0,,,,1.45441982507289,Consumer non-durables,Neutral,DSEBD:LOVELLO,BDT
ACIFORMULA,ACI Formulations PLC,131.2,1.7843289371605762,1511,0.09337593236888128,6104699856.0,17.854712718761053,7.3482,-3.164081546591463,1.93498452012384,Process industries,Neutral,DSEBD:ACIFORMULA,BDT
MALEKSPIN,Malek Spinning Mills PLC,31.1,1.6339869281045754,759908,0.4187314647567261,5866080037.0,4.103714455367157,7.5785,5.046850742958522,3.3003300330033,Process industries,Neutral,DSEBD:MALEKSPIN,BDT
IFADAUTOS,IFAD Autos PLC,21.7,0.0,34600,0.2280617454105868,5847934952.0,640.1179941002949,0.0339,,0.917431192660551,Retail trade,Neutral,DSEBD:IFADAUTOS,BDT
PRAGATIINS,Pragati Insurance PLC,71.5,0.7042253521126761,69749,0.17121835820965134,5740213479.0,13.548594925435355,5.2773,2.033990062063764,2.56752614437261,Finance,Neutral,DSEBD:PRAGATIINS,BDT
CITYGENINS,City Insurance PLC,83.1,-0.7168458781362108,10226,0.024931898079102822,5671420544.0,25.055780015678703,3.3166,1.3661786729423329,1.20192307692308,Finance,Neutral,DSEBD:CITYGENINS,BDT
NAVANAPHAR,Navana Pharmaceuticals PLC,52.7,0.0,16437,0.07439492175566041,5564159885.2,,,,2.7027027027027,Health technology,Neutral,DSEBD:NAVANAPHAR,BDT
JHRML,JMI Hospital Requisite Manufacturing Ltd,44.7,0.6756756756756853,4147,0.06268365236949344,5500412094.0,27.883475765703952,1.6031,-31.57625165393317,1.13895216400911,Health technology,Neutral,DSEBD:JHRML,BDT
GREENDELT,Green Delta Insurance PLC,54.8,2.4299065420560697,50,0.0012805015468458686,5490312970.0,10.32034501591367,5.3099,-6.410391990975757,4.56204379562044,Finance,Neutral,DSEBD:GREENDELT,BDT
STANDBANKL,Standard Bank PLC,5.0,2.0408163265306047,136720,0.34983339926399554,5467627304.0,6.345177664974619,0.788,-45.655172413793096,0.0,Finance,Neutral,DSEBD:STANDBANKL,BDT
FINEFOODS,Fine Foods Limited,381.9,0.4207204838285474,11749,0.07851153516145896,5304499343.0,,,,,Process industries,Neutral,DSEBD:FINEFOODS,BDT
SBACBANK,SBAC Bank PLC.,6.4,3.2258064516129057,19123,0.1512895569620253,5274826560.0,,-0.6655,-165.72190400948054,0.0,Finance,Neutral,DSEBD:SBACBANK,BDT
PRAGATILIF,Pragati Life Insurance PLC,158.2,0.3807106598984736,32470,0.2579215352964072,5203991366.0,4.612540746053682,34.2978,451.41157556270105,0.938086303939962,Finance,Neutral,DSEBD:PRAGATILIF,BDT
PREMIERBAN,The Premier Bank PLC,4.2,2.4390243902439157,16000,0.015604237525753042,5180410605.0,,-6.4353,-324.2811835639355,0.0,Finance,Neutral,DSEBD:PREMIERBAN,BDT
ITC,IT Consultants PLC,39.4,0.7672634271099672,80093,0.18580726043268037,5027973069.0,10.585991026088825,3.7219,16.305740445611082,3.0690537084399,Commercial services,Neutral,DSEBD:ITC,BDT
DOREENPWR,Doreen Power Generations & Systems Ltd.,28.4,0.7092198581560258,72477,0.1559645682380763,5016993993.0,8.059023836549375,3.524,137.21055465805063,3.6101083032491,Utilities,Neutral,DSEBD:DOREENPWR,BDT
NTC,National Tea Company Limited,167.0,-0.5952380952380952,2755,0.7557262378274585,4998000000.0,,,,0.0,Consumer non-durables,Neutral,DSEBD:NTC,BDT
KEYACOSMET,Keya Cosmetic Ltd.,4.4,2.32558139534885,8,1.6162883070430475e-05,4960428223.0,,,,0.0,Consumer non-durables,Neutral,DSEBD:KEYACOSMET,BDT
PIONEERINS,Pioneer Insurance PLC,49.3,0.6122448979591778,6742,0.05347720833425873,4880291113.0,11.140487650554764,4.4253,-8.015132303726956,5.01002004008016,Finance,Neutral,DSEBD:PIONEERINS,BDT
NRBBANK,NRB Bank PLC,7.0,1.4492753623188355,73942,0.1755279285772106,4834110107.0,,-2.1783,-261.3077606635071,0.0,Finance,Neutral,DSEBD:NRBBANK,BDT
KBPPWBIL,Khan Brothers PP Woven Bag Industries Ltd,47.3,1.0683760683760684,100789,0.10128438191193156,4668601764.0,115.61965289660229,0.4091,731.5040650406504,2.10084033613445,Process industries,Neutral,DSEBD:KBPPWBIL,BDT
NRBCBANK,NRBC Bank PLC,5.5,3.7735849056603805,116411,0.32210891675931497,4640437323.0,,-0.6872,-132.22206592582174,0.0,Finance,Neutral,DSEBD:NRBCBANK,BDT
