Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,243.9,-0.04098360655737472,64287,0.6325225633855754,331228606098.0,11.200558420624825,21.7757,-16.978218682445696,11.2812248186946,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,213.8,1.4231499051233396,97878,0.44978796852338887,188016260128.0,7.304007980431545,29.2716,15.9661668284373,5.55555555555556,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,29.5,1.7241379310344827,603400,0.15351760636284428,151900060059.0,16.702525195334616,1.7662,67.76215805471125,4.98338870431894,Communications,NoRating,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,70.2,4.776119402985079,838945,0.40341537788481985,135781157180.99998,8.90072270825409,7.887,41.87803561791688,1.55617787114846,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,382.7,1.4850172368072039,4957,0.21958404394338746,126324155696.0,11.410732707984232,33.5386,-15.376017157635774,4.15706583604534,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,221.3,-1.775410563692854,116138,0.9753447021931013,121662001648.0,10.4047166795178,21.2692,-34.5474464235158,13.2042253521127,Consumer non-durables,Neutral,DSEBD:BATBC,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,3208,139.47826086956513,103850311567.0,,,,0.0,Process industries,NoRating,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2741.5,0.3550772384508316,2663,0.7395578760275494,85686298462.0,13.712086692998808,199.9331,12.538381392982117,12.6457399103139,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1397.0,0.5108281171307223,240,0.06694187214102422,68645266526.00001,19.791516140640184,70.5858,0.3400306482474078,3.73984898133637,Process industries,NoRating,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,118.2,1.3722126929674174,6836,0.37757942645043824,68346071032.00001,6.373273231174042,18.5462,1.432931164612072,5.44844928751048,Utilities,NoRating,DSEBD:UPGDCL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,40.3,3.865979381443299,326397,0.42321067372024274,62950630026.0,,-0.3675,-112.71758314011835,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,52.7,2.9296875,179278,0.24857033719174973,60855975014.0,15.049403164087042,3.5018,0.7712230215827255,6.9811320754717,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,114.0,1.7857142857142856,138938,0.3719364127884385,50276831302.0,,,,3.43347639484979,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
RENATA,Renata PLC,428.3,1.2051039697542587,2194,0.09090607753119977,48918055141.0,19.366770366083056,22.1152,-14.236629528082739,1.28026070763501,Health technology,StrongBuy,DSEBD:RENATA,BDT
PUBALIBANK,Pubali Bank PLC,36.4,1.392757660167131,50955,0.2328609241500844,48153088135.0,5.821019637945372,6.2532,-15.228089202196168,2.64078609625668,Finance,NoRating,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,31.0,4.377104377104379,2451586,0.43813234317288835,46093030529.0,3.6615326466975335,8.4664,80.65892796176169,3.54987539936102,Finance,Buy,DSEBD:CITYBANK,BDT
EBL,Eastern Bank PLC,26.9,2.6717557251908373,318558,0.19084286385430507,42448635838.0,5.49024410155931,4.8996,20.421756334947297,5.43562883211679,Finance,StrongBuy,DSEBD:EBL,BDT
UNILEVERCL,Unilever Consumer Care Limited,2143.3,-0.9657148137879881,147,0.424855491329478,41713479579.0,57.15984915965715,37.4966,-15.559418906046272,2.41377709696885,Health technology,NoRating,DSEBD:UNILEVERCL,BDT
