Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,257.0,-0.1941747572815534,68085,0.410319921172291,347702262573.0,12.111615369027254,21.2193,-2.69723718904047,8.3495145631068,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,223.4,-0.7111111111111086,116693,0.261383345141461,199451472473.0,7.657109561104352,29.1755,10.038508103296762,5.33333333333333,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,32.8,-0.6060606060606146,1041042,0.2997219262791542,172851792480.0,16.45677587677487,1.9931,44.67915214866436,5.3030303030303,Communications,NoRating,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,63.7,-1.393188854489151,1616499,0.3967736842740856,147905891721.0,7.322259899994252,8.6995,46.6512702078522,1.75575077399381,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,400.3,-1.0383189122373273,18905,0.3938418591085695,134787971924.00002,13.269730561154132,30.1664,-22.115046989569347,3.93302619395439,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,221.9,-0.35922766052985317,36314,0.22126573701829405,120257998352.0,25.197583575581397,8.8064,-71.27498564793069,1.34710372698698,Consumer non-durables,Buy,DSEBD:BATBC,BDT
MARICO,Marico Bangladesh Limited.,2748.0,0.09105809506465125,403,0.056137516019390425,86483250000.0,13.33407735026457,206.0885,9.917032277196261,7.55782189036605,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,128.3,-0.23328149300154197,27926,0.2013825489610687,74548812877.0,8.007289566807508,16.0229,-20.328869839344048,5.05443234836703,Utilities,NoRating,DSEBD:UPGDCL,BDT
LHB,LafargeHolcim Bangladesh PLC,59.9,-1.3179571663920993,1094625,0.40578275785920925,70495374470.0,14.374505051474648,4.1671,35.058663382381525,6.26029654036244,Non-energy minerals,NoRating,DSEBD:LHB,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1404.2,-0.1635264841805869,2928,0.2683825551339163,69067576853.0,,,,3.73266974760043,Process industries,NoRating,DSEBD:BERGERPBL,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,153.0,-0.19569471624266885,474015,0.2869081246964942,68388984922.0,7.891153655718766,19.3888,28.898609883059983,0.0,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
PUBALIBANK,Pubali Bank PLC,37.1,-0.5361930294906053,157224,0.4901983098222681,55825049322.0,5.131751850058787,7.2295,43.43107689865883,2.14104745308311,Finance,StrongBuy,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,31.5,-0.3164556962025361,1471356,0.3289680379459009,55281211165.0,3.741225934415715,8.4197,44.76290361404354,4.1276835443038,Finance,Neutral,DSEBD:CITYBANK,BDT
RENATA,Renata PLC,476.1,0.042025635637748575,32813,0.7497612225405922,54584061297.0,20.00008401631597,23.8049,-2.9678392369461593,1.15570498003782,Health technology,StrongBuy,DSEBD:RENATA,BDT
