Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,278.5,0.3242074927953808,255,0.005053177259513349,375923525352.0,12.78948552744573,21.7757,-16.978218682445696,10.0574712643678,Communications,StrongSell,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,203.9,0.049067713444550694,6187,0.017400421468750798,181633802188.0,7.149920400591911,28.5178,20.279549212133496,5.85651537335286,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,28.0,0.0,144255,0.0930941926983641,150328684123.0,15.853244253198959,1.7662,67.76215805471125,5.22648083623693,Communications,StrongBuy,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,250.7,0.19984012789768185,4770,0.05814329091026618,137160000000.0,11.786997160212888,21.2692,-34.5474464235158,11.8110236220472,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BRACBANK,BRAC Bank PLC,65.7,-0.45454545454545026,8024,0.01283286646797902,131002946579.0,8.330163560289083,7.887,41.87803561791688,1.68861854103344,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,377.6,1.0436178753010528,284,0.016270596053807606,126957273926.0,11.129253785891548,33.9286,-13.265572194755325,4.17561442376522,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,181,0.26982707215265356,103850264528.0,,,,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2739.2,0.14624159110851126,2836,1.4509362529417784,86694298462.0,13.9251806226882,196.7084,16.9171332453669,12.6807644793256,Consumer non-durables,StrongBuy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,120.4,-0.9053497942386783,12588,0.28597651848351385,71824242541.0,5.986684102966989,20.1113,55.57111252069248,5.24616626311542,Utilities,Neutral,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1418.9,0.0070482097547319164,13,0.007594345133777311,70059515481.0,20.101776844634472,70.5858,0.3400306482474078,3.67982056494007,Process industries,Neutral,DSEBD:BERGERPBL,BDT
