Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,265.8,-0.1877581674802854,52402,0.3234581541984686,357829512939.0,12.206266618294705,21.7757,-16.978218682445696,10.5660377358491,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,227.7,-0.13157894736842604,60013,0.05052845525032687,202022174930.0,7.7788709875784035,29.2716,15.9661668284373,5.26546731022378,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
BRACBANK,BRAC Bank PLC,87.1,-0.11467889908257857,714160,0.2529630693967003,165047780662.0,11.04348928616711,7.887,41.87803561791688,1.34030277442702,Finance,StrongBuy,DSEBD:BRACBANK,BDT
ROBI,Robi Axiata PLc,31.7,0.0,1567970,0.3353546107072306,161328335652.0,17.94813724380025,1.7662,67.76215805471125,4.87012987012987,Communications,NoRating,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,278.9,1.3444767441860426,68987,0.4843198236462848,148284003296.0,13.112858029451035,21.2692,-34.5474464235158,10.924981791697,Consumer non-durables,Neutral,DSEBD:BATBC,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,416.4,0.07209805335254854,5168,0.1317107359031539,138120183838.0,12.41554507343777,33.5386,-15.376017157635774,3.83814015791206,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,1,0.007204610951008645,103850311567.0,,,,0.0,Process industries,NoRating,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2857.0,0.8329215783158012,252,0.0437636761487965,87532201538.0,14.289779931387049,199.9331,12.538381392982117,12.5593781488412,Consumer non-durables,Buy,DSEBD:MARICO,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,45.5,-0.6550218340611291,412790,0.16766499754446873,73576571675.0,,-0.3675,-112.71758314011835,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,127.0,-0.23566378633149815,1321,0.025608418016229508,73041601685.0,6.847763962428962,18.5462,1.432931164612072,5.15873015873016,Utilities,NoRating,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1447.3,0.3049414373830385,1811,0.19887985943334066,70118446267.0,20.504124058946697,70.5858,0.3400306482474078,3.67672806218923,Process industries,NoRating,DSEBD:BERGERPBL,BDT
LHB,LafargeHolcim Bangladesh PLC,54.6,0.9242144177449167,155521,0.1300476119040285,62133484131.0,15.591981266777088,3.5018,0.7712230215827255,6.91588785046729,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,124.5,0.4842615012106492,334369,0.5217856335851389,55184064303.0,,,,3.23362974939369,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
RENATA,Renata PLC,460.6,-0.6256742179072227,13178,0.2615284470235213,52932432468.0,20.827304297496745,22.1152,-14.236629528082739,1.19176598049837,Health technology,StrongBuy,DSEBD:RENATA,BDT
PUBALIBANK,Pubali Bank PLC,40.0,0.0,137523,0.25051182391107996,50755957764.0,6.396724876863047,6.2532,-15.228089202196168,2.53244615384615,Finance,NoRating,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,31.8,3.9215686274509776,14102752,1.431360020545853,43811197277.0,3.7560238117735993,8.4664,80.65892796176169,3.85802430555556,Finance,Buy,DSEBD:CITYBANK,BDT
