Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,302.0,0.06626905235254758,165,0.002287821854938229,406440314697.0,13.84844663533188,21.8075,-16.663800581624187,9.30232558139535,Communications,Sell,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,220.8,-0.09049773755655593,4154,0.014947968188247939,196171606520.0,8.327707353501372,26.5139,16.131646146231642,4.97062810664257,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,30.3,0.3311258278145743,311743,0.03132201273272678,160280755025.0,18.21022898010698,1.6639,85.952168082253,4.90196078431373,Communications,StrongBuy,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,284.2,0.0,3708,0.03382307467073156,153900000000.0,12.369967355821544,22.975,-29.649272149379318,10.5263157894737,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BRACBANK,BRAC Bank PLC,71.0,-0.6993006993006993,1009215,0.6585446926732711,142948503464.0,9.982425307557119,7.1125,45.482623903127504,1.54750835654596,Finance,Buy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,476.9,0.25225982762244875,16820,0.14461241379784698,140013484630.0,11.193469341770486,42.6052,-0.345007449821868,7.57247944612722,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,1,0.0020321072952651903,103850264528.0,,-4.1965,-832.885085574572,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2870.7,0.03136107045785895,366,0.1513898080741231,90405000000.0,14.76116651626289,194.4765,22.439786343512488,11.98606271777,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,142.9,0.775740479548656,7100,0.11119063242412756,82316725708.0,7.105458125531418,20.1113,55.57111252069248,4.22535211267606,Utilities,Neutral,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1445.0,0.05539398975210874,293,0.036704833011800664,70933604525.0,20.83456490363473,69.3559,1.5366078970753978,3.63447559709242,Process industries,StrongBuy,DSEBD:BERGERPBL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,43.7,-0.6818181818181753,104665,0.16497922804884893,69068599222.0,,,,2.33100233100233,Finance,Neutral,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,54.8,0.3663003663003585,11933,0.011345242684847337,62946446492.0,16.985927716818548,3.2262,-21.24112003515368,7.01107011070111,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
RENATA,Renata PLC,496.0,0.9155645981688708,586,0.007935433198819165,56315979073.0,20.21766600089675,24.533,22.658867056647168,1.87372708757637,Health technology,Neutral,DSEBD:RENATA,BDT
BXPHARMA,Beximco Pharmaceuticals Limited,124.6,0.9724473257698448,2161,0.0032048087851802394,55764011383.0,8.748771239994381,14.242,29.230713391285416,3.2,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
UNILEVERCL,Unilever Consumer Care Limited,2478.6,0.9654161065623781,73,0.4796320630748968,47316523082.0,75.21347809990836,32.9542,-37.006076848526085,2.11821255448287,Health technology,Neutral,DSEBD:UNILEVERCL,BDT
ICB,Investment Corporation of Bangladesh,53.9,0.559701492537308,12738,0.018977794431064704,45877997722.0,222.81934683753616,0.2419,,0.378071833648393,Finance,Neutral,DSEBD:ICB,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,42.5,0.0,6281,0.026091460934881013,40408105696.0,10.949657340135003,3.8814,-50.95402966969091,1.97714354066986,Finance,Neutral,DSEBD:DUTCHBANGL,BDT
EBL,Eastern Bank PLC,25.5,0.39370078740158043,2895,0.0011279957199283647,40374076651.0,5.903051067179036,4.3198,-0.3667227898609278,5.88680750988142,Finance,StrongBuy,DSEBD:EBL,BDT
