Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,258.5,-0.46207162110126637,97825,0.7641551291545199,350807936202.0,12.182305731103288,21.2193,-2.69723718904047,8.27559661277906,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,220.0,0.09099181073702849,262624,0.6436663965769679,194753279527.0,7.540573426333739,29.1755,10.038508103296762,5.4619936276741,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,31.9,0.0,1090231,0.4471442131147992,167613859375.0,15.921341585146735,2.0036,20.41589037802753,5.46875,Communications,StrongBuy,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,63.8,0.15698587127157662,761183,0.3958165231921057,144929459044.0,6.4380714040646625,9.9098,60.22830164273704,1.79180884676145,Finance,StrongBuy,DSEBD:BRACBANK,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,247.8,-1.6276300119094855,202094,0.4948400194220079,136242001648.0,22.993411895703815,10.777,-53.09249183895539,1.18906064209275,Consumer non-durables,Buy,DSEBD:BATBC,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,394.8,0.432459933859066,7236,0.24828949264670558,130689355337.0,13.08740850747852,30.1664,-22.115046989569347,4.05637199248993,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
MARICO,Marico Bangladesh Limited.,2724.0,0.1691549606530819,2391,0.46277120792769083,85727250000.0,13.726925889214032,198.4421,2.0391152658547558,7.62447179864046,Consumer non-durables,Buy,DSEBD:MARICO,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1502.0,0.280411269862468,40445,1.4441960778712524,73762108428.0,,,,3.49510685040943,Process industries,NoRating,DSEBD:BERGERPBL,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,125.6,-0.3965107057890563,40621,0.7565009618983906,72983633044.0,7.838780745058634,16.0229,-20.328869839344048,5.16282764098491,Utilities,NoRating,DSEBD:UPGDCL,BDT
LHB,LafargeHolcim Bangladesh PLC,58.0,-0.17211703958692154,644799,0.44223237989630665,68172627400.0,13.69960082197605,4.2337,31.22869009980782,6.47359454855196,Non-energy minerals,NoRating,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,146.0,-3.2471835652750207,756871,0.930607054711933,67318311818.99999,7.530120481927711,19.3888,28.898609883059983,0.0,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
PUBALIBANK,Pubali Bank PLC,39.2,0.5128205128205201,476308,0.9089972228626042,58369355713.0,5.113821668514775,7.6655,29.229394608628212,2.04771974358974,Finance,StrongBuy,DSEBD:PUBALIBANK,BDT
CITYBANK,City Bank PLC,31.5,0.31847133757962237,1675277,0.35457889701484596,55106269958.0,3.555826475667987,8.8587,44.991652754591,4.1407873015873,Finance,Neutral,DSEBD:CITYBANK,BDT
RENATA,Renata PLC,470.8,0.25553662691652224,17433,0.28696485244347286,53930293376.0,19.77744077899928,23.8049,-2.9678392369461593,1.16971501488728,Health technology,StrongBuy,DSEBD:RENATA,BDT
