Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,243.4,-0.5312627707396743,42536,0.5405934377935003,331093567852.0,11.008294664097763,22.1106,2.0101592164208397,8.76835236541599,Communications,Buy,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,213.2,0.32941176470587696,101733,0.515617064885855,188104897112.0,7.283510296669809,29.2716,15.9661668284373,5.6550424128181,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,28.4,-0.6993006993007091,1130005,0.8623168443311312,150852469441.0,15.87479038569033,1.789,33.338302153983754,6.07638888888889,Communications,NoRating,DSEBD:ROBI,BDT
BRACBANK,BRAC Bank PLC,73.5,-0.5412719891745679,427506,0.45297156300332875,145735787918.0,9.319132750095093,7.887,41.87803561791688,1.51791120218579,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,370.0,-0.08101539292465876,9879,0.22470504477496514,123958283203.0,11.032064546522514,33.5386,-15.376017157635774,4.27663735337245,Consumer durables,NoRating,DSEBD:WALTONHIL,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,224.1,1.956323930846216,103827,0.9928054319868121,117935996704.0,20.721795334128547,10.8147,-66.64507712094154,13.7362637362637,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,1,0.0016883336147222692,103850311567.0,,,,0.0,Process industries,NoRating,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2767.5,0.29717682020801717,313,0.1349661506618947,86319451538.0,13.842130192549408,199.9331,12.538381392982117,12.8635550852096,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,118.1,-0.42158516020236086,5819,0.26983788395904085,68230129327.99999,6.367881291046144,18.5462,1.432931164612072,5.52251486830926,Utilities,NoRating,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1387.0,0.22400462461159829,1003,0.643154857326066,68218040804.00001,19.64984458630489,70.5858,0.3400306482474078,3.7791534696228,Process industries,StrongBuy,DSEBD:BERGERPBL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,36.0,-0.5524861878453117,322301,0.9204447479265782,58281660970.0,,-0.3675,-112.71758314011835,0.0,Finance,NoRating,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,49.3,0.20325203252031365,163431,0.3945288218161441,57604125572.0,11.208111671895603,4.3986,33.752964787447546,7.66129032258065,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,115.6,-0.34482758620690146,162010,0.42682104340238874,52418170700.0,,,,3.40425531914894,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
CITYBANK,City Bank PLC,33.0,-0.9009009009008924,4682622,0.47919936483919784,49287600563.0,3.8977605593876974,8.4664,80.65892796176169,3.42935493827161,Finance,Buy,DSEBD:CITYBANK,BDT
RENATA,Renata PLC,417.0,0.3368623676612072,6740,0.3723324918103425,48000483181.0,18.855809578932135,22.1152,-14.236629528082739,1.3142174432497,Health technology,StrongBuy,DSEBD:RENATA,BDT
PUBALIBANK,Pubali Bank PLC,36.9,3.6516853932584183,557880,0.9266082977185094,46331077409.0,5.90097869890616,6.2532,-15.228089202196168,2.77430898876404,Finance,StrongBuy,DSEBD:PUBALIBANK,BDT
EBL,Eastern Bank PLC,27.5,-1.0791366906474844,3650506,1.017663691095964,44044449193.0,5.612703077802269,4.8996,20.421756334947297,5.3962402173913,Finance,StrongBuy,DSEBD:EBL,BDT
UNILEVERCL,Unilever Consumer Care Limited,2089.4,-0.08607498087221344,25,0.10817827780181671,39886273225.0,50.69968673640482,41.2113,19.0496549373283,2.51280564414806,Health technology,NoRating,DSEBD:UNILEVERCL,BDT
PRIMEBANK,Prime Bank PLC,33.7,0.29761904761905184,2468540,2.801007234276829,38879784302.0,4.518819475173311,7.4577,37.350129841427695,5.09646865671642,Finance,StrongBuy,DSEBD:PRIMEBANK,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,41.2,2.2332506203474085,287610,1.1808215949816006,38378034838.0,8.097006858872316,5.0883,-21.334817494550343,2.08172795969773,Finance,NoRating,DSEBD:DUTCHBANGL,BDT
ICB,Investment Corporation of Bangladesh,37.0,1.36986301369863,32919,0.30309894013429933,33042563191.0,,-16.2306,-1213.1335299362183,0.5249343832021,Finance,NoRating,DSEBD:ICB,BDT
POWERGRID,Power Grid Co. of Bangladesh Ltd.,32.0,-1.8404907975460165,59536,0.46620163439944123,30064251919.0,26.154474867184305,1.2235,,0.0,Utilities,NoRating,DSEBD:POWERGRID,BDT
OLYMPIC,Olympic Industries PLC.,144.1,-0.13860013860015039,25544,0.2397709672877458,29171080393.0,14.092909535452323,10.225,10.811279450332709,2.05620287868403,Consumer non-durables,Sell,DSEBD:OLYMPIC,BDT
MJLBD,MJL Bangladesh PLC,88.3,-0.7865168539325874,36688,0.6375000434406375,28000881233.0,10.315902612271602,8.5596,-17.360031667262035,5.88235294117647,Process industries,NoRating,DSEBD:MJLBD,BDT
BANKASIA,Bank Asia PLC,21.6,0.9345794392523498,1690287,1.40654636995408,27060698976.0,6.404934171509905,3.3724,505.56652899982055,4.30848815165882,Finance,StrongBuy,DSEBD:BANKASIA,BDT
BSRMSTEEL,BSRM Steels Limited,68.6,-0.8670520231213995,71234,0.49510001529073244,26504652283.0,4.818972420866291,14.2354,33.59548031082248,7.09219858156029,Non-energy minerals,NoRating,DSEBD:BSRMSTEEL,BDT
BSCPLC,Bangladesh Submarine Cables PLC,144.4,0.27777777777778173,18380,0.23338793442789368,26484702143.0,11.547288706207867,12.5051,65.92054983547393,2.82485875706215,Communications,StrongBuy,DSEBD:BSCPLC,BDT
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,85.0,-0.8168028004667477,14241,0.13083250114148853,24782523895.0,4.1217516959795955,20.6223,37.79065105837074,6.02409638554217,Non-energy minerals,NoRating,DSEBD:BSRMLTD,BDT
UTTARABANK,Uttara Bank PLC,25.7,0.3906249999999917,905402,0.5902303340432946,23771587067.0,5.008477383898817,5.1313,13.869471628608835,5.17364081632653,Finance,NoRating,DSEBD:UTTARABANK,BDT
BEACONPHAR,Beacon Pharmaceuticals PLC,103.8,3.592814371257479,769691,2.298153095750233,23469599648.0,,,,2.06692913385827,Health technology,NoRating,DSEBD:BEACONPHAR,BDT
JAMUNABANK,Jamuna Bank PLC,24.5,-0.40650406504065617,1076365,0.4495092488992428,21980500569.0,8.13224018322435,3.0127,-13.972015990862355,6.59360256410257,Finance,NoRating,DSEBD:JAMUNABANK,BDT
MPETROLEUM,Meghna Petroleum Limited,199.9,0.0,7774,0.3375450479788112,21643222046.0,3.365665497635279,59.3939,5.934171381280903,10.0,Distribution services,NoRating,DSEBD:MPETROLEUM,BDT
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,505.3,-0.17779533781113735,1766,0.2844853971680331,20845659433.0,29.761168536678742,16.9785,26.171349587937616,1.05084135367762,Consumer non-durables,NoRating,DSEBD:KOHINOOR,BDT
SHAHJABANK,Shahjalal Islami Bank PLC,17.4,0.0,131400,0.24208199357653679,19143057050.0,5.260452882667714,3.3077,117.45447373611204,5.81395348837209,Finance,NoRating,DSEBD:SHAHJABANK,BDT
JAMUNAOIL,Jamuna Oil Company Limited,170.7,0.1173020527859171,21186,0.9317237284781147,18860521794.0,3.1368931343020274,54.4169,19.704922215965073,10.5386416861827,Energy minerals,NoRating,DSEBD:JAMUNAOIL,BDT
ACI,Advanced Chemical Industries PLC,203.1,-0.04921259842519405,23636,0.28062227002948,18114457457.0,154.17900250512412,1.3173,,1.20948234155781,Health technology,NoRating,DSEBD:ACI,BDT
TRUSTBANK,Trust Bank PLC,18.0,0.0,2436797,4.948449190910911,17694614854.0,4.688232536333802,3.8394,-11.73590197475804,3.64606179775281,Finance,NoRating,DSEBD:TRUSTBANK,BDT
ALARABANK,Al-Arafah Islami Bank PLC,14.9,0.6756756756756733,13071,0.11968892417320648,17390546203.0,35.5523741350513,0.4191,-72.6899517789652,0.0,Finance,NoRating,DSEBD:ALARABANK,BDT
PADMAOIL,Padma Oil PLC,173.5,0.0,19029,0.348210364514707,17249671489.0,2.818709079979855,61.553,24.671878797699094,9.11161731207289,Distribution services,NoRating,DSEBD:PADMAOIL,BDT
IDLC,IDLC Finance PLC.,36.8,-0.27100271002710413,41851,0.15505942773944964,16911550647.0,6.930320150659134,5.31,21.51029748283752,3.6871108401084,Finance,Buy,DSEBD:IDLC,BDT
TITASGAS,Titas Gas Transmission and Distribution PLC,16.8,0.5988023952095893,35030,0.1854155308664193,16618925514.999998,,-4.5584,69.98505310427929,1.19047619047619,Utilities,NoRating,DSEBD:TITASGAS,BDT
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,3466.0,0.24874182912014545,93,0.2724077328646749,16379212169.0,20.605477632712415,168.2077,7.632331477048545,9.60623106880139,Consumer non-durables,NoRating,DSEBD:RECKITTBEN,BDT
ACMELAB,ACME Laboratories Ltd.,75.3,-0.2649006622516594,64686,0.30336199716363144,16124048881.0,6.216923572295473,12.1121,7.211393772018343,4.59317585301837,Health technology,NoRating,DSEBD:ACMELAB,BDT
BSC,Bangladesh Shipping Corporation,103.3,0.0,105718,0.2511047797981765,16046686735.0,5.269601591593123,19.603,1.957704430320495,2.37642585551331,Transportation,NoRating,DSEBD:BSC,BDT
NCCBANK,National Credit and Commerce Bank PLC,15.9,11.188811188811187,21043549,11.30088445864768,14990711792.0,13.593229033085407,1.1697,-48.10789228516925,9.62962962962963,Finance,NoRating,DSEBD:NCCBANK,BDT
SUMITPOWER,Summit Power Ltd.,13.7,0.0,265283,0.8315544513426406,14736705526.0,50.83487940630797,0.2695,-89.22431027588965,7.60869565217391,Utilities,NoRating,DSEBD:SUMITPOWER,BDT
MTB,Mutual Trust Bank PLC,13.1,1.5503875968992191,1327728,1.9223570609189158,14058612915.0,4.429117219461068,2.9577,6.980865916735995,0.0,Finance,NoRating,DSEBD:MTB,BDT
UCB,United Commercial Bank PLC,8.7,-1.1363636363636525,582249,0.648087351528192,13953382690.0,,-1.079,-160.0645735916277,0.0,Finance,NoRating,DSEBD:UCB,BDT
NBL,National Bank PLC,4.0,0.0,217227,0.1540152572429923,13844880473.0,,-4.3153,35.063352093177244,0.0,Finance,NoRating,DSEBD:NBL,BDT
BESTHLDNG,Best Holdings PLC,12.6,-0.7874015748031469,54505,0.1444675718607227,13558148640.0,,,,7.8125,Industrial services,NoRating,DSEBD:BESTHLDNG,BDT
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,207.3,-1.8000947418285094,7188,0.4607603699928848,12707657821.0,,-0.804,-117.13737610572312,1.11160515784793,Non-energy minerals,NoRating,DSEBD:HEIDELBCEM,BDT
