Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,254.0,-0.039354584809128026,40066,0.4077549358843884,343111250649.0,11.664378183020522,21.7757,-16.978218682445696,11.0192837465565,Communications,StrongSell,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,204.1,0.049019607843134465,95895,0.1858366846402137,180836001709.0,7.156933564300191,28.5178,20.279549212133496,5.88235294117647,Health technology,StrongBuy,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,29.4,-0.6756756756756852,318341,0.20541829212074844,155042821920.0,16.645906465858907,1.7662,67.76215805471125,5.06756756756757,Communications,StrongBuy,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,250.5,-0.2786624203821611,16344,0.21503027974723946,135647998352.0,11.777593891636732,21.2692,-34.5474464235158,11.9426751592357,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BRACBANK,BRAC Bank PLC,67.2,0.14903129657229292,52358,0.08123644229750282,133591141456.99998,8.520349942944087,7.887,41.87803561791688,1.65590312965723,Finance,StrongBuy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,378.0,-0.6309148264984168,5419,0.3338816904185396,126757339177.0,11.141043249647788,33.9286,-13.265572194755325,4.18220056638946,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,1,0.002335357309668379,103850311567.0,,,,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2750.1,0.0,10,0.001943105860407275,86628153076.0,13.980592592893846,196.7084,16.9171332453669,12.6904476200865,Consumer non-durables,StrongBuy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,119.8,-0.41562759767248547,5150,0.20523652014505808,69737340520.0,,,,5.40315876974231,Utilities,Neutral,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1388.9,0.06484149855908436,26,0.011452230982689512,68159116013.00001,19.6767621816286,70.5858,0.3400306482474078,3.78242074927954,Process industries,Neutral,DSEBD:BERGERPBL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,37.1,-0.8021390374331475,129249,0.21448812531447436,60213650919.0,,-0.3675,-112.71758314011835,0.0,Finance,Neutral,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,47.7,-0.2092050209204902,21365,0.05011114048170839,55513654094.0,13.621566051744818,3.5018,0.7712230215827255,7.74058577405858,Non-energy minerals,Neutral,DSEBD:LHB,BDT
BXPHARMA,Beximco Pharmaceuticals Plc,106.9,0.09363295880150611,19017,0.059548394147304805,47644772687.0,,,,3.74531835205993,Health technology,Neutral,DSEBD:BXPHARMA,BDT
PUBALIBANK,Pubali Bank PLC,36.0,-1.6393442622950858,70433,0.09975520438535967,47632512223.0,5.757052389176742,6.2532,-15.228089202196168,2.69850819672131,Finance,Neutral,DSEBD:PUBALIBANK,BDT
RENATA,Renata PLC,386.6,0.7557988011467381,1776,0.08321034506992761,44009046553.0,18.723725759894613,20.6476,-25.788121124988773,1.43341151941621,Health technology,StrongBuy,DSEBD:RENATA,BDT
UNILEVERCL,Unilever Consumer Care Limited,2150.0,-0.05578281889177288,1,0.005810575246949399,41462913436.0,57.33853202690377,37.4966,-15.559418906046272,2.41725548531052,Health technology,Neutral,DSEBD:UNILEVERCL,BDT
EBL,Eastern Bank PLC,25.2,0.3984063745019835,49074,0.040067433865138155,40054915807.0,5.143277002204261,4.8996,20.421756334947297,5.93371434262948,Finance,StrongBuy,DSEBD:EBL,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,39.9,-1.9656019656019759,218608,0.458451087617576,39344735949.0,7.841518778373916,5.0883,-21.334817494550343,2.03057985257985,Finance,Neutral,DSEBD:DUTCHBANGL,BDT
CITYBANK,City Bank PLC,25.6,-0.7751937984496096,1603148,0.28314258620286487,39247530773.0,3.0237172824340925,8.4664,80.65892796176169,4.30663178294574,Finance,Neutral,DSEBD:CITYBANK,BDT
PRIMEBANK,Prime Bank PLC,31.1,0.0,25437,0.0421266183356864,36094367362.0,4.17018651863175,7.4577,37.350129841427695,5.4897652733119,Finance,StrongBuy,DSEBD:PRIMEBANK,BDT
ICB,Investment Corporation of Bangladesh,36.8,-1.866666666666674,5022,0.1129905368737935,32522209167.0,,-14.8951,-766.1791672257257,0.533333333333333,Finance,Neutral,DSEBD:ICB,BDT
OLYMPIC,Olympic Industries PLC.,142.0,-0.9071877180739785,2683,0.09656602157348988,28651241153.0,14.068738668225457,10.0933,9.816017669266994,2.09351011863224,Consumer non-durables,Neutral,DSEBD:OLYMPIC,BDT
MJLBD,MJL Bangladesh PLC,89.6,-0.44444444444445075,4168,0.04817500193601556,28507684021.0,,,,5.77777777777778,Process industries,Neutral,DSEBD:MJLBD,BDT
BSRMSTEEL,BSRM Steels Limited,66.7,-0.744047619047619,9010,0.14055372865174498,25264007837.0,4.729557251042347,14.1028,26.526767210055528,7.44047619047619,Non-energy minerals,Neutral,DSEBD:BSRMSTEEL,BDT
BANKASIA,Bank Asia PLC,19.1,-0.5208333333333223,69947,0.08943701618668444,24623954103.0,5.663622346103666,3.3724,505.56652899982055,4.73484895833339,Finance,Neutral,DSEBD:BANKASIA,BDT
POWERGRID,Power Grid Co. of Bangladesh Ltd.,26.8,-0.3717472118959029,30526,0.37695448045581287,24581408135.0,6.1698551925777565,4.3437,,0.0,Utilities,Neutral,DSEBD:POWERGRID,BDT
BSCPLC,Bangladesh Submarine Cables PLC,130.0,-0.30674846625767305,1687,0.035482398669041695,24389864752.0,11.836366781691872,10.9831,33.940243902439036,3.06748466257669,Communications,StrongBuy,DSEBD:BSCPLC,BDT
BSRMLTD,Bangladesh Steel Re-Rolling Mills Ltd.,80.0,-1.1124845488257178,4975,0.1747318436931463,24155496638.0,3.8183241375360355,20.9516,27.376190070887496,6.18046971569839,Non-energy minerals,Neutral,DSEBD:BSRMLTD,BDT
BEACONPHAR,Beacon Pharmaceuticals PLC,104.7,0.2873563218390777,5671,0.05102164753767244,24116400352.0,,,,2.01149425287356,Health technology,Neutral,DSEBD:BEACONPHAR,BDT
UTTARABANK,Uttara Bank PLC,24.6,-0.8064516129032229,766034,0.15233837680243253,24062666984.0,4.7941067565724085,5.1313,13.869471628608835,5.1110564516129,Finance,Neutral,DSEBD:UTTARABANK,BDT
JAMUNABANK,Jamuna Bank PLC,22.4,-0.8849557522124019,302266,0.12723824321932886,21229031169.0,7.435191024662262,3.0127,-13.972015990862355,6.82700442477876,Finance,Neutral,DSEBD:JAMUNABANK,BDT
MPETROLEUM,Meghna Petroleum Limited,195.5,0.0,816,0.028519302954683665,21156249550.0,,,,10.230179028133,Distribution services,Neutral,DSEBD:MPETROLEUM,BDT
KOHINOOR,Kohinoor Chemical Co. (Bangladesh) Ltd.,495.6,-0.12091898428052517,5958,1.6219747910598097,20209524053.0,,,,1.08391868442292,Consumer non-durables,Neutral,DSEBD:KOHINOOR,BDT
SHAHJABANK,Shahjalal Islami Bank PLC,17.1,-0.5813953488371969,6501,0.02014359866738058,19143057050.0,12.484485653792802,1.3697,-61.48308540254773,5.81395348837209,Finance,Neutral,DSEBD:SHAHJABANK,BDT
JAMUNAOIL,Jamuna Oil Company Limited,170.9,-0.40792540792540133,5555,0.058586663966722935,18948861810.0,2.809215014259766,60.8355,39.39444626478198,10.4895104895105,Energy minerals,Neutral,DSEBD:JAMUNAOIL,BDT
TRUSTBANK,Trust Bank PLC,18.1,-0.5494505494505377,30345,0.038747054706704136,18092248183.0,4.7142782726467685,3.8394,-11.73590197475804,3.56592857142857,Finance,Neutral,DSEBD:TRUSTBANK,BDT
ACI,Advanced Chemical Industries PLC,202.0,-0.7371007371007371,15895,0.20329882561194287,17834021030.0,,,,1.22850122850123,Health technology,Neutral,DSEBD:ACI,BDT
IDLC,IDLC Finance PLC.,38.8,-1.0204081632653206,43432,0.20922332248485936,17110149551.999998,6.742197817474108,5.7548,42.178080838027476,3.64431386227954,Finance,Neutral,DSEBD:IDLC,BDT
BSC,Bangladesh Shipping Corporation,110.1,0.18198362147405697,48645,0.0626630905315162,16763602166.0,5.6943661461916015,19.3349,1.801744880927945,2.27479526842584,Transportation,Neutral,DSEBD:BSC,BDT
PADMAOIL,Padma Oil PLC,169.2,-0.17699115044248456,5063,0.05783489810068906,16650451115.0,3.009776436937001,56.2168,37.60617231368747,9.43952802359882,Distribution services,Neutral,DSEBD:PADMAOIL,BDT
ALARABANK,Al-Arafah Islami Bank PLC,14.2,0.0,3163,0.0386235697800789,16354022949.0,33.882128370317346,0.4191,-72.6899517789652,0.0,Finance,Neutral,DSEBD:ALARABANK,BDT
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,3459.0,0.33939604908188487,8,0.014953271028037384,16288492402.0,20.56386241533533,168.2077,7.632331477048545,9.65973370463841,Consumer non-durables,Neutral,DSEBD:RECKITTBEN,BDT
UCB,United Commercial Bank PLC,10.2,0.0,17550,0.010089686098654708,15813833420.0,,-1.079,-160.0645735916277,0.0,Finance,Neutral,DSEBD:UCB,BDT
TITASGAS,Titas Gas Transmission and Distribution PLC,15.6,0.6451612903225784,11419,0.0756065941079958,15332937927.0,,-8.4173,11.393111288896376,1.29032258064516,Utilities,Neutral,DSEBD:TITASGAS,BDT
ACMELAB,ACME Laboratories Ltd.,72.0,-0.5524861878453117,2125,0.0168867775339901,15319963391.0,6.064945457608559,11.8715,6.875348853958481,4.83425414364641,Health technology,Neutral,DSEBD:ACMELAB,BDT
MTB,Mutual Trust Bank PLC,13.4,-0.740740740740738,267,0.00044401938319222,14599328796.0,4.5305473847922375,2.9577,6.980865916735995,0.0,Finance,Neutral,DSEBD:MTB,BDT
NCCBANK,National Credit and Commerce Bank PLC,12.6,-0.7874015748031469,88894,0.09769019085819647,14102373104.0,10.771992818671455,1.1697,-48.10789228516925,10.2362204724409,Finance,Neutral,DSEBD:NCCBANK,BDT
DHAKABANK,Dhaka Bank PLC,12.5,-0.7936507936507908,262569,0.09636473771915621,13317348304.0,14.349672827459534,0.8711,-40.425386404048695,3.96825396825397,Finance,Neutral,DSEBD:DHAKABANK,BDT
SUMITPOWER,Summit Power Ltd.,12.4,0.0,26791,0.07127610865595942,13241676839.0,29.026217228464418,0.4272,-84.85213814623076,8.46774193548387,Utilities,Neutral,DSEBD:SUMITPOWER,BDT
SOUTHEASTB,Southeast Bank PLC,9.6,0.0,6457,0.010214595085509445,12839005588.0,15.609756097560975,0.615,16.015846066779847,0.0,Finance,Neutral,DSEBD:SOUTHEASTB,BDT
HEIDELBCEM,Heidelberg Materials Bangladesh PLC,216.0,-0.04627487274409733,55,0.011360115666632241,12210426888.0,43.455518448477044,4.9706,-23.588009223674096,1.1568718186025,Non-energy minerals,Neutral,DSEBD:HEIDELBCEM,BDT
BESTHLDNG,Best Holdings PLC,11.5,0.0,54012,0.1054841319735153,12181148987.0,,,,8.69565217391304,Industrial services,Neutral,DSEBD:BESTHLDNG,BDT
LINDEBD,Linde Bangladesh Limited,780.0,-0.2174747345529033,354,0.07380689281321018,11896129536.0,,,,57.5668414992964,Process industries,Neutral,DSEBD:LINDEBD,BDT
MIDLANDBNK,Midland Bank PLC,17.6,0.0,85414,0.06977922498281544,11595933536.0,13.447432762836188,1.3088,-21.983786361468766,1.65489772727273,Finance,Neutral,DSEBD:MIDLANDBNK,BDT
UNIQUEHRL,Unique Hotel & Resorts PLC,38.9,-0.5115089514066569,10517,0.10751962639562357,11511039312.0,,,,4.0920716112532,Consumer services,Neutral,DSEBD:UNIQUEHRL,BDT
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,814.0,0.382291281292394,5,0.017686593562079946,11093112581.0,62.04362871385235,13.1198,-19.224494067958357,3.05833025033913,Consumer non-durables,Neutral,DSEBD:BATASHOE,BDT
NBL,National Bank PLC,3.3,0.0,12082,0.014469138771279937,10625140203.0,,-4.3153,35.063352093177244,0.0,Finance,Neutral,DSEBD:NBL,BDT
SAPORTL,Summit Alliance Port Limited,44.1,-0.4514672686230152,203159,0.14461034807588788,10493213522.0,16.697588126159555,2.6411,20.68083161983093,4.06320541760722,Transportation,Neutral,DSEBD:SAPORTL,BDT
NATLIFEINS,National Life Insurance PLC,95.1,-0.41884816753927295,4028,0.021290462052711335,10363849846.0,1.3399254094099113,70.9741,1.0129172928906607,3.66492146596859,Finance,Neutral,DSEBD:NATLIFEINS,BDT
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,23.5,-0.8438818565400814,34718,0.17417889885703564,10142858978.0,,-0.2395,-203.9045553145336,4.21940928270042,Producer manufacturing,Neutral,DSEBD:RAKCERAMIC,BDT
IBNSINA,BN SINA Pharmaceutical Industry PLC,321.0,-0.43424317617865305,4431,0.18420746308367755,10072945331.0,13.028654923289228,24.638,29.96233740201924,1.98511166253102,Health technology,StrongBuy,DSEBD:IBNSINA,BDT
RUPALIBANK,Rupali Bank PLC,19.7,-1.5000000000000036,55842,0.09989786953597991,9758641357.0,,-4.0258,-383.22780357394123,0.0,Finance,Neutral,DSEBD:RUPALIBANK,BDT
