Symbol,Name,Price,Change %,Volume,Relative Volume,Market Capital,P/E,EPS dil TTM,EPS dil growth TTM YoY,Div Yield % TTM,Sector,Analyst Rating,Ticker,Currency
GP,Grameenphone Ltd.,290.0,0.9397841977027458,913,0.022118748364714662,387941187545.0,13.29817723260346,21.8075,-16.663800581624187,9.72559916637722,Communications,Neutral,DSEBD:GP,BDT
SQURPHARMA,Square Pharmaceuticals PLC,213.7,-0.0467726847521154,56107,0.10843030289443793,189523224104.0,8.059923285521933,26.5139,16.131646146231642,5.26315789473684,Health technology,Neutral,DSEBD:SQURPHARMA,BDT
ROBI,Robi Axiata PLc,29.5,1.0273972602739752,396105,0.11102376691458392,152947650676.0,17.729430855219665,1.6639,85.952168082253,5.11945392491468,Communications,Neutral,DSEBD:ROBI,BDT
BATBC,British American Tobacco Bangladesh Co Ltd,257.0,-0.3489724699495841,9436,0.07052322161675806,139265996704.0,11.1860718171926,22.975,-29.649272149379318,11.7924528301887,Consumer non-durables,Buy,DSEBD:BATBC,BDT
BRACBANK,BRAC Bank PLC,68.4,1.4836795252225519,30258,0.05853203331787729,134188425377.0,9.616871704745169,7.1125,45.482623903127504,1.61969533527697,Finance,Buy,DSEBD:BRACBANK,BDT
WALTONHIL,Walton Hi-Tech Industries PLC,390.0,0.48956454522029813,2025,0.06615463523477558,129323146419.0,10.069193431787669,38.732,-0.34503075945362066,3.70746244552679,Consumer durables,Neutral,DSEBD:WALTONHIL,BDT
BEXIMCO,Bangladesh Export Import Company Ltd.,110.1,0.0,2814,19.789029535865005,103850264528.0,,,,0.0,Process industries,Neutral,DSEBD:BEXIMCO,BDT
MARICO,Marico Bangladesh Limited.,2788.4,0.2985504118556952,478,0.15038067073554395,87834596924.0,14.337979138867679,194.4765,22.439786343512488,12.4416796267496,Consumer non-durables,Buy,DSEBD:MARICO,BDT
UPGDCL,United Power Generation & Distribution Co. Ltd.,146.9,1.590594744121723,7850,0.15721569994031726,83823936900.0,7.304351285098427,20.1113,55.57111252069248,4.31034482758621,Utilities,Neutral,DSEBD:UPGDCL,BDT
BERGERPBL,Berger Paints Bangladesh Ltd.,1416.6,0.0,1,0.0003184713375796178,69563546167.0,20.425082797570212,69.3559,1.5366078970753978,3.69458128078818,Process industries,Neutral,DSEBD:BERGERPBL,BDT
ISLAMIBANK,Islami Bank Bangladesh PLC,38.6,1.3123359580052494,11410,0.059832228543381515,61340639426.0,,,,2.5706940874036,Finance,Neutral,DSEBD:ISLAMIBANK,BDT
LHB,LafargeHolcim Bangladesh PLC,51.9,1.1695906432748566,19515,0.0468384805659296,59578461467.0,16.087037381439465,3.2262,-21.24112003515368,7.40740740740741,Non-energy minerals,StrongBuy,DSEBD:LHB,BDT
RENATA,Renata PLC,455.0,0.8869179600886918,585,0.027659705246833317,51728119270.0,18.546447641951655,24.533,22.658867056647168,2.04717400979083,Health technology,Neutral,DSEBD:RENATA,BDT
BXPHARMA,Beximco Pharmaceuticals Limited,113.0,2.262443438914027,39722,0.13964070694294464,49295386063.0,,,,3.613369467028,Health technology,StrongBuy,DSEBD:BXPHARMA,BDT
UNILEVERCL,Unilever Consumer Care Limited,2386.0,0.10908785768229878,95,1.4221556886227233,45988524406.0,72.40351760928804,32.9542,-37.006076848526085,2.18047635021805,Health technology,Neutral,DSEBD:UNILEVERCL,BDT
ICB,Investment Corporation of Bangladesh,47.7,2.141327623126338,17097,0.20540637952784285,40500991812.0,197.1889210417528,0.2419,,0.431034482758621,Finance,Neutral,DSEBD:ICB,BDT
DUTCHBANGL,Dutch-Bangla Bank PLC,39.4,2.072538860103619,6310,0.06002612230298637,37314661403.0,10.150976451795742,3.8814,-50.95402966969091,2.13001546391753,Finance,Neutral,DSEBD:DUTCHBANGL,BDT
EBL,Eastern Bank PLC,23.1,1.3157894736842135,2450,0.00207111288672644,36384543265.0,5.347469790268068,4.3198,-0.3667227898609278,6.47548826086957,Finance,StrongBuy,DSEBD:EBL,BDT
CITYBANK,City Bank PLC,24.1,0.8368200836820203,113874,0.0542234369013645,36357209234.0,3.4299702546148048,7.0263,63.558276496194054,4.66853361344538,Finance,Neutral,DSEBD:CITYBANK,BDT
