Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Buy,42.187155246405865,0.0,-0.09529411764704188,-37.19599427754631,33.333333333333385,33.33333333333338,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Sell,Neutral,48.41225858120105,0.3000000000000007,-0.0902941176469696,-66.3236134934251,28.212297177814417,25.29930460964944,
AAMRANET,aamra networks ltd,Strong buy,Strong buy,Buy,62.40865656240969,1.8999999999999986,1.3535294117647396,91.04004609622358,75.21367521367522,71.20542292956087,
AAMRATECH,Aamra Technologies Limited,Sell,Sell,Sell,49.67573311017208,0.3000000000000007,0.08088235294120771,-25.555555555560346,55.97147950089126,50.36084262426973,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Strong sell,Sell,32.61734537463725,-0.10000000000000009,-0.14852941176470535,-87.71929824561524,-2.3684757858670005e-15,-2.467162276944792e-15,Black Marubozu
ABBANK,AB Bank PLC,Neutral,Neutral,Neutral,53.25238344158989,0.3000000000000007,0.03647058823529825,82.48299319728582,74.07407407407406,75.43209876543207,
ACFL,Aman Cotton Fibrous Ltd.,Sell,Sell,Neutral,42.9980667391955,-0.3999999999999986,-0.3805882352941161,-122.10526315789383,8.888888888889017,10.958605664488132,
ACI,Advanced Chemical Industries PLC,Buy,Buy,Neutral,48.972287244659306,6.800000000000011,-2.0488235294122603,46.98449167145614,65.74712643678167,70.98485987358629,
ACIFORMULA,ACI Formulations PLC,Sell,Sell,Sell,44.467790159061686,-0.29999999999998295,-6.338529411764711,-43.707032300189546,39.629629629629676,33.20082613942267,
ACMELAB,ACME Laboratories Ltd.,Sell,Sell,Neutral,41.45621006354572,-0.09999999999999432,-2.34294117647066,-67.96368352789003,30.82010582010575,29.299095965762564,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,53.19321670630792,0.9999999999999982,-0.08205882352941885,-2.9498525073754833,48.75661375661372,43.245149911816554,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Neutral,40.124458934872855,0.0,-0.42147058823528916,-87.38738738738664,15.83333333333347,15.833333333333458,
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Neutral,41.03718895179713,0.7000000000000028,-4.4441176470587465,-75.21910815756756,20.67829367880164,20.944929269742463,
ADVENT,Advent Pharma Ltd.,Buy,Buy,Buy,51.11066224392194,0.5,0.36970588235293356,6.966105252550002e-13,59.72222222222226,67.20272904483433,
AFCAGRO,AFC Agro Biotech Ltd.,Sell,Strong sell,Neutral,47.36274709021718,0.0,-0.1802941176470032,-41.884816753926195,27.3148148148148,21.764870931537597,"Gravestone Doji, Long Upper Shadow"
AFTABAUTO,Aftab Automobiles Ltd.,Buy,Strong buy,Buy,52.943809808174194,3.200000000000003,0.6320588235294622,38.0676073673595,68.98148148148148,74.34413580246913,
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Neutral,45.357686498216076,0.1999999999999993,-0.8791176470588091,-66.9320359722861,21.324354657687948,20.94930789375231,
AGRANINS,Agrani Insuarnce Co. Ltd.,Buy,Strong buy,Buy,56.40066563406711,1.3999999999999986,0.28735294117650767,40.10191647278715,76.25418060200668,67.32255667038278,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Neutral,Neutral,Neutral,49.38279067293434,0.10000000000000053,-0.06323529411764106,-36.72316384181303,25.000000000000032,16.666666666666668,"Dragonfly Doji, Long Lower Shadow"
AIL,Alif Industries Ltd.,Sell,Sell,Neutral,47.0340389582354,0.7000000000000028,-0.5049999999999244,-62.90901414397359,55.26315789473684,66.2280701754386,Long Lower Shadow
AL-HAJTEX,Alhaj Textile Mills Limited,Sell,Sell,Neutral,35.85705857363621,-20.80000000000001,-4.519411764705978,-187.3098162966307,4.5752599232585025,14.987425936780989,
ALARABANK,Al-Arafah Islami Bank PLC,Strong sell,Strong sell,Sell,41.0343387928434,-0.3999999999999986,-0.22588235294114156,-168.92327530624058,29.16666666666661,35.64814814814809,Doji
ALIF,Alif Manufacturing Company Ltd.,Strong sell,Strong sell,Neutral,39.64024716038573,-0.1999999999999993,-0.21617647058823497,-93.10986964618233,18.88888888888898,21.216931216931282,
ALLTEX,Alltex Industries Limited,Buy,Strong buy,Neutral,60.05417299973096,0.1999999999999993,0.9391176470588238,8.469449485782619,45.141700404858256,43.788424051581906,
AMANFEED,Aman Feed Ltd.,Sell,Strong sell,Neutral,43.25963812789572,0.09999999999999787,-0.32852941176468775,-82.01767451097568,47.47474747474748,57.566897040581274,Black Marubozu
AMBEEPHA,Ambee Pharmaceuticals PLC,Sell,Strong sell,Sell,41.58918630000462,-14.0,-10.655882352941944,-85.21006189911542,38.449612403100794,39.72633309842612,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Sell,Sell,Neutral,42.909717486542235,-1.0,-5.1299999999995975,-47.13458925724625,55.782312925170054,58.47100745059927,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Sell,Strong sell,Neutral,41.367416389776665,-1.0,-0.7697058823529446,-114.13333333333414,32.74044795783931,39.06807202459378,
ANWARGALV,Anwar Galvanizing Ltd.,Sell,Strong sell,Neutral,34.437430231228205,-4.099999999999994,-7.057058823529459,-103.79926823770056,8.146973742768228,11.672256858958484,
AOL,Associated Oxygen Ltd,Sell,Strong sell,Sell,44.16059443653259,-0.6999999999999993,0.2200000000000042,-138.77298717354347,8.771929824561443,20.061022120518697,
APEXFOODS,Apex Foods Limited,Neutral,Buy,Neutral,49.454481958734654,4.800000000000011,-2.4805882352939363,3.7078511882543483,34.60410557184749,40.66471163245355,
APEXFOOT,Apex Footwear Ltd.,Strong buy,Strong buy,Buy,72.5062811323415,22.80000000000001,8.448823529411584,216.36799918311598,85.43367251854336,72.963335693963,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Buy,Strong buy,Buy,54.59984988970483,8.599999999999994,11.592647058823616,55.67121597656033,50.54773082942099,55.059989567031835,
APEXTANRY,Apex Tannery Limited.,Buy,Strong buy,Buy,51.35350165155833,0.30000000000001137,-1.8785294117648306,-8.14799973284964,15.238095238095253,11.058201058201043,
APOLOISPAT,Appollo Ispat Complex Ltd.,Sell,Strong sell,Neutral,43.21751075213298,-0.09999999999999964,-0.15588235294117725,-30.303030303032298,46.666666666666686,37.77777777777781,"Gravestone Doji, Long Upper Shadow"
ARAMIT,Aramit Limited,Sell,Sell,Neutral,44.51927181658153,-12.900000000000006,-11.132647058823608,-74.37639815146058,21.379310344827587,19.594566353187037,
ARAMITCEM,Aramit Cement Limited,Strong sell,Strong sell,Sell,44.975754803825225,-1.0,-0.5161764705882206,-68.85245901639206,37.9062362758015,28.895029196961616,
ARGONDENIM,Argon Denims Ltd.,Buy,Buy,Neutral,54.0490316083416,0.1999999999999993,0.9497058823529194,22.344322344321952,45.16129032258063,54.45788530465949,
ASIAINS,Asia Insurance PLC,Strong buy,Strong buy,Buy,56.066463280611785,1.6999999999999993,-0.32852941176475525,35.914179104476275,53.33333333333335,44.76190476190476,
ASIAPACINS,Asia Pacific General Insurance Company Limited,Strong buy,Strong buy,Buy,60.97404902526113,2.200000000000003,0.12676470588235844,91.95859872611119,79.57875457875454,65.76109076109073,
ASIATICLAB,Asiatic Laboratories Ltd,Buy,Buy,Neutral,52.34762486115692,-4.5,1.1758823529411728,-23.26196140629119,27.666666666666675,35.27272727272724,"Dragonfly Doji, Long Lower Shadow"
ATLASBANG,Atlas Bangladesh Limited,Strong buy,Strong buy,Buy,56.944915924523116,4.899999999999999,-0.8564705882353039,64.43525134762086,72.58842722760245,62.813295681700765,"Hanging Man, Long Lower Shadow"
AZIZPIPES,Aziz Pipes Limited.,Sell,Strong sell,Neutral,38.864087301656944,-4.699999999999996,-5.518529411764625,-58.61099959855565,34.25954651523531,29.027728444686232,
BANGAS,Bangas Limited,Sell,Sell,Neutral,46.076178544515805,1.7999999999999972,-8.547647058823657,-57.00866317181289,35.199212108764364,33.163308192319256,Hammer
BANKASIA,Bank Asia PLC,Sell,Sell,Sell,40.728751251185756,-0.6000000000000014,-0.45382352941178183,-77.01674277016757,43.33333333333329,46.11111111111109,Black Marubozu
BARKAPOWER,Baraka Power Ltd.,Strong sell,Strong sell,Sell,26.53758687676215,-2.5999999999999996,-2.031176470588189,-85.03071451665082,12.07207207207208,14.45302445302446,"Gravestone Doji, Long Upper Shadow"
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,Sell,Sell,Sell,47.778181283474154,-2.6000000000000227,4.809117647058088,-26.027944111788194,60.40100250626566,66.29072681704262,
BATBC,British American Tobacco Bangladesh Co Ltd,Strong sell,Strong sell,Neutral,31.493721129243397,-6.399999999999977,-9.262647058825507,-118.83559860437774,10.687705669213884,13.291723978831312,
BAYLEASING,Bay Leasing and Investment Ltd.,Sell,Strong sell,Buy,44.306551440887134,0.10000000000000009,-0.17970588235295892,-59.49566587864344,39.999999999999964,40.9259259259259,
BBS,Bangladesh Building Systems PLC,Neutral,Sell,Neutral,46.992976966607365,0.0,-0.248235294117654,-80.12363290537378,9.294871794871844,9.888414055080773,Bullish Harami
BBSCABLES,BBS Cables PLC,Sell,Strong sell,Neutral,43.392874627343126,-1.1000000000000014,-0.4388235294117955,-95.47004383828539,5.877060675822261,7.859994100104195,"Bullish Harami, Inverted Hammer, Long Upper Shadow"
BDAUTOCA,Bangladesh Autocars Limited,Neutral,Neutral,Neutral,47.614315292361375,6.799999999999997,-7.828235294117746,-77.28886634542324,28.387789347042325,26.956267652362754,
BDCOM,BDCOM Online Ltd.,Neutral,Neutral,Neutral,48.37945289148234,0.1999999999999993,-0.5502941176470486,-62.739097169088616,25.3929539295393,23.69671008538042,Doji
BDFINANCE,Bangladesh Finance PLC,Buy,Strong buy,Neutral,71.52875266751829,1.0,2.282352941176436,101.14503816793894,75.21008403361344,79.67172834045901,White Marubozu
