Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Neutral,32.90869913464432,-0.2999999999999998,-0.3082352941176496,-196.99499165275566,13.333333333333348,14.444444444444464,Bullish Harami
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Neutral,24.742342397546935,-3.200000000000003,-2.191470588235326,-217.66353600264287,8.268398268398256,7.2893916119722375,
AAMRANET,aamra networks ltd,Sell,Strong sell,Sell,29.527107630330704,-3.1000000000000014,-2.284705882352963,-149.0885416666664,8.333333333333348,7.900107900107954,Black Marubozu
AAMRATECH,Aamra Technologies Limited,Sell,Strong sell,Sell,23.01907585549435,-2.0999999999999996,-1.9252941176470788,-134.75177304964546,5.2083333333333135,7.7876984126984,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Strong sell,Strong sell,Sell,14.465095724496933,-0.5,-0.3520588235294131,-204.8143614851104,10.31746031746032,12.433862433862439,"Gravestone Doji, Long Upper Shadow"
ABBANK,AB Bank PLC,Strong sell,Strong sell,Sell,16.735817758406696,-1.2999999999999998,-1.023823529411776,-175.79908675798586,4.603174603174594,5.449735449735431,Black Marubozu
ACFL,Aman Cotton Fibrous PLC,Sell,Strong sell,Sell,41.896684070746666,-1.0,-0.14823529411764724,-85.29155787641324,29.411764705882295,42.875816993464014,
ACI,Advanced Chemical Industries PLC,Buy,Strong buy,Neutral,53.70138437616702,2.9000000000000057,2.7576470588234656,93.89191643960108,74.34640522875816,66.77559912854029,
ACIFORMULA,ACI Formulations PLC,Sell,Strong sell,Buy,35.02038334671775,-8.700000000000003,-7.2738235294117715,-99.44101206237183,8.99364208345731,8.60013774834186,
ACMELAB,ACME Laboratories Ltd.,Sell,Strong sell,Neutral,34.37490215622573,-2.4000000000000057,-1.9341176470587698,-169.20267802799935,11.904761904761898,14.444444444444391,
ACMEPL,ACME Pesticides Ltd,Strong sell,Strong sell,Sell,34.88487190502005,-2.0,-1.227352941176461,-167.65053128689465,8.557183557183555,12.572612572612579,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Sell,20.761522266201283,-1.7000000000000002,-1.8941176470588337,-135.8144030932832,14.070048309178745,8.85668276972625,Doji
ADNTEL,ADN Telecom Ltd.,Strong sell,Strong sell,Sell,28.189145650460333,-9.299999999999997,-7.915000000000028,-157.42149674920364,12.445573294629904,16.45766173134006,
ADVENT,Advent Pharma Ltd.,Sell,Strong sell,Sell,23.7471728291042,-1.5999999999999996,-1.3185294117646809,-184.39716312056663,6.762740183792822,8.826232247284901,
AFCAGRO,AFC Agro Biotech Ltd.,Sell,Strong sell,Neutral,28.679051356286564,-0.8999999999999995,-1.8585294117646498,-88.02552552552562,25.579710144927542,16.27536231884058,
AFTABAUTO,Aftab Automobiles Ltd.,Strong sell,Strong sell,Sell,38.92182853313134,-3.1000000000000014,-1.6167647058823889,-105.59843194903915,10.88435374149656,14.009070294784538,Black Marubozu
AGNISYSL,Agni Systems PLC,Strong sell,Strong sell,Sell,27.922091491057202,-4.199999999999999,-3.927941176470547,-139.71409856278507,25.802595628415286,23.29783490644145,
AGRANINS,Agrani Insurance PLC,Sell,Strong sell,Neutral,31.04625723977871,-2.6000000000000014,-4.061764705882336,-89.2476735060002,4.694835680751173,2.6087162706880975,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Sell,Strong sell,Neutral,15.089970980088268,-0.6999999999999997,-0.6458823529411601,-183.60333824251404,10.740740740740755,9.938271604938285,
AIL,Alif Industries Ltd.,Strong sell,Strong sell,Sell,32.15226612882117,-6.799999999999997,-4.262941176470605,-165.03038803179462,10.144927536231927,15.641280666856177,Black Marubozu
AL-HAJTEX,Alhaj Textile Mills Limited,Strong sell,Strong sell,Sell,35.125879364156404,-17.099999999999994,-8.923529411764662,-113.36868448224439,10.11904761904764,12.896825396825415,Black Marubozu
ALARABANK,Al-Arafah Islami Bank PLC,Sell,Sell,Neutral,40.4597203464758,-1.0,-2.4900000000000144,-46.193884189979904,45.043859649122815,28.61250348092454,
ALIF,Alif Manufacturing Company Ltd.,Sell,Strong sell,Sell,15.830394198991542,-1.0999999999999996,-1.1776470588235166,-129.13907284768123,22.22222222222221,18.518518518518515,
ALLTEX,Alltex Industries Limited,Strong buy,Strong buy,Buy,55.16734925041293,-0.29999999999999893,0.15676470588233649,65.31986531986729,63.467492260061924,56.21431028551772,
AMANFEED,Aman Feed PLC,Strong sell,Strong sell,Sell,37.580435419516604,-2.700000000000003,-1.6811764705882268,-103.86130811662663,30.476190476190467,28.281979458450042,
AMBEEPHA,Ambee Pharmaceuticals PLC,Sell,Strong sell,Buy,46.10634481160919,-4.2000000000000455,-12.167941176469071,19.900497512428007,62.18750000000002,62.32638888888891,"Gravestone Doji, Inverted Hammer, Long Upper Shadow"
AMCLPRAN,Agricultural Marketing Co. Ltd.,Sell,Strong sell,Neutral,30.31241948728875,-6.599999999999994,-13.522058823528795,-124.7148288973428,5.6411353587220745,4.042208312740036,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Sell,Strong sell,Neutral,40.56432247495498,-1.3000000000000007,-2.2052941176470853,-112.37661351557543,25.1851851851852,15.679012345679032,
ANWARGALV,Anwar Galvanizing Ltd.,Neutral,Buy,Neutral,48.64559748875192,-11.300000000000011,16.597352941176425,2.5619989348993824,41.97709147523274,51.9506105333243,
AOL,Associated Oxygen Ltd,Sell,Strong sell,Sell,43.23004653528682,-0.1999999999999993,-0.48970588235293455,-160.28586013271965,18.333333333333382,16.111111111111185,Hammer
