Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Neutral,56.84517694361684,0.09999999999999964,0.25235294117646756,60.91659550241953,57.40740740740739,54.93827160493827,"Gravestone Doji, Long Upper Shadow"
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Strong sell,Strong sell,Sell,39.12407469605139,-0.40000000000000213,-0.21500000000001407,-113.46578366446973,34.338094110839286,48.74404902811752,
AAMRANET,aamra networks ltd,Buy,Buy,Neutral,55.304829674286175,0.8999999999999986,0.2649999999999615,64.66466466466386,60.57692307692301,55.2350427350427,"Dragonfly Doji, Long Lower Shadow"
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,57.51728049023339,0.6999999999999993,0.5170588235293874,53.07161032351932,45.520421607378125,41.74352217830478,Doji
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Neutral,Neutral,Neutral,52.61233472717888,0.09999999999999964,0.2008823529411754,49.22118380062226,49.53703703703703,47.37654320987655,Black Marubozu
ABBANK,AB Bank PLC,Buy,Strong buy,Neutral,70.63873722237737,1.6999999999999993,1.599705882352926,75.82938388625608,76.05734767025088,75.29644563918757,"Dragonfly Doji, Long Lower Shadow"
ACFL,Aman Cotton Fibrous PLC,Strong buy,Strong buy,Buy,57.15417244090495,1.0999999999999979,0.5376470588235414,53.968253968256214,58.51370851370851,56.37325637325636,
ACI,Advanced Chemical Industries PLC,Buy,Strong buy,Neutral,60.074544336466765,20.099999999999994,10.758823529411757,84.36846636330051,65.75342465753425,65.54033485540334,
ACIFORMULA,ACI Formulations PLC,Buy,Strong buy,Neutral,63.46339174789205,11.400000000000006,10.321764705882373,81.57991878922118,66.14972337482705,61.74767124238406,Long Lower Shadow
ACMELAB,ACME Laboratories Ltd.,Buy,Strong buy,Neutral,60.7461792431637,4.299999999999997,4.636764705882385,52.27255307733532,64.94845360824746,64.42831428103891,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,53.60540818654401,-0.29999999999999716,0.522352941176468,31.54574132492115,46.1631363805277,48.54666683752142,
ACTIVEFINE,Active Fine Chemicals Ltd.,Buy,Strong buy,Neutral,66.42935152819817,0.5,0.7073529411764508,64.65256797582954,58.09523809523811,54.81481481481483,"Dragonfly Doji, Long Lower Shadow"
