Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Sell,Sell,43.07780139536148,0.0,-0.20617647058823296,-57.9710144927519,50.0,47.22222222222223,Black Marubozu
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Buy,Neutral,51.65946630578687,2.0,-0.8385294117647355,77.61327949752955,66.31430584918958,53.75460026622818,
AAMRANET,aamra networks ltd,Sell,Strong sell,Neutral,33.732218860085396,-2.400000000000002,-2.3055882352941417,-112.81440690578924,12.768031189083809,14.955598873727519,
AAMRATECH,Aamra Technologies Limited,Sell,Strong sell,Sell,38.36872533407644,-0.3999999999999986,-2.4176470588235546,-84.7263192395935,14.600725750795895,17.121569415965308,Long Upper Shadow
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Sell,Sell,43.93962807186872,0.10000000000000009,-0.19588235294117595,-66.66666666666688,45.00000000000003,45.00000000000002,
ABBANK,AB Bank PLC,Strong sell,Strong sell,Neutral,27.48878485131212,-0.1999999999999993,-0.3338235294117817,-114.1552511415521,20.000000000000043,19.999999999999982,Black Marubozu
ACFL,Aman Cotton Fibrous PLC,Sell,Strong sell,Sell,37.70410701088334,-1.8000000000000007,-0.9970588235293931,-101.04821802935103,47.00854700854699,49.57264957264956,Long Upper Shadow
ACI,Advanced Chemical Industries PLC,Strong sell,Strong sell,Sell,19.15290559952642,-11.5,-9.12558823529423,-231.75319789315262,10.404623924548,14.041692077745184,
ACIFORMULA,ACI Formulations PLC,Sell,Strong sell,Sell,37.387934910067514,-4.100000000000023,-13.312058823529469,-83.73956089634652,29.749335098548922,28.61143596681833,
ACMELAB,ACME Laboratories Ltd.,Strong sell,Strong sell,Sell,18.11328836824795,-3.4000000000000057,-3.6197058823529176,-168.18425281199907,7.138321995464849,10.524050755053745,
ACMEPL,ACME Pesticides Ltd,Buy,Buy,Neutral,50.20114586815017,-0.3999999999999986,-0.2729411764706029,-16.69316375198519,22.580645161290317,23.604710701484887,
ACTIVEFINE,Active Fine Chemicals Ltd.,Strong sell,Strong sell,Sell,28.411832716707224,-0.3000000000000007,-0.7152941176470824,-108.72675250357943,3.333333333333362,3.1481481481482025,
ADNTEL,ADN Telecom Ltd.,Strong sell,Strong sell,Neutral,22.21421048559789,-5.0,-5.7870588235294065,-180.55094590109601,10.116637748216656,14.650408071460653,
ADVENT,Advent Pharma Ltd.,Strong sell,Strong sell,Sell,25.34399111441023,-1.200000000000001,-1.2664705882353005,-159.77011494252943,6.929824561403528,12.66081871345032,
AFCAGRO,AFC Agro Biotech Ltd.,Strong sell,Strong sell,Sell,23.827181444734904,-0.7999999999999998,-0.5794117647058377,-229.8136645962747,3.333333333333323,8.571428571428571,Black Marubozu
AFTABAUTO,Aftab Automobiles Ltd.,Strong sell,Strong sell,Sell,19.093281499857966,-2.8999999999999986,-2.5652941176471025,-196.00131104555865,13.4117305458769,15.542005420054217,
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Sell,33.537271531816344,-0.9000000000000021,-1.601176470588232,-170.0908455625415,13.27985739750447,31.22400475341652,
AGRANINS,Agrani Insurance PLC,Strong sell,Strong sell,Sell,30.10031267714608,-2.3999999999999986,-2.117647058823543,-201.5954415954429,10.444914596445473,16.246560719835283,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Buy,Strong buy,Neutral,52.83277170432381,1.1000000000000005,-0.04147058823529903,94.72743521000899,83.03571428571426,82.82203907203906,
AIL,Alif Industries Ltd.,Strong sell,Strong sell,Sell,23.950084678249496,-4.5,-4.231470588235204,-159.3721505796648,13.585434173669475,21.671335200746963,
AL-HAJTEX,Alhaj Textile Mills Limited,Strong sell,Strong sell,Sell,11.41319555664407,-20.099999999999994,-18.933529411764752,-168.4688292617821,3.567722053184012,3.0858942529451716,
ALARABANK,Al-Arafah Islami Bank PLC,Sell,Strong sell,Neutral,42.88799910573768,-1.4000000000000021,-0.9847058823529427,-114.1975308641979,16.365202411714037,8.616664400018147,Hammer
ALIF,Alif Manufacturing Company Ltd.,Sell,Strong sell,Neutral,32.516615683047135,-0.2999999999999998,-0.21705882352941508,-151.4801999231054,11.428571428571493,13.809523809523911,
ALLTEX,Alltex Industries Limited,Neutral,Neutral,Neutral,49.79373375048206,-1.0999999999999979,0.6032352941176669,-119.86649252648158,20.430107526881788,30.82437275985674,
AMANFEED,Aman Feed PLC,Sell,Strong sell,Sell,30.6974267730876,-3.599999999999998,-4.9094117647058795,-112.33490038056904,10.11767348899185,14.936940696295736,
AMBEEPHA,Ambee Pharmaceuticals PLC,Strong sell,Strong sell,Sell,31.781242909963666,-23.5,-24.798823529409333,-114.65214200178384,17.9137908317877,18.984298798218305,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Strong sell,Strong sell,Sell,29.19322243185738,-11.400000000000006,-10.992352941175767,-172.29214340198845,4.473143561272743,8.180414014050996,
