Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Buy,Buy,49.0390939021642,-0.5,0.16911764705882515,-106.9958847736617,4.761904761904769,8.994708994708963,"Dragonfly Doji, Long Lower Shadow"
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Buy,55.60213272468684,0.1999999999999993,0.49647058823527246,33.75047402350801,52.40354206198609,51.45477545857053,Hanging Man
AAMRANET,aamra networks ltd,Neutral,Sell,Neutral,48.66280226233478,-0.5,-0.22176470588236796,-96.94015705388287,40.74074074074069,36.74655047204061,
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,63.393605440662576,0.40000000000000213,2.9770588235293864,46.01145292315892,61.666666666666686,70.01160862354895,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Buy,Buy,Neutral,51.964204345946115,-0.3999999999999999,0.1073529411764711,-75.94936708860777,15.079365079365045,14.285714285714235,
ABBANK,AB Bank PLC,Sell,Strong sell,Neutral,48.355391894419064,0.0,-0.05147058823531214,-107.63888888888879,16.66666666666674,22.222222222222296,"Dragonfly Doji, Long Lower Shadow"
ACFL,Aman Cotton Fibrous PLC,Sell,Sell,Neutral,40.95556557190578,-1.3000000000000007,-0.5149999999999899,-133.33333333333343,20.17710309930421,29.148218427155797,Bullish Harami
ACI,Advanced Chemical Industries PLC,Sell,Strong sell,Neutral,44.15668887785467,-7.800000000000011,-3.328823529411892,-124.47636146020568,8.528023598820068,9.211733857751517,
ACIFORMULA,ACI Formulations PLC,Buy,Buy,Neutral,52.53346084860174,-6.0,6.135294117646993,-56.42289783621138,35.95505617977531,45.94257178526842,
ACMELAB,ACME Laboratories Ltd.,Neutral,Sell,Buy,45.78630811196935,-0.8999999999999915,-1.0044117647058215,-119.6092446985955,14.920634920634868,23.886152162014188,
ACMEPL,ACME Pesticides Ltd,Buy,Buy,Neutral,51.63714311441207,0.0,1.1279411764705856,20.06435737270538,53.015318015317995,62.93922552543241,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Neutral,47.283127302428504,-0.10000000000000053,-0.021176470588259555,-14.12973667310059,36.66666666666669,43.88888888888899,Black Marubozu
ADNTEL,ADN Telecom Ltd.,Neutral,Sell,Neutral,43.747539301480806,-2.700000000000003,-2.307058823529502,-137.0299553855978,25.96457938013916,24.710099093400874,
ADVENT,Advent Pharma Ltd.,Neutral,Sell,Neutral,46.79618106159296,-0.9000000000000021,0.04294117647058471,-61.9073179459668,16.61506707946333,29.50022114108801,Hammer
AFCAGRO,AFC Agro Biotech Ltd.,Neutral,Buy,Neutral,47.95635564386748,-0.09999999999999964,-0.22323529411760568,-34.9206349206369,50.47619047619048,48.253968253968274,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,35.26032874218322,-1.3000000000000007,-0.8988235294118034,-206.23501199040814,7.516339869281097,12.608932461873671,"Bullish Harami, Inverted Hammer"
AGNISYSL,Agni Systems PLC,Sell,Sell,Neutral,47.46655676577461,-1.9000000000000021,-0.35794117647057533,-104.56503014642448,31.06060606060606,36.11111111111108,"Bullish Harami, Shooting Star"
AGRANINS,Agrani Insurance PLC,Buy,Strong buy,Neutral,56.30927626200622,0.7000000000000028,1.7823529411764625,61.90197227104053,60.63829787234045,68.75685498785805,Long Upper Shadow
