Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Strong sell,Strong sell,Neutral,43.77559509352698,-0.10000000000000009,-0.07911764705882574,-98.19121447028414,6.666666666666685,7.777777777777804,Doji
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Buy,58.21881971230842,0.6999999999999993,0.9729411764705773,81.48695224026993,76.6081871345029,65.00974658869393,"Bearish Engulfing, Black Marubozu"
AAMRANET,aamra networks ltd,Sell,Strong sell,Neutral,43.98911352728773,-0.3000000000000007,-0.40705882352943945,-89.27875243664826,49.382716049382715,52.32216343327453,
AAMRATECH,Aamra Technologies Limited,Buy,Buy,Neutral,58.40468168748248,0.9000000000000004,0.6435294117646873,80.75471698113239,64.47368421052633,63.15789473684211,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Strong sell,Neutral,43.199711098257616,0.0,-0.07911764705882529,-127.06701479547593,33.33333333333338,33.33333333333338,"Dragonfly Doji, Long Lower Shadow"
ABBANK,AB Bank PLC,Sell,Sell,Neutral,49.081760425860274,0.20000000000000018,0.017647058823515138,30.624263839810666,47.61904761904761,46.031746031746046,"Gravestone Doji, Long Upper Shadow"
ACFL,Aman Cotton Fibrous PLC,Sell,Strong sell,Neutral,37.55483097824125,-0.3000000000000007,-0.6729411764705908,-186.8958109559574,17.42424242424236,18.96745230078557,Doji
ACI,Advanced Chemical Industries PLC,Buy,Strong buy,Neutral,70.71679962106916,8.400000000000006,10.884117647058815,158.89588100686544,76.20926937866822,75.5180836729731,
ACIFORMULA,ACI Formulations PLC,Buy,Buy,Neutral,51.88712259395965,-0.09999999999999432,0.7617647058823707,17.04145044525575,73.23943661971832,65.61996112774472,
ACMELAB,ACME Laboratories Ltd.,Neutral,Neutral,Sell,52.218209300781396,1.5,0.54705882352944,84.95670995670899,88.31395348837214,87.82299741602077,Long Upper Shadow
ACMEPL,ACME Pesticides Ltd,Sell,Sell,Neutral,47.26391445755472,-0.09999999999999964,-0.5729411764705894,-54.08690367669166,35.29411764705881,30.846930846930828,Doji
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Neutral,45.753853555773446,0.0,-0.281764705882372,-50.90909090909438,39.81481481481475,48.518518518518476,
ADNTEL,ADN Telecom Ltd.,Sell,Sell,Neutral,48.637547764181996,-1.3999999999999986,-0.5938235294117788,30.52683407188489,57.61904761904762,57.14285714285713,
ADVENT,Advent Pharma Ltd.,Strong sell,Strong sell,Neutral,41.13195807413454,0.0,-0.2349999999999728,-93.66391184572987,38.13131313131311,43.73496873496875,
AFCAGRO,AFC Agro Biotech Ltd.,Sell,Strong sell,Neutral,47.08216121661368,0.0,-0.046470588235245636,-36.25377643504583,51.8939393939394,55.122377622377634,
AFTABAUTO,Aftab Automobiles Ltd.,Strong sell,Strong sell,Sell,41.49386056298713,-0.10000000000000142,-1.4414705882353118,-92.13385484572044,27.38095238095239,30.357142857142808,
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Neutral,47.54188914906103,0.29999999999999716,-0.018529411764671266,4.736035659565459,76.19047619047615,78.17989417989413,
