Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Buy,54.784543687250135,0.30000000000000027,0.2941176470588198,37.03703703703689,51.178451178451176,61.50392817059483,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Neutral,41.696194948381525,-0.40000000000000213,-0.6967647058823765,-78.0952380952436,29.935032483758103,42.162252207229685,"Bullish Harami, Inverted Hammer"
AAMRANET,aamra networks ltd,Strong sell,Strong sell,Sell,45.863709847269014,-1.3000000000000007,0.023823529411735933,-22.936763129687964,44.04761904761898,51.71957671957668,
AAMRATECH,Aamra Technologies Limited,Buy,Buy,Neutral,51.60323176132247,-1.4000000000000004,0.8282352941176256,-0.30721966205820145,41.2579760586405,46.27344477842817,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Strong buy,Strong buy,Buy,55.836183510980696,0.5,0.483235294117645,50.76142131979666,56.64335664335664,67.5990675990676,
ABBANK,AB Bank PLC,Neutral,Neutral,Buy,44.381943506306726,-0.7000000000000002,-0.36000000000001453,-138.43774168600132,8.888888888888909,11.534391534391544,Bullish Harami
ACFL,Aman Cotton Fibrous PLC,Buy,Strong buy,Neutral,51.78959518298625,-0.09999999999999787,0.07117647058824517,45.16129032258452,58.63095238095243,64.45105820105825,
ACI,Advanced Chemical Industries PLC,Sell,Sell,Neutral,41.18083729594604,-11.099999999999994,-9.969705882352912,-89.50276243093987,11.526127145821517,17.42851191599065,
ACIFORMULA,ACI Formulations PLC,Sell,Strong sell,Neutral,42.10043940578715,-3.9000000000000057,-4.300294117647013,-91.2073490813659,42.63933836749371,48.87366065200437,"Inverted Hammer, Long Upper Shadow"
ACMELAB,ACME Laboratories Ltd.,Sell,Strong sell,Buy,40.0995394166198,-3.5,-2.6082352941176197,-146.55172413793167,5.518981786262883,6.959988296393739,
ACMEPL,ACME Pesticides Ltd,Strong buy,Strong buy,Buy,70.8030863464632,4.199999999999999,3.2588235294117602,105.71693858601932,77.19298245614031,80.07947218473532,
ACTIVEFINE,Active Fine Chemicals Ltd.,Neutral,Neutral,Neutral,51.94880317768137,0.20000000000000018,0.2429411764705689,-7.326007326009589,34.490740740740755,41.74382716049386,
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Neutral,45.99246149591238,-0.3999999999999986,-2.0420588235294517,-6.076388888889855,56.53881796249706,64.98083168358961,
ADVENT,Advent Pharma Ltd.,Buy,Strong buy,Buy,53.902976980128294,0.7999999999999989,0.3150000000000208,54.46009389671262,59.94152046783623,65.74770258980783,Doji
AFCAGRO,AFC Agro Biotech Ltd.,Buy,Strong buy,Sell,60.155450757495885,0.6999999999999993,0.4432352941176969,75.46531302876437,56.65634674922603,53.38837289301687,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,41.07690652859786,-1.2999999999999972,-0.39558823529416287,-45.96055979643712,43.04963329353578,55.479750601701845,Long Upper Shadow
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Neutral,47.22867903563394,-0.09999999999999787,-0.10029411764704221,-3.397360512214294,63.27586206896557,74.15708812260542,
AGRANINS,Agrani Insurance PLC,Neutral,Sell,Buy,47.198127864232966,0.3000000000000007,-1.2085294117646903,7.585335018956355,66.91297208538585,67.71624288865671,Bullish Engulfing
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Buy,Strong buy,Buy,57.04359647681504,0.2999999999999998,0.2623529411764838,47.28789986091778,54.88215488215487,61.72839506172837,
AIL,Alif Industries Ltd.,Sell,Strong sell,Neutral,46.42117512303413,-1.2999999999999972,0.8005882352940823,-37.698412698425564,29.163248564397062,41.7774960432877,Black Spinning Top
AL-HAJTEX,Alhaj Textile Mills Limited,Sell,Sell,Neutral,40.36200827948893,-9.300000000000011,-11.214705882352945,-164.44444444444363,27.751196172248825,37.852206273258936,
ALARABANK,Al-Arafah Islami Bank PLC,Sell,Strong sell,Neutral,43.735871224335234,-1.4999999999999982,-0.6244117647058793,-106.19047619047706,11.538461538461538,7.4541400628357195,Shooting Star
ALIF,Alif Manufacturing Company Ltd.,Neutral,Buy,Neutral,53.00994988912558,-0.2999999999999998,0.3076470588235276,-20.155038759689226,43.33333333333334,52.539682539682566,
ALLTEX,Alltex Industries Limited,Sell,Strong sell,Neutral,39.525873462205475,-1.1999999999999993,-0.8717647058823648,-157.59849906190868,21.73489278752435,30.669265756985023,"Hammer, Bullish Harami"
AMANFEED,Aman Feed PLC,Sell,Strong sell,Neutral,45.83946134826161,-0.20000000000000284,-0.40441176470585205,-53.8490709139168,45.26515151515153,57.007575757575786,
AMBEEPHA,Ambee Pharmaceuticals PLC,Buy,Strong buy,Buy,52.7492441200226,5.0,0.7558823529431038,43.530877380307096,69.16001959298636,76.75279796976845,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Buy,Strong buy,Buy,56.66115590665898,8.200000000000017,1.2126470588241887,88.37408837407007,52.21584568786866,59.05627291567033,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Buy,Strong buy,Neutral,54.32699769726306,0.10000000000000142,0.4408823529411521,42.71123491178656,48.799102132435486,52.697343808454896,
ANWARGALV,Anwar Galvanizing Ltd.,Sell,Sell,Neutral,42.32647516620133,-4.299999999999997,-2.7991176470588357,-113.2804555623349,30.59530204093082,47.61421137292378,
AOL,Associated Oxygen Ltd,Neutral,Neutral,Neutral,50.02667496451094,-0.29999999999999893,0.29235294117647115,18.452380952380658,43.607123870281775,57.50708842814107,Black Marubozu
APEXFOODS,Apex Foods Limited,Neutral,Buy,Neutral,49.915258277025295,0.30000000000001137,-4.574411764706383,52.618540355749715,46.18210214283147,47.7611838060646,
APEXFOOT,Apex Footwear Ltd.,Strong buy,Strong buy,Buy,56.30109593269579,2.4000000000000057,-0.6929411764706117,86.64442422404063,74.69569646040232,75.55326058594032,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Strong buy,Strong buy,Buy,68.54652313644374,33.5,8.300294117646928,204.43891764045642,93.62808918041476,91.26572559783261,
APEXTANRY,Apex Tannery Limited.,Strong buy,Strong buy,Buy,64.80699376192113,8.700000000000003,2.87941176470585,144.32338544133938,81.18941363924503,81.19469613163021,Hanging Man
APOLOISPAT,Appollo Ispat Complex Ltd.,Neutral,Buy,Neutral,51.12219310705395,-0.5,0.39764705882352525,-82.21626452189429,21.111111111111125,31.111111111111132,
ARAMIT,Aramit Limited,Sell,Strong sell,Neutral,46.170965879475084,-4.300000000000011,0.2423529411765344,-8.641069536151603,51.503567787971406,58.656133197417546,
ARAMITCEM,Aramit Cement Limited,Neutral,Buy,Neutral,50.964831204879644,-0.40000000000000036,-0.18235294117644862,-55.46026300743119,46.031746031746,52.84391534391535,
ARGONDENIM,Argon Denims Ltd.,Sell,Strong sell,Neutral,46.40624361461002,-0.10000000000000142,-0.11941176470588033,-34.33001107419775,45.643520566121175,65.27470637377756,Bullish Harami
ASIAINS,Asia Insurance PLC,Strong buy,Strong buy,Buy,54.226252884188376,2.5,1.0314705882352868,68.98410132039803,68.49397817797409,76.22404865826985,
ASIAPACINS,Asia Pacific General Insurance PLC,Strong buy,Strong buy,Buy,54.06391659420336,1.8999999999999986,-0.1605882352940995,84.86439195100674,68.39306526806531,74.72995754245757,"Hanging Man, Bullish Harami, Long Lower Shadow"
ASIATICLAB,Asiatic Laboratories Ltd,Strong buy,Strong buy,Buy,83.55068284743281,16.200000000000003,12.593823529411779,169.55487597689412,93.7502322083559,94.38151792981155,
ATLASBANG,Atlas Bangladesh Limited,Buy,Buy,Buy,57.536667708313324,4.400000000000006,13.694117647058775,49.670855774985064,56.22989102231448,71.68510893712686,"Long Upper Shadow, Shooting Star"
AZIZPIPES,Aziz Pipes Limited.,Neutral,Buy,Neutral,50.489829877418636,-2.6000000000000014,2.145882352941385,-42.03948302797857,57.11068211068211,69.03689403689403,
BANGAS,Bangas Limited,Sell,Sell,Neutral,45.30549867384457,-0.6999999999999886,-0.1050000000000324,-37.153689122192375,37.32229123533472,52.04570201671648,Bullish Harami
BANKASIA,Bank Asia PLC,Buy,Buy,Neutral,49.39889399191449,-0.6000000000000014,0.12117647058825298,-75.17965726921109,37.779973649538846,48.59244620114183,
BARKAPOWER,Baraka Power Ltd.,Sell,Strong sell,Neutral,42.28736348381228,-0.9000000000000004,-0.09617647058820467,-75.72016460905616,28.05429864253392,40.07038712921067,
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,Sell,Strong sell,Sell,46.93636653375242,-11.299999999999955,3.7032352941176896,-18.091028159754927,37.194655521783176,43.51865923674432,Black Marubozu
BATBC,British American Tobacco Bangladesh Co Ltd,Sell,Strong sell,Sell,28.436696744398674,-13.400000000000006,-28.977058823530143,-94.94881313983598,33.05584042146751,36.05659252623571,
BAYLEASING,Bay Leasing and Investment Ltd.,Buy,Neutral,Buy,45.21903116387328,-1.0999999999999996,-0.3249999999999984,-115.01954215522102,13.65740740740742,14.243827160493824,
BBS,Bangladesh Building Systems PLC,Buy,Buy,Neutral,56.09902237690176,0.0,1.0170588235294122,27.346637102734977,57.69230769230768,69.48005698005696,
BBSCABLES,BBS Cables PLC,Buy,Strong buy,Neutral,63.75224471358561,1.3999999999999986,2.313823529411767,63.62179487179508,75.57546348139854,80.16258139438433,Black Spinning Top
