Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Neutral,47.075363295247634,0.0,-0.17382352941176737,-60.60606060606016,22.22222222222224,18.518518518518537,White Marubozu
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Sell,46.30774653701202,-0.10000000000000142,-0.14058823529412479,-75.94936708861395,17.601909184726438,18.01040591675263,"Bearish Engulfing, Black Marubozu"
AAMRANET,aamra networks ltd,Sell,Strong sell,Neutral,42.29457062937776,-0.3000000000000007,-0.8517647058823776,-86.8347338935577,27.500000000000046,24.999999999999982,
AAMRATECH,Aamra Technologies Limited,Neutral,Neutral,Neutral,51.34924086047861,-0.09999999999999964,-0.07647058823531516,-56.68934240362748,19.999999999999996,19.07407407407406,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Neutral,Buy,Neutral,51.34758463200215,0.10000000000000009,-0.10117647058823653,-14.403292181073146,55.55555555555555,43.51851851851851,White Marubozu
ABBANK,AB Bank PLC,Buy,Buy,Neutral,54.76051686877181,0.10000000000000053,-1.4210854715202004e-14,77.62557077625466,55.555555555555486,31.85185185185179,White Marubozu
ACFL,Aman Cotton Fibrous PLC,Neutral,Neutral,Neutral,48.73558344887821,0.5,-0.352941176470587,8.810572687229254,50.56818181818182,45.457782957782946,"Dragonfly Doji, Long Lower Shadow"
ACI,Advanced Chemical Industries PLC,Buy,Buy,Neutral,59.12019036541438,-5.699999999999989,7.190588235294115,25.122287125421288,50.08726003490401,54.56039373570868,
ACIFORMULA,ACI Formulations PLC,Buy,Strong buy,Neutral,59.066847804482514,-0.29999999999998295,1.5547058823529767,64.41469561397396,45.28301886792446,39.14565422268377,White Marubozu
ACMELAB,ACME Laboratories Ltd.,Buy,Strong buy,Buy,64.16452995757302,2.3000000000000114,1.8297058823529824,140.81690945443827,75.55555555555569,67.13784348865005,
ACMEPL,ACME Pesticides Ltd,Sell,Strong sell,Neutral,45.04980761432698,0.0,-0.10088235294117176,-107.67468499427297,21.832358674463947,30.734243014944777,Hammer
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Neutral,41.582922296144716,0.0,-0.21970588235295985,-57.36894164194245,17.77777777777773,19.81481481481477,"Gravestone Doji, Long Upper Shadow"
ADNTEL,ADN Telecom Ltd.,Buy,Strong buy,Neutral,67.51285960265236,7.299999999999997,1.287058823529378,316.28038439796313,79.50637084558495,56.734681754729905,
ADVENT,Advent Pharma Ltd.,Buy,Buy,Neutral,54.59325838141099,0.5,-0.12088235294114469,101.66860690725673,80.9523809523809,62.69841269841262,
AFCAGRO,AFC Agro Biotech Ltd.,Buy,Buy,Neutral,51.74462487335723,0.40000000000000036,-0.10794117647053803,43.58353510895782,49.99999999999998,43.33333333333331,Black Marubozu
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Buy,42.21728517902484,0.6999999999999993,-1.4297058823529767,-35.69781993018492,51.84711928897975,47.482098966512616,
AGNISYSL,Agni Systems PLC,Neutral,Buy,Neutral,56.89111113939994,1.3999999999999986,0.593235294117676,120.29229904441151,73.46491228070181,73.85477582846009,Bearish Harami
AGRANINS,Agrani Insurance PLC,Strong buy,Strong buy,Buy,69.25337880065082,2.3000000000000007,2.1667647058823647,132.42337164750404,69.91869918699184,72.98441734417345,Shooting Star
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Buy,Buy,Neutral,60.04266631646344,0.20000000000000018,-0.010294117647041467,129.6928327645025,66.66666666666664,48.148148148148096,White Marubozu
AIL,Alif Industries Ltd.,Sell,Strong sell,Neutral,24.243471833867716,-0.1999999999999993,-7.766470588235336,-65.23067522151283,12.76206691948508,12.442758988382392,
AL-HAJTEX,Alhaj Textile Mills Limited,Buy,Strong buy,Neutral,60.39181546421887,55.689849249999995,18.301446862499986,66.02213278976149,86.24447198978477,87.27276513760724,
ALARABANK,Al-Arafah Islami Bank PLC,Sell,Strong sell,Neutral,39.26963348355983,-0.40000000000000036,-1.6608823529411882,-46.89002292729703,21.848602988953854,10.88369070825211,"Gravestone Doji, Long Upper Shadow"
ALIF,Alif Manufacturing Company Ltd.,Sell,Strong sell,Neutral,42.69183764664703,0.0,-0.1794117647058835,-32.14100570243678,36.11111111111106,32.03703703703699,
ALLTEX,Alltex Industries Limited,Strong buy,Strong buy,Buy,54.02963515721779,0.40000000000000036,-0.035882352941182916,-30.080447708984313,43.58974358974361,36.12535612535615,White Marubozu
AMANFEED,Aman Feed PLC,Buy,Strong buy,Buy,59.36401157408624,0.6999999999999993,0.0002941176470727669,209.8765432098775,49.470899470899546,35.57861891195233,
AMBEEPHA,Ambee Pharmaceuticals PLC,Strong sell,Strong sell,Sell,43.832266630443684,3.7999999999999545,-8.116176470586424,-106.09714088876433,55.37291736553717,55.31700771553157,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Buy,Strong buy,Buy,59.81714448923082,3.5999999999999943,4.415588235294791,74.96768634208,66.2175445732493,63.33560769850666,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Sell,Strong sell,Neutral,43.76989450135488,-0.6000000000000014,-0.8994117647059134,-90.50772626932087,7.9365079365079865,9.162640901771374,
ANWARGALV,Anwar Galvanizing Ltd.,Strong buy,Strong buy,Buy,55.715174092806805,3.200000000000003,3.729705882352917,90.48103363845324,47.99043062200955,54.6921224630203,
AOL,Associated Oxygen Ltd,Buy,Buy,Neutral,54.15638572516202,0.0,0.014411764705883456,39.21568627450867,33.33333333333334,27.283950617283946,"Dragonfly Doji, Long Lower Shadow"
APEXFOODS,Apex Foods Limited,Buy,Strong buy,Neutral,55.217419371797334,5.700000000000017,5.328529411764265,3.196098782518601,30.920600917305183,30.584850731921648,
APEXFOOT,Apex Footwear Ltd.,Buy,Strong buy,Neutral,60.06127499507623,8.199999999999989,1.4394117647057953,141.18252305883075,79.00432900432898,67.89321789321788,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Buy,Buy,Sell,54.487367348150116,11.0,23.7347058823529,7.573213952618666,62.77533039647577,73.97858512015647,
APEXTANRY,Apex Tannery Limited.,Buy,Strong buy,Sell,70.14048574843062,17.499999999999993,10.980882352941173,119.573715179196,87.67634514435692,80.92100466608336,
APOLOISPAT,Appollo Ispat Complex Ltd.,Sell,Sell,Neutral,48.99092728650535,0.10000000000000009,-0.06647058823529783,6.4516129032258185,66.66666666666667,64.12698412698411,"Dragonfly Doji, Long Lower Shadow"
ARAMIT,Aramit Limited,Sell,Strong sell,Neutral,43.92034826460303,0.0,-7.974705882352993,-25.749480558027372,25.69191705459158,24.332567559397813,
ARAMITCEM,Aramit Cement Limited,Buy,Buy,Neutral,64.65759352844806,0.9000000000000004,0.22941176470590463,237.6725838264345,89.74358974358974,71.79487179487187,
ARGONDENIM,Argon Denims Ltd.,Buy,Strong buy,Neutral,51.198987858547966,0.09999999999999787,0.014411764705890562,1.8399264029422102,33.49206349206353,25.63695563695568,Doji
