Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Strong buy,Strong buy,Buy,72.08368859103805,0.5999999999999996,0.21470588235293686,377.1428571428557,89.62962962962963,78.76543209876542,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Buy,56.69969685812775,1.1999999999999993,-0.47264705882355074,78.31900668576459,70.6486042692939,59.32037949279328,
AAMRANET,aamra networks ltd,Buy,Buy,Neutral,54.361753517311094,1.0,0.6655882352940807,58.84773662551526,70.70707070707068,75.67340067340065,Black Spinning Top
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,66.86247620560368,2.4000000000000004,2.0064705882352722,141.6181229773469,76.19047619047619,85.71428571428571,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Strong buy,Strong buy,Buy,73.65291834601116,0.8000000000000003,0.25499999999999856,375.5020080321244,93.33333333333333,79.99999999999999,
ABBANK,AB Bank PLC,Buy,Strong buy,Neutral,56.1335971535184,-0.40000000000000036,0.542352941176456,-63.15789473684186,27.450980392156865,28.75816993464051,
ACFL,Aman Cotton Fibrous PLC,Strong sell,Strong sell,Neutral,46.54615088276615,0.0,0.06382352941177061,-41.25083166999142,50.0,56.17283950617283,Black Marubozu
ACI,Advanced Chemical Industries PLC,Neutral,Sell,Neutral,47.260979911407965,-3.299999999999983,-1.9558823529411598,-68.84057971014504,37.31643493829653,39.54467857497462,
ACIFORMULA,ACI Formulations PLC,Neutral,Buy,Sell,49.87398919015325,-2.0,-0.28029411764700285,-52.07313091740174,46.47174108798137,43.186256334198504,
ACMELAB,ACME Laboratories Ltd.,Sell,Sell,Sell,46.78384493217386,-1.4000000000000057,0.4408823529411876,-94.62365591398017,32.64327485380108,40.60482624184975,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,69.37552765753033,1.5,0.9076470588235281,273.00150829562557,86.68714797747054,79.67229902713774,"Hanging Man, Long Lower Shadow"
ACTIVEFINE,Active Fine Chemicals Ltd.,Buy,Strong buy,Neutral,69.79895256827086,0.9000000000000004,0.6867647058823341,222.6871222687055,87.03703703703705,79.01234567901236,
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Neutral,46.134682457103445,0.20000000000000284,-2.812058823529455,-42.79788838612422,42.30129697372798,40.19237197615556,
ADVENT,Advent Pharma Ltd.,Buy,Strong buy,Neutral,64.67616068531447,0.9000000000000004,-0.040588235294098496,149.0857946554146,76.19047619047616,61.69312169312167,Doji
AFCAGRO,AFC Agro Biotech Ltd.,Buy,Strong buy,Neutral,64.67180023671759,0.5999999999999996,0.809411764705934,188.18380743982365,89.47368421052634,75.87719298245617,
AFTABAUTO,Aftab Automobiles Ltd.,Neutral,Sell,Buy,50.34048491800913,1.3000000000000007,-0.3558823529412116,40.43234587670203,73.1707317073171,75.33875338753388,
AGNISYSL,Agni Systems PLC,Neutral,Sell,Neutral,50.991334319359986,0.7000000000000028,-0.1582352941176346,3.471270667765526,64.73214285714288,61.06591710758378,
AGRANINS,Agrani Insurance PLC,Sell,Strong sell,Neutral,36.790754999499875,-1.6000000000000014,-2.157647058823521,-82.97101449275657,30.808080808080813,34.14756539756544,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Strong buy,Strong buy,Buy,72.69389669485221,0.7000000000000002,0.18941176470589616,290.0000000000003,85.85858585858585,74.9158249158249,
AIL,Alif Industries Ltd.,Neutral,Buy,Neutral,61.50874515194501,3.1999999999999993,2.5252941176470145,173.9449156979523,90.625281151597,89.62310250235949,
AL-HAJTEX,Alhaj Textile Mills Limited,Neutral,Sell,Neutral,45.15019678477231,-5.0,-6.702647058823516,-102.1243723445345,35.173453996983426,39.76850076550978,"Bullish Harami, White Spinning Top"
ALARABANK,Al-Arafah Islami Bank PLC,Buy,Strong buy,Neutral,57.67557434025833,0.5999999999999979,0.9720588235294052,78.86851252546906,63.88888888888886,66.66666666666663,Black Marubozu
ALIF,Alif Manufacturing Company Ltd.,Buy,Strong buy,Neutral,57.961099947668686,0.09999999999999964,0.7252941176470582,96.63012586276967,75.55555555555556,80.18518518518518,Black Marubozu
ALLTEX,Alltex Industries Limited,Neutral,Neutral,Neutral,49.07064778757742,0.1999999999999993,0.02999999999999048,-26.39487782568734,53.33333333333332,50.14957264957264,Black Marubozu
AMANFEED,Aman Feed PLC,Sell,Strong sell,Sell,46.52252975372787,-0.10000000000000142,-0.5652941176470314,-36.11738148984168,43.58620689655171,44.03065134099617,"Gravestone Doji, Long Upper Shadow"
AMBEEPHA,Ambee Pharmaceuticals PLC,Buy,Strong buy,Neutral,53.3594792996314,24.100000000000023,6.055000000001655,20.762849911023782,58.1570810142239,57.76953205524637,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Buy,Buy,Neutral,50.96164511360399,1.5,-2.51176470588166,-18.02585057672243,46.56862745098038,40.58692810457514,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Buy,Strong buy,Buy,56.721315527718,1.1000000000000014,0.9344117647058603,81.28460686599529,62.50000000000003,62.84722222222223,
ANWARGALV,Anwar Galvanizing Ltd.,Buy,Strong buy,Neutral,54.57427777263526,4.299999999999997,1.1741176470588215,6.408910904943949,61.18410130658106,52.40663375978903,
AOL,Associated Oxygen Ltd,Buy,Strong buy,Neutral,61.4067660842831,1.3000000000000007,0.6699999999999999,159.43683409436784,77.77777777777781,77.46913580246911,Hanging Man
APEXFOODS,Apex Foods Limited,Sell,Strong sell,Neutral,44.679772214680135,5.199999999999989,-6.292647058823974,-25.879574168002797,48.94091415830545,52.347855992783764,Inverted Hammer
APEXFOOT,Apex Footwear Ltd.,Buy,Strong buy,Neutral,51.4874494446833,1.4000000000000057,-0.9305882352940955,1.7932971290317496,68.66503175501478,66.87794755706469,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Sell,Sell,Sell,42.377115518090115,-2.9000000000000057,-12.1579411764707,-54.48054980983689,38.21784212814898,38.61499487778009,Black Spinning Top
APEXTANRY,Apex Tannery Limited.,Sell,Strong sell,Sell,46.60443765560455,-0.09999999999999432,-4.253529411764745,-23.865877712031704,52.69607843137255,49.502801120448204,
APOLOISPAT,Appollo Ispat Complex Ltd.,Buy,Strong buy,Sell,65.68986046661976,0.19999999999999973,1.282058823529408,104.23116615067096,84.12698412698414,90.89947089947093,Black Marubozu
ARAMIT,Aramit Limited,Buy,Buy,Neutral,55.30911339382161,8.199999999999989,1.0979411764706128,60.20310578806085,85.50000000000001,85.35087719298248,
ARAMITCEM,Aramit Cement Limited,Buy,Strong buy,Neutral,58.393078243833344,0.3000000000000007,0.5588235294117858,93.70337212772442,73.95833333333331,73.61111111111113,
