Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Buy,40.38969046226723,-0.10000000000000009,-0.3105882352941203,-50.46480743691932,50.0,48.611111111111114,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Neutral,38.69605764673453,-1.0,-1.774705882352965,-66.45994832041512,48.50950636664922,47.02628059770916,Hammer
AAMRANET,aamra networks ltd,Sell,Strong sell,Neutral,38.71650285255,-0.8000000000000007,-2.4555882352941403,-66.30500301386392,45.57993730407523,39.44320768908478,
AAMRATECH,Aamra Technologies Limited,Sell,Strong sell,Buy,42.1901783436796,-0.5999999999999996,-1.545882352941197,-25.86094866796624,34.23423423423424,26.126126126126138,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Strong sell,Neutral,36.45896435418615,-0.10000000000000009,-0.2917647058823545,-58.745874587459625,50.0,50.0,"Dragonfly Doji, Long Lower Shadow"
ABBANK,AB Bank PLC,Neutral,Sell,Buy,49.061226036846115,0.1999999999999993,-0.7405882352941289,-0.2388630120627467,58.82352941176472,49.56427015250546,
ACFL,Aman Cotton Fibrous PLC,Buy,Strong buy,Neutral,52.70111027168449,0.0,0.25941176470587735,26.127265065320415,71.14845938375346,65.12605042016801,
ACI,Advanced Chemical Industries PLC,Sell,Strong sell,Sell,45.494063538231366,-3.6999999999999886,2.8211764705882274,-50.17526473233076,36.33705032732701,49.80126704126624,
ACIFORMULA,ACI Formulations PLC,Strong sell,Strong sell,Neutral,37.8374141367638,-6.799999999999983,-8.876764705882351,-84.89044029215916,35.777502067824656,33.56231608659957,
ACMELAB,ACME Laboratories Ltd.,Strong sell,Strong sell,Sell,33.960424611114135,-4.3999999999999915,-3.0470588235293405,-145.1651796479393,22.567716970702023,31.28800442233276,
ACMEPL,ACME Pesticides Ltd,Sell,Sell,Neutral,47.39145143276038,-0.5,-1.2647058823529296,-19.001610305957655,55.14041514041515,45.16076516076518,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Neutral,44.48010703026709,0.5,-0.9632352941176601,-9.75219824140772,65.77777777777777,57.37037037037036,
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Neutral,35.92902516349477,-4.199999999999996,-7.212352941176498,-94.0865543442352,39.573780129335695,39.940231236527545,Long Lower Shadow
ADVENT,Advent Pharma Ltd.,Strong sell,Strong sell,Neutral,37.13228515743927,-1.0999999999999996,-1.5620588235293873,-85.47830967845402,46.90656565656565,42.23484848484846,
AFCAGRO,AFC Agro Biotech Ltd.,Sell,Sell,Neutral,49.85907719621851,1.0999999999999996,-0.5961764705881807,54.40295066851077,78.65497076023392,71.83235867446393,
AFTABAUTO,Aftab Automobiles Ltd.,Buy,Strong buy,Neutral,53.82562990588401,1.7000000000000028,-0.32500000000003126,-2.9313232830820874,79.85347985347981,76.55540464529223,Long Lower Shadow
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Buy,38.4934599389792,-1.1999999999999993,-2.822647058823488,-56.11814345991496,39.1450216450216,36.7352092352092,
AGRANINS,Agrani Insurance PLC,Sell,Strong sell,Buy,34.70028398769837,-1.3000000000000007,-4.213529411764686,-55.495495495497515,44.26607209215904,38.181165827342745,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Strong sell,Strong sell,Neutral,28.783994741151744,-0.3999999999999999,-0.5073529411764524,-84.27672955974857,36.363636363636395,40.40404040404043,Black Marubozu
AIL,Alif Industries Ltd.,Sell,Strong sell,Neutral,38.26540650171214,-1.8999999999999986,-3.7988235294117985,-87.1459694989157,46.41426400647288,43.59948427499197,"Hammer, Long Lower Shadow"
