Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Neutral,47.59821514697739,-0.19999999999999973,0.03441176470587992,-65.47619047619051,16.666666666666696,19.444444444444485,"Dragonfly Doji, Long Lower Shadow"
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Neutral,Buy,Neutral,53.06258046175703,-1.1999999999999993,0.9091176470588067,36.46833013435464,28.715280578634616,31.986233228469256,Shooting Star
AAMRANET,aamra networks ltd,Buy,Buy,Buy,52.73049029837581,0.3999999999999986,0.0949999999999811,22.383146807109203,61.904761904761955,54.79497354497358,Bullish Engulfing
AAMRATECH,Aamra Technologies Limited,Buy,Buy,Buy,58.46152250761734,0.5999999999999996,0.22764705882351066,157.02867889045575,54.165806673546605,47.260635248251354,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Strong sell,Sell,42.03933670293928,-0.19999999999999973,-0.032647058823530806,-84.56243854474106,20.00000000000001,22.222222222222243,Black Marubozu
ABBANK,AB Bank PLC,Sell,Strong sell,Neutral,40.84004247505539,-0.20000000000000018,-0.10852941176471997,-146.34146341463457,18.888888888888943,15.185185185185253,Doji
ACFL,Aman Cotton Fibrous PLC,Sell,Sell,Neutral,44.95399998622542,-0.10000000000000142,-0.4573529411764774,-42.828282828280294,33.333333333333336,31.203703703703695,Doji
ACI,Advanced Chemical Industries PLC,Buy,Strong buy,Neutral,62.73642747211687,-3.5999999999999943,9.082352941176453,43.711223914270214,55.035641434659134,57.869117828344976,
ACIFORMULA,ACI Formulations PLC,Strong sell,Strong sell,Neutral,45.97192013773735,-4.5,1.5947058823529119,-36.82864450127866,49.84680009883863,60.82530269335307,
ACMELAB,ACME Laboratories Ltd.,Sell,Sell,Buy,46.83433923943532,-1.0,-1.367941176470552,-4.605641911343328,49.61240310077533,46.25322997416032,Bullish Engulfing
ACMEPL,ACME Pesticides Ltd,Neutral,Sell,Neutral,47.32858409464781,-0.9999999999999982,0.12323529411765222,-63.41463414634025,25.00000000000001,25.00000000000001,Shooting Star
ACTIVEFINE,Active Fine Chemicals Ltd.,Strong sell,Strong sell,Sell,31.75930085364432,-0.7999999999999998,-0.2694117647059011,-194.61279461279767,13.257575757575713,14.77272727272725,
ADNTEL,ADN Telecom Ltd.,Neutral,Sell,Buy,48.26179443332063,0.29999999999999716,-0.1673529411764889,13.873676524278046,60.273972602739725,61.288000329096235,
ADVENT,Advent Pharma Ltd.,Sell,Strong sell,Neutral,45.16120676633046,-0.5,-0.17970588235291451,-92.85714285714249,29.629629629629648,28.39506172839508,White Marubozu
AFCAGRO,AFC Agro Biotech Ltd.,Strong sell,Strong sell,Sell,41.86278783182798,-0.9000000000000004,-0.038529411764653965,-92.22661396574496,28.88888888888891,34.074074074074105,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,45.30776783699013,-0.8999999999999986,-1.1076470588235523,-31.944444444444912,42.857142857142925,36.649029982363366,
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Neutral,45.27052343916477,-0.9000000000000021,-0.3244117647058431,-68.08510638297638,41.975308641975346,39.50617283950621,
AGRANINS,Agrani Insurance PLC,Buy,Buy,Neutral,51.22770253317675,-0.6000000000000014,0.3876470588235392,-1.1947431302373235,33.816425120772976,32.671318661656905,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Sell,Strong sell,Neutral,46.72470414927738,-0.10000000000000009,0.04176470588237047,-49.58677685950604,44.44444444444448,44.44444444444448,Doji
AIL,Alif Industries Ltd.,Strong sell,Strong sell,Neutral,32.81155076529221,-3.0999999999999943,-2.3732352941176984,-110.01510708256721,13.836477987421366,16.724901001630542,
AL-HAJTEX,Alhaj Textile Mills Limited,Buy,Buy,Neutral,51.38617261300865,-2.4000000000000057,10.197647058823577,32.84473398479896,55.94712305238617,73.31411278779694,
ALARABANK,Al-Arafah Islami Bank PLC,Sell,Strong sell,Neutral,42.82355254872459,-1.3000000000000007,-0.8514705882353049,-90.13420384475687,34.52380952380952,32.53968253968253,
ALIF,Alif Manufacturing Company Ltd.,Strong sell,Strong sell,Neutral,41.30758927671745,-0.20000000000000018,0.07735294117646774,-154.7619047619055,11.111111111111072,16.666666666666632,
ALLTEX,Alltex Industries Limited,Sell,Sell,Sell,46.73373879684317,-0.20000000000000107,-0.11294117647059743,-73.33333333332901,12.121212121212082,14.393939393939377,"Gravestone Doji, Long Upper Shadow"
AMANFEED,Aman Feed PLC,Sell,Strong sell,Neutral,44.5237317717995,-0.5,-0.5167647058823412,-60.722100656454835,36.231884057970994,36.96207451829639,Inverted Hammer
AMBEEPHA,Ambee Pharmaceuticals PLC,Sell,Strong sell,Sell,36.23594271795645,-31.5,-37.26529411764534,-87.20109654480495,33.738738738738725,34.35435435435434,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Sell,Strong sell,Neutral,43.22171577390512,-1.5999999999999943,-0.12205882352878916,-63.42949292246439,19.41747572815541,24.52025375335263,Long Upper Shadow
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Neutral,Neutral,Neutral,50.41193991782102,-0.3000000000000007,0.5449999999999733,-44.0985732814602,21.781305114638467,24.720752498530285,
ANWARGALV,Anwar Galvanizing Ltd.,Sell,Sell,Neutral,46.76643999729166,-6.200000000000003,-3.5094117647059306,-63.631267019060594,22.492666226526836,25.970171828478556,Doji
AOL,Associated Oxygen Ltd,Buy,Strong buy,Buy,57.76899134371092,0.6999999999999993,0.12617647058823778,74.17160412552109,64.70588235294119,55.975723622782446,
APEXFOODS,Apex Foods Limited,Buy,Strong buy,Neutral,67.13185731664416,19.700000000000017,21.287647058823012,151.7009086037658,84.06035756501178,86.3801461843306,
APEXFOOT,Apex Footwear Ltd.,Sell,Strong sell,Neutral,39.57237396395505,-3.0,-3.4973529411765583,-94.85988921472926,46.666666666666664,58.63756063756066,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Strong buy,Strong buy,Neutral,74.73014539104184,9.900000000000006,12.560588235294063,196.26666666665932,74.63151295449433,72.57420466897103,
APEXTANRY,Apex Tannery Limited.,Neutral,Buy,Neutral,52.73561915109715,-2.5,0.4208823529411774,15.48165137615763,29.508196721311435,29.69034608378865,
APOLOISPAT,Appollo Ispat Complex Ltd.,Strong sell,Strong sell,Neutral,32.08728260785031,-0.5000000000000002,-0.08529411764706207,-203.57941834452018,5.555555555555562,10.925925925925915,
ARAMIT,Aramit Limited,Sell,Strong sell,Neutral,48.00146438162841,-3.200000000000017,1.8214705882352291,34.12718957632423,49.402390438246975,55.623139334097,
ARAMITCEM,Aramit Cement Limited,Sell,Strong sell,Neutral,47.232073987976726,-0.09999999999999964,-0.055294117647036956,3.1152647975116032,28.20512820512823,23.076923076923165,
ARGONDENIM,Argon Denims Ltd.,Sell,Strong sell,Neutral,47.72466634952673,-0.29999999999999716,-0.12617647058822357,-34.22053231939303,48.71794871794884,51.869658119658226,
ASIAINS,Asia Insurance PLC,Neutral,Buy,Neutral,50.585188047018526,-0.8000000000000007,0.1297058823530044,5.777007510105963,30.22062923138193,32.72056285676358,
ASIAPACINS,Asia Pacific General Insurance PLC,Sell,Strong sell,Neutral,46.81465131740891,-1.1999999999999993,0.19294117647060816,-37.706381079875804,30.411255411255414,44.55266955266958,Long Upper Shadow
ASIATICLAB,Asiatic Laboratories Ltd,Sell,Strong sell,Neutral,36.524865192097664,-7.5,-3.2591176470588223,-101.99386503067412,14.202898550724607,20.289855072463748,
ATLASBANG,Atlas Bangladesh Limited,Sell,Sell,Buy,50.041996482975094,0.10000000000000142,1.388823529411738,77.90495030850921,37.124596674112716,44.52510962190788,Black Marubozu
AZIZPIPES,Aziz Pipes Limited.,Sell,Strong sell,Neutral,47.62839881616522,-2.3999999999999986,-0.30470588235268536,-58.955528355772955,45.381526104417695,41.90093708166,Hammer
BANGAS,Bangas Limited,Buy,Strong buy,Neutral,64.58763397264713,4.1000000000000085,17.099705882352723,69.07798939949897,76.82756373523894,78.7325985101291,
BANKASIA,Bank Asia PLC,Buy,Buy,Neutral,51.49462782628536,-0.10000000000000142,0.042352941176478254,-38.38951310862245,49.99999999999977,49.99999999999978,"Dragonfly Doji, Long Lower Shadow"
BARKAPOWER,Baraka Power Ltd.,Strong sell,Strong sell,Sell,43.64576402868476,-0.39999999999999947,0.02294117647061178,-91.52542372881743,25.00000000000001,25.925925925925927,Black Marubozu
BATASHOE,Bata Shoe Co. (Bangladesh) Ltd.,Strong sell,Strong sell,Neutral,41.58051614122188,-4.2999999999999545,-7.903529411764907,-67.14060031589382,63.632142136079246,58.09105592570165,Long Upper Shadow
BATBC,British American Tobacco Bangladesh Co Ltd,Sell,Strong sell,Neutral,46.933447541338055,-2.200000000000017,-0.4420588235318519,-38.45262914060644,42.62295081967207,44.899817850637454,
BAYLEASING,Bay Leasing and Investment Ltd.,Neutral,Neutral,Neutral,54.82243304096368,0.20000000000000018,0.07647058823529385,121.21212121211387,86.66666666666667,88.88888888888887,
BBS,Bangladesh Building Systems PLC,Sell,Strong sell,Neutral,49.72888632605544,-0.40000000000000036,0.26441176470588346,-54.93133583021281,21.48148148148138,22.218013468013382,
BBSCABLES,BBS Cables PLC,Buy,Buy,Buy,52.62318083550752,-0.20000000000000107,0.8261764705882495,60.60606060606158,49.92784992784994,48.72534872534874,"Long Upper Shadow, Shooting Star"
BDAUTOCA,Bangladesh Autocars Limited,Buy,Strong buy,Neutral,55.89425693751643,-8.200000000000003,6.687647058823487,-7.50681268960036,26.339247004144795,27.720837741128037,
