Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Neutral,56.87962151365875,0.0,0.352058823529414,20.270270270270558,44.444444444444436,52.34567901234566,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Sell,54.467519629542885,1.0999999999999979,0.7917647058823327,24.105054865979067,47.05882352941175,49.61873638344225,
AAMRANET,aamra networks ltd,Neutral,Neutral,Neutral,50.048494459175615,-0.10000000000000142,0.13558823529410446,-58.28002842927951,35.29411764705881,42.61437908496735,
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,75.30218292606872,3.0,3.709411764705859,92.06044195999645,76.56423763535268,78.29513342097484,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Buy,Strong buy,Neutral,55.118969049522626,0.20000000000000018,0.2717647058823549,-4.651162790697578,33.33333333333331,40.12345679012339,"Dragonfly Doji, Long Lower Shadow"
ABBANK,AB Bank PLC,Neutral,Buy,Neutral,55.08251815505043,-0.09999999999999964,-0.03029411764707657,-20.833333333332273,50.0,38.88888888888891,"Dragonfly Doji, Long Lower Shadow"
ACFL,Aman Cotton Fibrous PLC,Buy,Strong buy,Sell,54.844130970671586,-0.6000000000000014,-0.1699999999999875,27.564102564102694,56.98924731182792,52.037700783220465,"Hanging Man, Long Lower Shadow"
ACI,Advanced Chemical Industries PLC,Neutral,Neutral,Neutral,48.376209352936456,-1.8000000000000114,-1.068823529411901,-69.6259121455996,21.111111111111054,18.974102722978344,
ACIFORMULA,ACI Formulations PLC,Buy,Strong buy,Neutral,59.43216259410091,8.599999999999994,7.464999999999918,10.49345819220139,56.284924592921946,44.66501357464833,
ACMELAB,ACME Laboratories Ltd.,Neutral,Buy,Neutral,50.280419085679206,-0.10000000000000853,-0.7399999999999523,-34.89702517162403,42.52873563218369,35.11381564119885,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,53.8639510724538,0.6000000000000014,1.3029411764705827,45.30744336569614,62.068965517241374,63.40996168582376,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Sell,47.13117585153036,-0.10000000000000053,-0.06764705882355138,19.04761904760871,40.00000000000011,40.00000000000014,
ADNTEL,ADN Telecom Ltd.,Neutral,Sell,Neutral,46.11464502521425,-1.0,-1.79352941176478,-73.56321839080663,40.63725490196094,32.16957153231677,
ADVENT,Advent Pharma Ltd.,Buy,Strong buy,Neutral,54.25117616584676,0.3000000000000007,0.27999999999999403,58.834145461106836,55.55555555555558,53.96825396825397,Black Marubozu
AFCAGRO,AFC Agro Biotech Ltd.,Sell,Strong sell,Neutral,44.127931195166866,-0.20000000000000018,-0.28529411764701695,-77.51937984496334,47.6190476190476,52.38095238095241,"Gravestone Doji, Long Upper Shadow"
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,41.855967247931424,-0.7999999999999972,-0.5508823529412119,-99.24209924209983,25.109649122806985,28.165204678362528,"Gravestone Doji, Long Upper Shadow"
AGNISYSL,Agni Systems PLC,Buy,Buy,Neutral,49.925706399953505,-0.5,-0.41352941176469216,-96.03340292275453,33.534322820037154,29.65367965367965,
AGRANINS,Agrani Insurance PLC,Buy,Strong buy,Neutral,61.94267214363397,1.1000000000000014,2.110588235294099,91.18795315114328,79.99466453247966,80.79651718843567,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Buy,Buy,Neutral,57.269951943090106,0.0,0.6958823529411724,-59.62059620596202,24.07407407407408,25.802469135802472,"Dragonfly Doji, Long Lower Shadow"
AIL,Alif Industries Ltd.,Strong buy,Strong buy,Neutral,62.921169899800304,0.29999999999999716,0.9376470588236145,88.17204301071544,46.75081813931748,37.026647966339446,Hanging Man
AL-HAJTEX,Alhaj Textile Mills Limited,Sell,Strong sell,Sell,42.8676467511219,-3.700000000000003,-5.017647058823584,-71.82036338704212,22.432222709275816,19.46160923812473,"Hammer, Long Lower Shadow"
ALARABANK,Al-Arafah Islami Bank PLC,Neutral,Buy,Sell,49.20705603266885,-1.0999999999999979,-0.11470588235293988,-78.64937204035414,22.807017543859644,15.237166991552952,White Spinning Top
ALIF,Alif Manufacturing Company Ltd.,Buy,Strong buy,Neutral,54.09992975990575,-0.10000000000000053,0.01941176470587891,78.4313725490246,59.999999999999964,53.33333333333335,"Gravestone Doji, Long Upper Shadow"
ALLTEX,Alltex Industries Limited,Strong buy,Strong buy,Buy,81.71352741903863,5.099999999999998,3.69852941176471,133.94477882870044,93.39285714285715,91.52017899358327,Doji
AMANFEED,Aman Feed PLC,Buy,Buy,Neutral,53.81082457031584,-0.6999999999999957,1.6517647058823357,-74.67608951708111,30.208333333333425,39.23611111111115,
AMBEEPHA,Ambee Pharmaceuticals PLC,Neutral,Neutral,Neutral,47.71389863595431,-33.89999999999998,12.258529411766972,-119.73503312087401,8.776469713165659,15.136235735824139,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Strong buy,Strong buy,Buy,63.60508329086269,11.300000000000011,3.3670588235300443,78.9948632514088,70.15003822629967,49.56989414993666,White Marubozu
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Buy,Strong buy,Neutral,56.692785240776,1.2999999999999972,1.1282352941176939,80.02353633421058,57.93650793650787,59.95953937130397,
ANWARGALV,Anwar Galvanizing Ltd.,Strong buy,Strong buy,Buy,55.898040910541496,2.5999999999999943,-2.227058823529447,43.05097176383959,73.8439472174411,56.31407384487111,
AOL,Associated Oxygen Ltd,Buy,Strong buy,Neutral,68.73388621637287,1.5,0.8788235294117719,149.70901063616293,80.76923076923083,74.78632478632484,"Gravestone Doji, Long Upper Shadow"
APEXFOODS,Apex Foods Limited,Strong buy,Strong buy,Buy,66.47905028671957,25.100000000000023,9.911470588234977,173.33797424295526,80.66971047472263,75.43548316223348,
APEXFOOT,Apex Footwear Ltd.,Buy,Strong buy,Neutral,56.5976226351884,0.8000000000000114,2.5170588235296236,11.688835147104312,69.19114176056483,61.06698410743729,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Buy,Buy,Neutral,48.42523282728651,-8.0,-23.340882352940753,-49.27478640969609,26.29936939926981,24.30347692668792,
APEXTANRY,Apex Tannery Limited.,Strong buy,Strong buy,Buy,65.63531017938222,11.700000000000003,2.7232352941176288,215.72220655953362,67.56667163906987,58.84053127137518,
APOLOISPAT,Appollo Ispat Complex Ltd.,Strong buy,Strong buy,Neutral,60.51446065668299,0.10000000000000009,0.13647058823528768,79.36507936507941,79.44444444444444,77.96296296296298,Doji
ARAMIT,Aramit Limited,Buy,Strong buy,Neutral,53.65696018288853,1.0,-0.8961764705879034,-26.99228791772856,44.00000000000008,45.122941646682726,Long Lower Shadow
ARAMITCEM,Aramit Cement Limited,Buy,Strong buy,Neutral,55.961593409554524,0.40000000000000036,0.7355882352941343,16.786570743408205,63.07519640852976,72.50815028592808,
