Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,FIRST JANATA BANK MUTUAL FUND,Sell,Strong sell,Neutral,39.77059228585095,-0.10000000000000009,-0.14823529411762992,-156.5778853914533,8.33333333333331,6.481481481481477,"Dragonfly Doji, Long Lower Shadow"
1STPRIMFMF,PRIME FINANCE FIRST MUTUAL FUND,Sell,Strong sell,Neutral,43.36103254144608,-1.3000000000000007,-1.3626470588234447,-86.91313675597513,26.34741075917549,21.267433849133223,Doji
AAMRANET,AAMRA NETWORKS LTD,Buy,Strong buy,Neutral,59.427526920527136,0.40000000000000213,-0.23911764705878724,44.065387348965984,70.44817927170868,45.21890237576513,White Marubozu
AAMRATECH,AAMRA TECHNOLOGIES LTD,Neutral,Neutral,Neutral,52.90478127382182,0.1999999999999993,-0.12588235294114547,-22.930648769587794,41.66666666666657,30.092592592592506,
ABB1STMF,AB BANK 1ST MUTUAL FUND,Sell,Strong sell,Sell,24.521508874622484,-0.20000000000000018,-0.35941176470588143,-116.12903225806517,16.666666666666675,14.814814814814824,
ABBANK,AB BANK PLC,Sell,Strong sell,Neutral,34.60097030771988,-0.40000000000000036,-0.3755882352941189,-113.04347826086095,1.6579330501069005e-14,5.454545454545452,"Gravestone Doji, Long Upper Shadow"
ACFL,AMAN COTTON FIBROUS LTD,Buy,Strong buy,Neutral,61.08172363917948,0.09999999999999787,1.0252941176470571,31.788079470201765,37.14285714285717,34.72222222222226,
ACI,ADVANCED CHEMICAL INDUSTRIES PLC,Buy,Strong buy,Buy,54.18385801101661,-2.5999999999999943,1.501764705881783,22.055282673605102,52.34375000000001,43.87604642313543,
ACIFORMULA,ACI FORMULATIONS PLC,Buy,Strong buy,Neutral,74.53435199186998,12.800000000000011,9.353823529411756,214.36346969176125,75.94121382563729,74.23339811981742,Black Spinning Top
ACMELAB,THE ACME LABORATORIES LTD,Buy,Strong buy,Neutral,60.79512255904977,-1.6000000000000085,3.373235294117549,53.443125857748434,54.500658460399826,52.90747452320576,
ACMEPL,ACME PESTICIDES LTD,Buy,Strong buy,Neutral,70.32855018456752,1.8000000000000007,1.5138235294117592,181.49824032176957,78.12499999999999,79.13359788359787,
ACTIVEFINE,ACTIVE FINE CHEMICALS LTD,Buy,Buy,Neutral,52.6467498176324,-0.3000000000000007,0.1435294117647068,-22.75478092471553,31.481481481481463,30.246913580246897,
ADNTEL,ADN TELECOM LTD,Buy,Strong buy,Neutral,62.24728775623715,2.200000000000003,0.9061764705882354,94.27025240632416,68.4057971014493,48.85869565217386,
ADVENT,ADVENT PHARMA LTD,Neutral,Buy,Neutral,50.90291841026384,-0.09999999999999964,-0.29735294117647904,-40.75691411935967,33.333333333333336,23.19223985890652,
AFCAGRO,AFC AGRO BIOTECH LTD,Sell,Strong sell,Neutral,46.58503938910655,-0.40000000000000036,-0.28852941176464686,-97.07180104291925,7.407407407407395,6.327160493827151,
AFTABAUTO,AFTAB AUTOMOBILES LTD,Buy,Strong buy,Neutral,58.515324631932465,1.1999999999999957,0.5308823529412052,40.26402640264486,47.22222222222217,38.58024691358025,
AGNISYSL,AGNI SYSTEMS PLC,Buy,Strong buy,Buy,58.60117391219734,0.5,-0.503529411764692,90.90909090908782,83.5185185185186,67.96296296296303,
AGRANINS,AGRANI INSURANCE CO LTD,Buy,Strong buy,Neutral,52.36961250044356,-0.6999999999999993,-0.11794117647054847,-46.12937433723222,23.958333333333314,15.660919540229855,
AIBL1STIMF,AIBL 1ST ISLAMIC MUTUAL FUND,Sell,Strong sell,Sell,13.025611751812846,-1.2000000000000002,-1.0685294117647013,-129.9193930772889,-3.848773152033876e-15,2.2751322751322696,Black Marubozu
AIL,ALIF INDUSTRIES LTD,Buy,Strong buy,Buy,72.72896748375065,7.5,0.654705882353035,361.3160051516188,84.07287157287159,64.85480042390613,
AL-HAJTEX,AL-HAJ TEXTILE MILLS LTD,Buy,Strong buy,Sell,66.50354909504063,17.599999999999994,11.884411764705817,138.08659294712987,87.53623188405794,91.44700198920145,
ALARABANK,AL-ARAFAH ISLAMI BANK PLC,Sell,Strong sell,Neutral,46.96746417888366,-0.8000000000000007,-0.08999999999995723,-82.48816768086547,14.30769230769232,17.662578966926784,White Marubozu
ALIF,ALIF MANUFACTURING COMPANY LTD,Buy,Buy,Buy,56.24985575730828,0.10000000000000053,-0.17764705882353038,39.46002076843079,38.09523809523808,25.39682539682536,"Dragonfly Doji, Long Lower Shadow"
ALLTEX,ALLTEX INDUSTRIES LTD,Strong buy,Strong buy,Buy,66.10330701870973,1.0,0.10558823529412109,208.23244552058043,75.1262626262626,62.47895622895621,
