Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Sell,44.98822118970256,-0.30000000000000027,-0.1102941176470611,-121.42038946162722,6.6666666666666705,8.888888888888895,Black Marubozu
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Neutral,47.90896638761151,-0.29999999999999716,-0.43470588235296503,-42.80701754386784,20.83333333333339,15.277777777777786,
AAMRANET,aamra networks ltd,Buy,Buy,Sell,59.0678786373699,0.7999999999999989,0.2032352941176221,157.64331210190986,83.93939393939391,83.84399551066217,
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,52.67147847470004,1.0,0.2738235294117448,56.811594202899386,58.66666666666669,62.22222222222225,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Sell,Sell,45.01956386740557,-0.3999999999999999,-0.1529411764705908,-65.4761904761919,16.666666666666675,16.66666666666668,Doji
ABBANK,AB Bank PLC,Strong sell,Strong sell,Neutral,28.845978352636166,-0.20000000000000018,-0.8729411764706052,-63.10491676345322,50.00000000000002,41.66907166907169,Black Marubozu
ACFL,Aman Cotton Fibrous PLC,Strong buy,Strong buy,Buy,81.93045138907816,3.5,2.2605882352941222,176.11111111111188,83.05639986491057,87.70200101317128,
ACI,Advanced Chemical Industries PLC,Sell,Strong sell,Buy,44.583228704576335,-5.300000000000011,-10.703823529411778,-41.46908414690822,17.088888888888828,8.11403962101636,
ACIFORMULA,ACI Formulations PLC,Neutral,Neutral,Sell,49.00270499227419,-0.5999999999999943,-1.996176470588182,-58.9960706181904,31.206756206756406,28.04966822379768,
ACMELAB,ACME Laboratories Ltd.,Strong buy,Strong buy,Buy,61.52975314511134,1.3000000000000114,0.16911764705885446,157.80022446689446,82.04329004329027,63.48917748917771,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,54.46310563461661,-0.6999999999999993,-0.4317647058823688,60.34255599473069,43.33333333333335,43.93070489844686,
