Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Neutral,Sell,Neutral,51.176429971202246,-0.09999999999999964,0.18411764705881994,-19.111860595840657,11.111111111111128,20.370370370370363,Black Marubozu
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Buy,35.87097797788998,-1.5999999999999979,-0.8094117647058994,-165.89267285862573,7.407407407407429,12.501230629885617,
AAMRANET,aamra networks ltd,Sell,Strong sell,Neutral,44.75790507404316,-0.8999999999999986,-0.0670588235294538,-58.51123912798105,9.523809523809538,20.46657046657045,
AAMRATECH,Aamra Technologies Limited,Buy,Buy,Buy,53.38075594454834,-0.09999999999999964,0.39205882352938914,1.8939393939400233,27.06766917293234,34.96240601503762,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Buy,Strong buy,Neutral,54.84662577520504,0.0,0.17970588235294072,1.7006802721077552,30.158730158730133,40.41005291005289,"Dragonfly Doji, Long Lower Shadow"
ABBANK,AB Bank PLC,Strong buy,Strong buy,Buy,68.07237611873472,0.20000000000000018,1.5476470588235154,61.82848856370711,66.66244939271256,74.68164267506374,
ACFL,Aman Cotton Fibrous PLC,Sell,Strong sell,Neutral,42.48499309972541,-0.8999999999999986,0.13029411764707532,-82.64462809917154,24.98538011695902,34.20983013088274,
ACI,Advanced Chemical Industries PLC,Buy,Buy,Neutral,50.564624469026725,-11.299999999999983,6.5614705882353235,-2.1984421635005207,36.81792695669906,52.71839505228909,
ACIFORMULA,ACI Formulations PLC,Buy,Buy,Neutral,50.3329315834375,-4.0,5.305294117647094,-23.176601258793422,25.42198936851183,39.82127781952441,
ACMELAB,ACME Laboratories Ltd.,Buy,Buy,Neutral,52.560450527776766,-2.5,2.6235294117647356,-7.315744415908735,34.40813065906628,46.1860116112907,
ACMEPL,ACME Pesticides Ltd,Strong buy,Strong buy,Buy,58.2423733857729,0.1999999999999993,0.4188235294117604,58.666666666666345,39.99999999999997,35.410628019323646,
ACTIVEFINE,Active Fine Chemicals Ltd.,Buy,Strong buy,Buy,61.28112227189784,0.20000000000000018,0.7197058823529217,56.92438402718681,38.667215137803375,49.7047156489881,Doji
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Sell,37.874983080915094,-7.299999999999997,-0.010882352941223417,-216.04278074866397,10.55863049330068,18.93537541845319,
ADVENT,Advent Pharma Ltd.,Sell,Sell,Buy,48.32634015669937,-0.29999999999999893,0.03705882352943668,-129.27536231884045,25.029239766081872,18.21548821548818,White Marubozu
AFCAGRO,AFC Agro Biotech Ltd.,Buy,Strong buy,Buy,61.23084916103073,0.2999999999999998,1.2291176470588763,58.740268931351586,69.44232238349883,79.08865786103635,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,30.160765006530895,-2.6999999999999993,-1.9394117647059055,-156.26444752658227,5.685041312122347,12.045628314218773,
