Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Neutral,56.845176943616835,0.19999999999999973,0.271176470588232,76.09860664523042,55.555555555555564,51.851851851851855,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Strong sell,Strong sell,Sell,44.804927804958815,-0.3000000000000007,-0.018235294117666,-54.88079172290664,52.123938030984526,58.753956355155765,
AAMRANET,aamra networks ltd,Buy,Buy,Buy,55.304829674286175,1.299999999999999,0.315882352941145,71.73661512569606,53.84615384615381,53.4188034188034,
AAMRATECH,Aamra Technologies Limited,Strong buy,Strong buy,Buy,62.633591679089236,1.0999999999999996,0.6385294117646829,101.36029854339739,43.47826086956522,40.09661835748792,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Buy,Strong buy,Buy,61.07934159451022,0.3999999999999999,0.21676470588235208,102.56410256410189,51.85185185185187,46.9135802469136,
ABBANK,AB Bank PLC,Buy,Strong buy,Neutral,72.93349633709124,2.2,1.7655882352941026,98.55272226051012,77.41935483870968,74.17114695340503,
ACFL,Aman Cotton Fibrous PLC,Strong buy,Strong buy,Buy,59.84245738339067,1.2999999999999972,0.594705882352951,121.97286674274382,62.121212121212096,55.55555555555552,
ACI,Advanced Chemical Industries PLC,Strong buy,Strong buy,Buy,61.629958293921376,24.299999999999983,13.027647058823533,117.70838855607968,67.57990867579909,66.7579908675799,
ACIFORMULA,ACI Formulations PLC,Strong buy,Strong buy,Buy,65.43794843164167,15.400000000000006,11.12470588235297,113.16099366343265,63.02558782849234,57.60906706392538,
ACMELAB,ACME Laboratories Ltd.,Strong buy,Strong buy,Neutral,65.88030803123023,6.5,5.2761764705882825,86.46473848022399,67.01030927835053,63.961126173869694,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,56.245941705774065,0.6999999999999993,0.6244117647058793,70.38183694530423,51.9893899204244,50.9431181844975,
ACTIVEFINE,Active Fine Chemicals Ltd.,Buy,Strong buy,Buy,67.96759162306944,1.1000000000000005,0.7608823529411568,78.51363500149695,57.14285714285716,53.968253968253975,
ADNTEL,ADN Telecom Ltd.,Strong buy,Strong buy,Buy,63.303176312364585,4.299999999999997,4.339705882352888,111.37378513264962,52.039821776663814,50.70145903479232,
ADVENT,Advent Pharma Ltd.,Buy,Strong buy,Neutral,57.12916222780549,0.0,0.5085294117647283,49.63041182682147,34.3304843304843,38.9363722697056,"Gravestone Doji, Long Upper Shadow"
AFCAGRO,AFC Agro Biotech Ltd.,Strong buy,Strong buy,Buy,74.31490574439573,2.0,1.2914705882353452,116.0360360360358,77.22222222222221,69.74074074074072,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,34.53711319747485,-1.1000000000000014,-1.0805882352941332,-113.52657004830789,37.99999999999997,41.555555555555536,
AGNISYSL,Agni Systems PLC,Strong buy,Strong buy,Buy,59.95407210176434,1.5999999999999979,0.6155882352941369,139.2907801418486,61.98412698412691,54.55026455026452,
AGRANINS,Agrani Insurance PLC,Buy,Strong buy,Neutral,54.38634360619708,0.6999999999999993,0.28588235294119,-20.015396458822806,43.47826086956519,38.16425120772948,Shooting Star
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Buy,Strong buy,Buy,67.16373913469792,0.5,0.3461764705882522,101.96078431372541,66.66666666666667,61.7283950617284,"Dragonfly Doji, Long Lower Shadow"
AIL,Alif Industries Ltd.,Neutral,Sell,Buy,44.27438338479957,1.9000000000000021,-0.5491176470588712,66.59348701059281,43.75,39.58333333333332,Inverted Hammer
AL-HAJTEX,Alhaj Textile Mills Limited,Buy,Buy,Neutral,54.00834366665829,-6.399999999999977,13.702993654705878,-9.964830011723661,34.04092278750598,44.35070954476845,
ALARABANK,Al-Arafah Islami Bank PLC,Buy,Buy,Buy,54.87790897837352,-0.8999999999999986,1.1979411764705787,26.232473993667877,49.38311688311689,52.64430014430015,
ALIF,Alif Manufacturing Company Ltd.,Buy,Strong buy,Buy,64.45236287535533,0.9000000000000004,0.44852941176470473,95.42230818826562,61.53846153846155,53.84615384615387,"Dragonfly Doji, Long Lower Shadow"
ALLTEX,Alltex Industries Limited,Strong buy,Strong buy,Buy,67.60945513140223,1.1999999999999993,0.9461764705882274,131.89568706118467,58.888888888888914,51.597222222222236,
AMANFEED,Aman Feed PLC,Strong buy,Strong buy,Buy,57.65488655067621,1.0999999999999979,0.8379411764706077,71.74392935982482,49.206349206349195,49.54699085133867,
AMBEEPHA,Ambee Pharmaceuticals PLC,Buy,Strong buy,Neutral,60.23804464887967,-8.299999999999955,39.12558823529582,49.888641425386666,52.529129152292036,54.53230822374024,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Strong buy,Strong buy,Neutral,58.35588149738213,5.300000000000011,5.757941176471235,133.35674979506052,56.05214152700188,53.56490102765707,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Buy,Buy,Neutral,56.69103999222306,0.5999999999999979,0.34058823529409565,74.2296918767447,51.746031746031775,47.93650793650799,Hanging Man
ANWARGALV,Anwar Galvanizing Ltd.,Strong buy,Strong buy,Buy,70.4264752987788,18.299999999999997,10.83558823529411,147.63658686310612,74.4152046783626,69.49250981334616,Long Upper Shadow
AOL,Associated Oxygen Ltd,Buy,Strong buy,Neutral,57.884261181279754,0.5999999999999996,0.9605882352941197,53.0825496342735,48.48484848484846,45.70707070707069,Shooting Star
APEXFOODS,Apex Foods Limited,Buy,Strong buy,Neutral,51.620933521897165,4.299999999999983,-2.163235294118067,-24.06478102189553,24.775102226260795,24.24403049119087,"Hanging Man, Long Lower Shadow"
APEXFOOT,Apex Footwear Ltd.,Strong buy,Strong buy,Buy,60.69854068081199,7.599999999999994,8.44999999999996,62.21672847136256,52.40652503112378,55.976965910228266,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Neutral,Buy,Neutral,51.90056741574551,-2.0999999999999943,7.480294117646935,-34.10206084396863,24.6685358100279,35.233434255121345,"Long Upper Shadow, Shooting Star"
APEXTANRY,Apex Tannery Limited.,Buy,Strong buy,Neutral,54.75017272474463,2.799999999999997,3.012058823529401,-19.010794264539324,29.666666666666675,27.193445243804987,Bearish Engulfing
APOLOISPAT,Appollo Ispat Complex Ltd.,Strong buy,Strong buy,Buy,69.65472547221364,0.8000000000000003,0.5170588235294082,134.77088948787065,78.78787878787882,66.66666666666667,"Gravestone Doji, Long Upper Shadow"
ARAMIT,Aramit Limited,Buy,Buy,Neutral,52.562906512883075,6.400000000000006,2.3585294117646356,60.87356321839222,35.145360414177624,36.218306119739815,Long Lower Shadow
ARAMITCEM,Aramit Cement Limited,Buy,Strong buy,Sell,63.35800074116659,0.6999999999999993,1.500882352941197,58.38876570583938,49.573742540494436,53.708439897698234,
ARGONDENIM,Argon Denims Ltd.,Neutral,Buy,Neutral,51.09743772475769,0.6000000000000014,-0.13735294117646646,39.81864774295368,63.88888888888885,59.490740740740705,
