Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Sell,53.783905055685295,-0.10000000000000009,0.06264705882352617,-62.913907284768754,38.88888888888892,29.365079365079385,"Dragonfly Doji, Long Lower Shadow"
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Neutral,54.28418213817556,1.1999999999999993,1.3094117647058603,67.93953858392649,56.14035087719302,67.86062378167644,Shooting Star
AAMRANET,aamra networks ltd,Neutral,Buy,Neutral,51.27018975279064,-0.09999999999999787,-0.002647058823555426,33.24584426946984,48.71794871794884,40.59829059829067,Black Marubozu
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,54.63644973565233,0.0,0.3032352941176306,58.97435897436001,51.79487179487183,41.49004991110258,"Long Upper Shadow, Shooting Star"
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Sell,Neutral,47.57652291337639,-0.2999999999999998,0.12235294117646855,-101.24164278892107,9.52380952380949,14.285714285714235,
ABBANK,AB Bank PLC,Sell,Sell,Sell,45.534964871912884,-0.2999999999999998,-0.3958823529411921,-63.10013717421121,30.303030303030315,28.282828282828305,
ACFL,Aman Cotton Fibrous PLC,Buy,Strong buy,Sell,56.29343564867214,0.1999999999999993,0.5405882352941269,113.21948134092958,61.90476190476182,68.93569393569383,
ACI,Advanced Chemical Industries PLC,Buy,Strong buy,Neutral,51.3759307657696,-0.4000000000000057,-1.3408823529410938,61.49379783583997,57.341269841269856,49.470899470899475,
ACIFORMULA,ACI Formulations PLC,Buy,Strong buy,Neutral,68.4347188552247,9.300000000000011,3.283823529411791,318.6946386946361,86.6945464436285,78.6248243347387,
ACMELAB,ACME Laboratories Ltd.,Buy,Strong buy,Neutral,51.69812343974475,-0.29999999999999716,-0.9911764705882007,90.04918653045772,67.70935158031934,56.055175410014165,
