Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Neutral,55.46538022899941,0.0,0.038235294117642926,-19.8321891685735,59.99999999999997,44.444444444444436,"Dragonfly Doji, Long Lower Shadow"
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Strong sell,Strong sell,Sell,39.06142440253349,-1.4000000000000021,-1.5552941176470725,-76.82264825122279,34.59558823529412,26.376744391450273,
AAMRANET,aamra networks ltd,Strong sell,Strong sell,Sell,43.933197151819655,-1.299999999999999,-0.7552941176470966,-81.99643493761322,36.388888888888914,27.89591315453386,
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Neutral,58.923483169970254,0.1999999999999993,-0.019705882352962334,74.16614874663404,50.00000000000002,33.45959595959599,Hanging Man
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Buy,Strong buy,Neutral,54.51168484438528,-0.10000000000000009,0.04264705882352837,12.244897959182314,53.333333333333286,42.22222222222218,Doji
ABBANK,AB Bank PLC,Buy,Buy,Neutral,57.009571635035684,-0.09999999999999964,0.7641176470588098,-20.865139949109142,29.411764705882348,28.758169934640502,Doji
ACFL,Aman Cotton Fibrous PLC,Sell,Strong sell,Neutral,46.35839316632158,-0.6999999999999993,-0.39735294117645736,-46.318607764388126,30.15873015873017,25.925925925925906,
ACI,Advanced Chemical Industries PLC,Neutral,Neutral,Neutral,48.11511841963578,-19.80000000000001,-5.658823529411762,-60.71065989847769,39.33136676499508,29.64888216840323,
ACIFORMULA,ACI Formulations PLC,Buy,Buy,Neutral,50.54518940358699,-9.400000000000006,-1.648235294117569,-57.881427367237585,44.00656814449923,35.35166940339361,
ACMELAB,ACME Laboratories Ltd.,Sell,Sell,Neutral,48.77998915212081,-3.799999999999997,0.03558823529414212,-83.56501067730561,34.48275862068957,28.62674787962138,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,53.158289173410395,0.09999999999999787,0.2935294117647054,4.966887417218727,62.745098039215655,62.74509803921567,
ACTIVEFINE,Active Fine Chemicals Ltd.,Neutral,Buy,Sell,54.86787479675239,-0.39999999999999947,0.2714705882352746,-74.25949103045994,40.74074074074074,35.95679012345679,White Marubozu
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Neutral,43.953354782762595,-6.599999999999994,-4.6217647058823985,-66.31418895569904,32.041343669250665,24.467288319664476,
ADVENT,Advent Pharma Ltd.,Sell,Strong sell,Sell,42.971914564885,-0.8999999999999986,-0.6220588235293896,-76.8556765552632,31.111111111111082,23.19917440660471,
AFCAGRO,AFC Agro Biotech Ltd.,Neutral,Buy,Neutral,53.21810488355258,-0.7000000000000002,0.4717647058824044,-63.38028169014177,36.11111111111109,36.11111111111108,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Strong sell,Neutral,45.84311280730756,-1.0999999999999979,-2.3700000000000294,-37.66202005380225,44.39051581151264,30.367526002903272,White Marubozu
AGNISYSL,Agni Systems PLC,Sell,Strong sell,Sell,45.605924837006846,-1.8999999999999986,-1.1647058823529228,-60.57893166218798,40.740740740740726,32.742504409171055,
AGRANINS,Agrani Insurance PLC,Strong sell,Strong sell,Sell,37.11557065678119,-2.5,-2.626176470588227,-87.00251223059969,39.102564102564116,33.76338773232653,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Buy,Buy,Neutral,52.21540471666971,-0.09999999999999964,-0.04147058823527683,-59.15492957746454,44.44444444444448,35.18518518518521,White Marubozu
AIL,Alif Industries Ltd.,Neutral,Buy,Neutral,52.86248912249563,-0.10000000000000142,0.4385294117646552,116.73699015467221,76.19047619047616,65.07936507936506,
AL-HAJTEX,Alhaj Textile Mills Limited,Neutral,Neutral,Neutral,49.40156985381615,-5.699999999999989,-5.869411764705873,-55.25783017744421,47.366603892027626,33.75183092697218,
ALARABANK,Al-Arafah Islami Bank PLC,Buy,Strong buy,Neutral,61.079426418236075,0.7999999999999972,1.3785294117647027,115.24547803617442,74.99999999999996,77.76688453159045,
