Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Neutral,41.21087353797084,0.0,-0.14911764705880648,-40.78014184398026,44.44444444444446,41.66666666666668,Black Marubozu
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Buy,63.7879588529661,3.6000000000000014,0.7085294117647933,174.0053713072258,84.29059829059831,81.0074441687345,
AAMRANET,aamra networks ltd,Buy,Strong buy,Neutral,77.10310157534119,4.300000000000001,2.7570588235294515,157.89473684210287,86.30593262946205,84.85016166149597,
AAMRATECH,Aamra Technologies Limited,Buy,Strong buy,Sell,72.50748822265123,2.8000000000000007,1.7870588235294456,162.6195732155938,85.60606060606062,80.86069023569023,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Neutral,Sell,Neutral,47.50440876289928,0.19999999999999973,-0.22970588235294143,-1.4716703458435383,44.444444444444365,28.148148148148085,"Dragonfly Doji, Long Lower Shadow"
ABBANK,AB Bank PLC,Sell,Strong sell,Neutral,37.9300483008288,0.20000000000000018,-0.6082352941176463,-50.162741719310795,36.5656565656566,33.821548821548845,
ACFL,Aman Cotton Fibrous Ltd.,Strong buy,Strong buy,Neutral,62.68173366224062,0.8000000000000007,0.6538235294117634,91.2389839295004,48.6190476190477,51.47031158142274,
ACI,Advanced Chemical Industries PLC,Sell,Sell,Neutral,48.84785727720309,-1.0,-1.4647058823535133,-56.96505505025889,28.781512605042025,27.847805788982217,
ACIFORMULA,ACI Formulations PLC,Neutral,Buy,Sell,57.537074566396086,-5.300000000000011,9.504705882352937,26.805344156942194,52.0529778863112,59.95116450712121,
ACMELAB,ACME Laboratories Ltd.,Buy,Strong buy,Neutral,57.6467703014189,0.6000000000000085,1.6417647058822809,56.464664628657175,52.482269503546235,55.272942187835916,
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Buy,67.02553453064544,1.5,1.3252941176470507,144.20062695924807,80.35982008995508,78.70393008623897,Hanging Man
ACTIVEFINE,Active Fine Chemicals Ltd.,Buy,Strong buy,Neutral,58.01783967031266,0.6000000000000014,0.06441176470588772,137.254901960785,61.11111111111112,52.77777777777778,Black Marubozu
ADNTEL,ADN Telecom Ltd.,Buy,Strong buy,Neutral,65.18924226146814,4.8999999999999915,7.0438235294117675,117.86279903308964,71.89432079137957,75.791519770051,Long Upper Shadow
ADVENT,Advent Pharma Ltd.,Buy,Strong buy,Neutral,68.39445649588077,2.400000000000002,0.9020588235294067,138.15484469170156,79.16666666666669,84.4357931163487,
AFCAGRO,AFC Agro Biotech Ltd.,Buy,Strong buy,Buy,65.27792921637136,0.8999999999999995,0.07529411764711647,333.3333333333341,79.62962962962955,72.53086419753083,
AFTABAUTO,Aftab Automobiles Ltd.,Buy,Strong buy,Sell,57.21512139774287,-0.7000000000000028,1.6797058823529696,42.82780874156862,57.33595387840675,62.617846882521974,
