Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Neutral,46.36732112642847,0.10000000000000009,-0.1661764705882387,-47.78554778554836,33.333333333333265,26.11111111111104,White Marubozu
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Neutral,47.16938152489461,1.2000000000000028,-1.2958823529412058,-8.99031811895119,44.11764705882351,35.387488328664766,
AAMRANET,aamra networks ltd,Sell,Strong sell,Neutral,48.64522804129566,1.0,-0.24941176470590776,-19.278606965173537,59.52380952380954,62.34448734448738,
AAMRATECH,Aamra Technologies Limited,Sell,Strong sell,Buy,41.68185568336637,0.5,-0.9882352941176684,-46.59264097539763,31.578947368421016,28.62838915470492,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Strong sell,Neutral,36.709505053423335,-0.10000000000000009,-0.17088235294117737,-100.59676044331036,-4.736951571734001e-15,1.9737298215558347e-16,Black Marubozu
ABBANK,AB Bank PLC,Strong sell,Strong sell,Sell,36.917784830212305,-0.40000000000000036,-0.3291176470588342,-116.05316973414877,8.333333333333306,13.88888888888887,
ACFL,Aman Cotton Fibrous PLC,Strong buy,Strong buy,Buy,65.66648636184894,1.4000000000000021,0.0611764705882365,262.5653397667915,89.32367149758456,85.89894807286112,
ACI,Advanced Chemical Industries PLC,Buy,Buy,Neutral,54.67134379103619,9.199999999999989,-3.6679411764705776,75.26492772262688,68.72241368885659,48.77619709834472,"Inverted Hammer, Long Upper Shadow"
ACIFORMULA,ACI Formulations PLC,Buy,Buy,Neutral,50.491886968838735,10.099999999999994,-0.846470588235178,39.56329045508487,63.148148148148145,66.1111111111111,Hammer
ACMELAB,ACME Laboratories Ltd.,Neutral,Neutral,Buy,49.042841802596875,1.8000000000000114,-1.7091176470587612,18.73166328142564,47.474747474747545,35.88664421997752,"Hammer, Long Lower Shadow"
ACMEPL,ACME Pesticides Ltd,Buy,Strong buy,Neutral,51.1276839082909,0.6000000000000014,-0.6058823529411619,15.710382513661234,70.00000000000004,57.93650793650797,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Sell,22.27426952465784,-0.9000000000000004,-0.9708823529411852,-112.18206157965301,7.905982905982886,7.977207977207958,
ADNTEL,ADN Telecom Ltd.,Sell,Strong sell,Buy,44.29175189253035,3.299999999999997,-5.966470588235325,-10.146225007460394,46.808953320581146,32.70718796781342,
ADVENT,Advent Pharma Ltd.,Sell,Strong sell,Neutral,45.927471220708874,0.0,-0.8079411764705657,-39.886039886040095,30.588235294117624,18.853342506593258,
