Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Buy,Strong buy,Neutral,53.78390505568531,0.10000000000000009,0.10588235294117299,-48.90219560878303,21.428571428571445,21.693121693121707,"Dragonfly Doji, Long Lower Shadow"
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Buy,Strong buy,Neutral,63.474289979866185,2.8000000000000007,1.0885294117646893,183.191690273838,80.77485380116961,73.38263588263588,
AAMRANET,aamra networks ltd,Buy,Buy,Buy,53.85883069570268,0.6000000000000014,-0.18588235294120636,-24.271844660192304,38.46153846153843,32.35653235653231,
AAMRATECH,Aamra Technologies Limited,Strong buy,Strong buy,Buy,55.71338179883465,0.7999999999999989,0.15441176470586448,-27.443293195183003,31.514684146263118,20.59790501895769,White Marubozu
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Buy,Strong buy,Neutral,54.672883623298915,0.10000000000000009,0.2014705882352925,-31.08808290155506,23.809523809523768,25.396825396825346,"Dragonfly Doji, Long Lower Shadow"
ABBANK,AB Bank PLC,Neutral,Sell,Neutral,47.721594769449105,0.20000000000000018,-0.3885294117647229,-60.60606060606029,30.30303030303034,32.32323232323237,Bullish Engulfing
ACFL,Aman Cotton Fibrous PLC,Buy,Strong buy,Neutral,58.43493182339898,0.3999999999999986,0.3994117647058957,298.99410336455315,74.46581196581181,74.7150997150996,"Gravestone Doji, Long Upper Shadow"
ACI,Advanced Chemical Industries PLC,Neutral,Neutral,Neutral,49.26606918905746,7.099999999999994,-1.0320588235293542,2.6480972930548163,42.26190476190472,52.711640211640166,
ACIFORMULA,ACI Formulations PLC,Strong buy,Strong buy,Buy,53.263492198598215,5.400000000000006,-0.2820588235293542,82.60105448154559,64.21052631578951,63.85964912280705,
ACMELAB,ACME Laboratories Ltd.,Sell,Strong sell,Sell,44.03803798795882,0.7999999999999972,-1.5482352941176174,-75.1748251748261,39.784946236559215,45.536354326677014,"Dragonfly Doji, Long Lower Shadow"
ACMEPL,ACME Pesticides Ltd,Strong buy,Strong buy,Neutral,74.61377599393072,6.300000000000001,6.478529411764693,105.96899662843052,87.22624070725333,83.96581417377075,
ACTIVEFINE,Active Fine Chemicals Ltd.,Sell,Strong sell,Neutral,44.17951558164649,-0.09999999999999964,-0.13676470588237244,-116.04095563140191,14.074074074074089,9.4051627384961,
