Symbol,Name,Tech Rating,MA Rating,Os Rating,RSI (14),Mom (10),AO,CCI (20),"Stoch (14,3,3) %K","Stoch (14,3,3) %D",Patterns
1JANATAMF,First Janata Bank Mutual Fund Units,Sell,Strong sell,Neutral,40.77051859334486,-0.10000000000000009,-0.09852941176468821,-121.89054726368957,16.666666666666668,16.666666666666664,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,Sell,Strong sell,Sell,45.87626644860503,-0.3999999999999986,-0.575294117646969,-83.33333333333334,24.38725490196079,28.846319229446163,
AAMRANET,aamra networks ltd,Sell,Strong sell,Sell,43.71560439473395,-0.6999999999999993,-0.681470588235257,-110.96075778078567,10.301394511920858,13.975108711950847,
AAMRATECH,Aamra Technologies Limited,Strong sell,Strong sell,Neutral,35.338651538047046,-1.5,-1.0073529411764408,-227.2584198929894,9.999999999999988,13.72549019607842,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,Sell,Strong sell,Neutral,40.40696777241931,0.0,-0.12852941176470534,-34.51407811081005,22.222222222222257,21.29629629629633,"Gravestone Doji, Long Upper Shadow"
ABBANK,AB Bank PLC,Sell,Strong sell,Neutral,48.14872678133057,0.39999999999999947,-0.13823529411764301,-1.4388489208530555,35.185185185185155,33.3333333333333,"Dragonfly Doji, Long Lower Shadow"
ACFL,Aman Cotton Fibrous PLC,Sell,Strong sell,Sell,37.584280708857314,-1.1000000000000014,-0.9467647058823481,-136.30613535736128,24.074074074074144,20.689905591866395,
ACI,Advanced Chemical Industries PLC,Sell,Strong sell,Sell,29.32742740074879,-11.400000000000006,-7.562058823529895,-175.57786598178654,7.000000000000003,6.342329880546447,
ACIFORMULA,ACI Formulations PLC,Sell,Strong sell,Sell,32.137534983650355,-8.200000000000017,-10.644705882352952,-164.7235665053558,10.657596371882068,12.244897959183646,
ACMELAB,ACME Laboratories Ltd.,Strong sell,Strong sell,Sell,30.270429178136823,-2.0999999999999943,-2.8094117647059704,-176.21145374450316,4.036135527007777,5.014669733093311,
ACMEPL,ACME Pesticides Ltd,Sell,Sell,Sell,44.06806865416278,-0.9000000000000021,-0.5541176470588312,-110.00000000000121,22.5925925925926,33.82716049382715,"Gravestone Doji, Long Upper Shadow"
ACTIVEFINE,Active Fine Chemicals Ltd.,Strong sell,Strong sell,Sell,30.96255329488511,-0.5999999999999996,-0.6070588235294103,-152.97770251199475,6.0606060606060375,10.101010101010063,
ADNTEL,ADN Telecom Ltd.,Strong sell,Strong sell,Sell,21.576735165857443,-10.499999999999993,-9.06617647058819,-198.46073376672447,2.3783330714024147,3.8957864040372523,Black Marubozu
ADVENT,Advent Pharma Ltd.,Sell,Strong sell,Sell,43.860151158836686,-0.5999999999999996,-0.4114705882353018,-97.07602339181183,16.238512949039237,23.666805903647983,
AFCAGRO,AFC Agro Biotech Ltd.,Sell,Strong sell,Neutral,30.011176265942268,-0.5,-0.5182352941175905,-228.91566265060223,7.499999999999974,7.746913580246891,
AFTABAUTO,Aftab Automobiles Ltd.,Sell,Sell,Sell,42.68462117232481,-3.5,-0.6199999999999477,-64.9740649740608,39.290705800139754,50.13393897041695,
AGNISYSL,Agni Systems PLC,Strong sell,Strong sell,Neutral,33.0760570327589,-2.1000000000000014,-2.017352941176462,-172.1032959565145,8.76567532914284,8.409541381677622,
AGRANINS,Agrani Insuarnce Co. Ltd.,Neutral,Buy,Sell,50.758812136623256,0.7000000000000028,0.4467647058823907,11.55817250025574,34.55456823877878,37.257537783853586,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,Sell,Sell,Neutral,46.65172825368371,0.0,-0.07735294117646507,-15.151515151523535,44.4444444444444,33.333333333333286,
AIL,Alif Industries Ltd.,Strong sell,Strong sell,Sell,31.96550476293457,-8.199999999999996,-4.710588235294033,-194.96855345912127,7.452331657300596,9.07026192119361,
AL-HAJTEX,Alhaj Textile Mills Limited,Sell,Strong sell,Neutral,26.503090358613207,-39.599999999999994,-26.73470588235307,-139.61807829898763,12.399553340027298,10.23055016548097,
ALARABANK,Al-Arafah Islami Bank PLC,Strong sell,Strong sell,Sell,33.33070971091132,-0.6999999999999993,-0.39411764705879193,-230.01949317738143,23.282828282828323,27.373737373737416,
ALIF,Alif Manufacturing Company Ltd.,Sell,Strong sell,Neutral,28.08963112116409,-0.3000000000000007,-0.3638235294117642,-142.3948220064733,4.761904761904783,9.788359788359822,Black Marubozu
ALLTEX,Alltex Industries Limited,Neutral,Neutral,Buy,46.3340673057891,-0.6999999999999993,0.09999999999999964,-142.4425094887265,7.692307692307662,13.17663817663815,
AMANFEED,Aman Feed PLC,Sell,Strong sell,Buy,32.78203405958985,-3.0,-2.367647058823504,-142.93882218410806,3.913783323879704,3.670654359820526,
AMBEEPHA,Ambee Pharmaceuticals PLC,Sell,Strong sell,Sell,36.63159603390333,-14.600000000000023,-25.855000000000928,-279.02715643201094,25.046659201194544,16.95902285263995,
AMCLPRAN,Agricultural Marketing Co. Ltd.,Sell,Strong sell,Sell,34.62017747984936,-16.0,-12.274705882352492,-150.6076388888787,24.121212121212125,27.75757575757577,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,Sell,Sell,Neutral,49.18377944174058,-0.1999999999999993,-0.9252941176470557,-13.53339217417032,36.36363636363635,28.282828282828266,
ANWARGALV,Anwar Galvanizing Ltd.,Strong sell,Strong sell,Sell,27.441135865432116,-8.899999999999999,-10.724705882352993,-134.2100679324149,12.592592592592595,10.81453549845203,
AOL,Associated Oxygen Ltd,Sell,Strong sell,Sell,38.8508583499425,-1.4000000000000004,-0.9479411764705823,-142.08006962576079,21.212121212121172,18.92255892255889,
APEXFOODS,Apex Foods Limited,Sell,Strong sell,Buy,37.625729366896195,-31.0,-15.38176470588212,-137.0199692780339,8.33333333333332,8.717598819466373,
APEXFOOT,Apex Footwear Ltd.,Buy,Strong buy,Neutral,66.14390239472355,19.19999999999999,17.53499999999994,106.20698364588706,86.96846266219812,84.23074172783451,
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,Neutral,Sell,Neutral,36.93907473489705,-32.099999999999994,-9.285294117646941,-137.96096568789358,5.913086486407326,7.807663592494936,
APEXTANRY,Apex Tannery Limited.,Strong sell,Strong sell,Sell,22.257814131046658,-12.700000000000003,-8.079705882353053,-209.8667460238713,14.602000663727308,16.407837089378923,
APOLOISPAT,Appollo Ispat Complex Ltd.,Sell,Strong sell,Neutral,41.087609794960066,0.0,-0.17764705882352994,-66.34304207119936,33.33333333333339,25.00000000000004,
ARAMIT,Aramit Limited,Sell,Strong sell,Sell,30.37728032926134,-25.5,-24.45617647058836,-190.73511381203843,6.786714513899331,6.648261909465652,
ARAMITCEM,Aramit Cement Limited,Sell,Strong sell,Neutral,37.91773147190643,-0.5,-1.152647058823515,-108.81370091896345,37.68472906403938,29.67496105427143,
ARGONDENIM,Argon Denims Ltd.,Neutral,Buy,Sell,51.30857761970883,-1.2999999999999972,-0.21029411764708072,-24.30555555555611,27.380952380952465,20.238095238095323,
ASIAINS,Asia Insurance PLC,Sell,Strong sell,Sell,46.141297327259565,0.09999999999999787,-0.7085294117647578,37.83431180691341,24.78632478632478,22.152922152922134,Black Marubozu
ASIAPACINS,Asia Pacific General Insurance Company Limited,Buy,Strong buy,Neutral,54.387704284264494,0.8999999999999986,0.11852941176472598,64.85433984872043,35.291247646599615,36.611065191103755,
ASIATICLAB,Asiatic Laboratories Ltd,Neutral,Neutral,Sell,49.67032575610806,-3.4000000000000057,0.9682352941176546,-76.74973934685335,40.70175438596488,43.51461988304087,
ATLASBANG,Atlas Bangladesh Limited,Strong buy,Strong buy,Buy,58.5270642996806,6.699999999999996,-1.068823529411766,148.72116523799,57.8787878787879,47.2727272727273,
AZIZPIPES,Aziz Pipes Limited.,Strong sell,Strong sell,Sell,31.95094400740946,-1.6000000000000014,-3.9720588235293235,-123.43697759946521,19.8874296435272,25.188113602747748,
BANGAS,Bangas Limited,Sell,Sell,Sell,35.3506883253189,-6.400000000000006,-11.825588235294234,-148.26533444352043,10.862470862470849,10.981420442498283,
BANKASIA,Bank Asia PLC,Sell,Strong sell,Sell,33.00785487829209,-0.8000000000000007,-0.902941176470609,-140.44444444444412,14.468864468864437,20.89438339438338,
BARKAPOWER,Baraka Power Ltd.,Sell,Strong sell,Sell,24.040146791957326,-1.0,-2.3020588235293635,-89.57823129251717,9.85569985569985,7.104377104377103,
