Symbol,Name,Price,Change %,Perf % 1W,Perf % 1M,Perf % 3M,Perf % 6M,Perf % YTD,Perf % 1Y,Perf % 5Y,Perf % 10Y,Perf % All Time,Volatility 1W,Volatility 1M
1JANATAMF,First Janata Bank Mutual Fund Units,3.5,0.0,12.90322580645161,12.90322580645161,12.90322580645161,45.83333333333334,34.615384615384606,-2.7777777777777803,-56.25,-21.5192310834557,-35.62366207921435,7.164373814041741,6.943674804043826
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,25.2,-1.1764705882352968,0.7999999999999972,31.25,39.99999999999999,27.272727272727266,25.999999999999993,21.73913043478261,24.13793103448275,189.6551724137931,-17.64705882352942,4.644058154506338,6.83710212982741
AAMRANET,aamra networks ltd,21.5,-0.9216589861751119,2.380952380952381,15.591397849462359,30.303030303030305,27.97619047619047,20.78651685393258,13.157894736842104,-36.649303663981726,-64.31270157802452,-64.31270157802452,4.632495597382424,4.333536372985447
AAMRATECH,Aamra Technologies Limited,17.6,2.32558139534885,2.32558139534885,15.032679738562095,30.370370370370377,53.04347826086958,43.08943089430895,41.93548387096775,-30.646840420439514,-16.643404374678692,-40.1453334627042,5.0351686595088285,6.029311330577249
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,3.7,-2.631578947368412,15.625,8.823529411764714,12.121212121212132,42.307692307692314,37.03703703703704,-9.756097560975597,-50.0,-18.908759116408795,-44.80830868012468,8.615458683473385,6.5088000509600805
ABBANK,AB Bank PLC,4.9,2.0833333333333446,0.0,11.363636363636363,-19.672131147540973,13.953488372093037,19.512195121951237,-30.98591549295774,-63.06264340335062,-63.99452319369649,-78.70829979561037,4.375000000000004,4.941038064408003
ACFL,Aman Cotton Fibrous PLC,23.6,-0.4219409282700332,-0.4219409282700332,-1.2552301255230007,31.111111111111118,39.6449704142012,31.111111111111118,46.58385093167701,-55.639097744360896,-60.666666666666664,-60.666666666666664,4.209500560744696,4.1422390022425155
ACI,Advanced Chemical Industries PLC,203.2,-0.04918839153960784,1.094527363184074,6.4989517819706375,-3.2841504045692553,-0.8296730112249961,4.205128205128199,2.6262626262626205,-7.930956894997331,-23.296321672010457,226.29044779408648,2.152275260227478,2.1425596951069883
ACIFORMULA,ACI Formulations PLC,153.6,-1.4120667522464807,-2.9690461149715834,7.112970711297063,7.41258741258741,17.52104055087988,19.06976744186046,10.583153347732173,-2.2545452101818166,2.2053234494296556,122.76243149613259,2.224389735992388,2.4785335756129414
ACMELAB,ACME Laboratories Ltd.,86.4,1.052631578947375,1.7667844522968197,9.644670050761434,14.741035856573717,20.000000000000007,21.178120617110814,14.741035856573717,13.984168865435368,-26.468085106382976,-35.99999999999999,2.3870876994474513,2.3676087564484587
ACMEPL,ACME Pesticides Ltd,22.9,0.0,-2.553191489361708,-6.147540983606557,-11.923076923076927,45.859872611464965,44.02515723270439,76.15384615384615,108.18181818181816,108.18181818181816,108.18181818181816,3.0180079739647674,3.380357968752529
ACTIVEFINE,Active Fine Chemicals Ltd.,7.0,2.941176470588238,0.0,1.4492753623188352,0.0,25.000000000000007,29.629629629629623,-19.540229885057467,-66.9811320754717,-71.68049783600489,-76.26086939842419,5.147822269725541,4.674839852148694
ADNTEL,ADN Telecom Ltd.,71.0,-1.798063623789761,1.1396011396011354,11.459968602825741,16.013071895424833,27.012522361359576,22.6252158894646,-5.585106382978727,40.039447731755416,75.30864197530865,75.30864197530865,3.6731311507177464,3.5321445095281763
ADVENT,Advent Pharma Ltd.,16.0,-1.2345679012345634,0.6289308176100606,3.225806451612903,11.888111888111883,23.076923076923077,19.402985074626862,0.0,-43.72413811111724,-56.55616027491852,-56.55616027491852,2.0992778318727705,2.939251133939079
AFCAGRO,AFC Agro Biotech Ltd.,7.2,0.0,-9.999999999999998,-5.2631578947368345,-2.702702702702705,41.17647058823531,44.00000000000001,-12.195121951219503,-66.19718309859155,-78.77747564131195,-68.57739996771957,5.60647490224955,4.126070467114726
AFTABAUTO,Aftab Automobiles Ltd.,31.6,-1.2499999999999956,3.2679738562091503,-3.658536585365841,14.079422382671488,-0.6289308176100606,-7.602339181286553,-5.105105105105093,21.39024451679209,-29.189024040938538,-53.54799962146265,3.287565177519347,3.0999342081166623
AGNISYSL,Agni Systems PLC,31.8,0.9523809523809548,-0.6249999999999978,6.7114093959731544,49.29577464788732,55.882352941176485,52.88461538461538,17.343173431734314,52.1531100478469,100.06780046100013,71.58357105436738,3.6284630434926495,3.9103785713984296
AGRANINS,Agrani Insurance PLC,31.8,0.9523809523809548,11.578947368421055,18.215613382899637,48.59813084112151,39.473684210526315,33.61344537815126,33.05439330543934,-31.247350965027007,253.45362420525913,92.74624339662736,4.982379177976927,4.847441072573171
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,5.7,-1.7241379310344769,32.55813953488373,39.02439024390246,42.50000000000001,72.72727272727273,67.64705882352942,-8.064516129032258,-38.70967741935484,-24.999999999999993,-25.974025974025974,8.976721608519124,5.39463296284862
AIL,Alif Industries Ltd.,38.7,4.032258064516129,15.17857142857143,12.827988338192437,32.08191126279864,37.72241992882563,-4.914004914004914,-21.0204081632653,15.054053939000005,-64.96161548416752,-64.96161548416752,5.485161573553512,3.6809361953965367
AL-HAJTEX,Alhaj Textile Mills Limited,105.4,0.0,3.333333333333339,4.9800796812749,-12.020033388981629,-38.71736736005887,-43.094698255112874,-43.011624818912715,84.57227894099752,22.25481432339841,355.20985067655823,3.2326794088870785,3.8475500814481416
ALARABANK,Al-Arafah Islami Bank PLC,16.2,1.2499999999999956,3.1847133757961785,9.459459459459449,4.51612903225806,18.248175182481752,7.999999999999996,-4.142011834319523,-19.99863021852195,36.965264705069124,-9.464435004258867,4.147648374132809,4.013514221117127
ALIF,Alif Manufacturing Company Ltd.,5.5,0.0,0.0,3.773584905660381,14.583333333333337,48.64864864864864,37.5,-8.333333333333334,-62.06896551724138,-38.1896941429397,-67.43067173166543,4.90644540644541,4.409637649386115
ALLTEX,Alltex Industries Limited,18.0,-0.5524861878453117,4.04624277456647,8.433734939759027,35.33834586466165,36.36363636363637,34.328358208955216,60.71428571428573,30.434782608695645,-1.098901098901095,135.5555547529218,4.212522166514724,4.055852043535303
AMANFEED,Aman Feed PLC,33.9,-0.2941176470588277,0.0,-0.8771929824561527,39.50617283950616,46.75324675324674,47.39130434782608,39.50617283950616,-50.65502183406114,-46.09682729948347,1.0905406880261088,3.0514822107223645,3.117866904115561
AMBEEPHA,Ambee Pharmaceuticals PLC,769.9,1.6369636963696337,2.366706554979385,-1.345463864684777,2.1087533156498646,8.436619718309856,6.930555555555553,-6.109756097560978,84.62829736211032,165.57433597792343,311.89478541710974,1.8792894535196925,1.5904859524718842
AMCLPRAN,Agricultural Marketing Co. Ltd.,227.5,-1.0869565217391304,2.8016267510167143,5.715613382899634,6.807511737089202,7.8710289236605,12.456747404844286,5.324074074074074,14.783047426841579,12.345679012345679,84.95934959349593,2.1710314200328913,1.9372948683377935
