Symbol,Name,Price,Change %,Perf % 1W,Perf % 1M,Perf % 3M,Perf % 6M,Perf % YTD,Perf % 1Y,Perf % 5Y,Perf % 10Y,Perf % All Time,Volatility 1W,Volatility 1M
1JANATAMF,First Janata Bank Mutual Fund Units,3.3,0.0,3.124999999999989,3.124999999999989,0.0,31.999999999999993,26.923076923076913,-8.333333333333341,-56.0,-19.83750041083282,-39.3023099604021,7.862903225806453,6.870145392279121
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,24.7,2.4896265560165887,2.4896265560165887,31.382978723404246,36.46408839779004,20.487804878048777,23.499999999999996,18.181818181818187,18.749999999999993,197.5903614457831,-19.281045751633993,6.757759776173425,6.554602174420456
AAMRANET,aamra networks ltd,21.0,0.9615384615384581,1.4492753623188441,17.318435754189952,26.506024096385534,22.80701754385964,17.977528089887638,22.093023255813957,-39.3882502509107,-65.14263875062859,-65.14263875062859,4.25179227912019,4.356501587006886
AAMRATECH,Aamra Technologies Limited,18.0,0.5586592178771029,7.784431137724555,29.496402877697836,32.352941176470594,51.26050420168067,46.341463414634134,52.54237288135592,-30.869565485396972,-12.895652294154921,-38.785000132311126,10.260260108945921,6.142698435855383
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,3.6,2.85714285714286,9.0909090909091,5.882352941176476,2.85714285714286,38.46153846153846,33.33333333333333,-12.195121951219503,-51.35135135135135,-13.657057074469694,-46.29997601309429,6.401785714285703,6.076611625350601
ABBANK,AB Bank PLC,4.9,0.0,-1.999999999999993,8.888888888888896,-25.75757575757575,11.363636363636363,19.512195121951237,-29.999999999999996,-62.282276713087185,-61.656505207552094,-78.70829979561037,5.000000000000005,5.01987386229305
ACFL,Aman Cotton Fibrous PLC,24.0,0.8403361344537785,0.41841004184101016,2.127659574468085,31.868131868131876,35.59322033898306,33.333333333333336,52.86624203821657,-52.0,-60.0,-60.0,6.837646353237904,4.438031203647497
ACI,Advanced Chemical Industries PLC,199.9,-0.547263681592037,0.6039255158530534,2.565418163160595,-3.523166023166015,-1.96174595389897,2.512820512820516,6.898395721925136,-8.741304394645766,-21.08172550699165,220.99143953758806,2.4213277116264984,2.2268296046041263
ACIFORMULA,ACI Formulations PLC,151.7,0.26437541308656787,-0.19736842105263905,4.692891649413377,8.434596140100059,15.889992360580582,17.596899224806194,16.7821401077752,10.38461565656085,3.0970876328801973,120.00690662736532,3.3991212920177536,2.393721866161216
ACMELAB,ACME Laboratories Ltd.,84.7,1.68067226890757,3.418803418803415,4.05405405405405,10.286458333333341,16.506189821182943,18.793828892005617,14.459459459459463,14.769647696476971,-26.730103806228367,-37.25925925925926,3.9016182249350106,2.5654775059944313
ACMEPL,ACME Pesticides Ltd,23.7,-0.4201680672268967,1.2820512820512853,-2.8688524590163906,1.2820512820512853,50.955414012738856,49.0566037735849,79.54545454545455,115.45454545454545,115.45454545454545,115.45454545454545,3.25240262943126,3.445385728068111
ACTIVEFINE,Active Fine Chemicals Ltd.,7.0,1.4492753623188355,-2.7777777777777803,-1.4084507042253471,-2.7777777777777803,20.689655172413797,29.629629629629623,-15.662650602409643,-67.28971962616822,-70.95744672107402,-76.26086939842419,3.9556692242114253,4.167002713399617
ADNTEL,ADN Telecom Ltd.,68.6,0.29239766081869684,0.5865102639296063,7.187499999999991,12.459016393442614,17.264957264957257,18.480138169257334,-4.456824512534823,33.203883495145625,69.38271604938271,69.38271604938271,3.074640273166386,3.6705110398299747
ADVENT,Advent Pharma Ltd.,15.7,0.0,-1.2578616352201324,5.369127516778516,9.79020979020978,18.045112781954877,17.164179104477604,11.347517730496453,-40.24626885247678,-57.37073226976381,-57.37073226976381,2.4841410370113177,3.1653190738888237
AFCAGRO,AFC Agro Biotech Ltd.,7.8,0.0,-4.8780487804877986,2.6315789473684235,2.6315789473684235,49.999999999999986,56.0,-4.8780487804877986,-63.55140186915887,-75.6286791479081,-65.95884996502951,3.673921405988914,4.178088818490324
AFTABAUTO,Aftab Automobiles Ltd.,30.4,0.6622516556291367,-3.4920634920634965,1.3333333333333286,5.190311418685122,-8.708708708708706,-11.111111111111123,-4.702194357366771,14.780822485422966,-31.599999654580003,-55.31199963583749,3.2680040264595913,3.254984316176181
AGNISYSL,Agni Systems PLC,30.6,0.6578947368421146,3.0303030303030374,1.6611295681063123,44.33962264150944,42.32558139534884,47.11538461538462,13.333333333333337,42.32558139534884,88.42194290937914,65.10871931646673,3.7442838918561816,3.964689064508234
AGRANINS,Agrani Insurance PLC,28.4,0.7092198581560258,7.169811320754712,10.937499999999988,31.48148148148147,24.561403508771917,19.327731092436963,18.33333333333333,-39.109944262775954,235.08839972972706,72.13815448000682,4.917979490789214,5.009621046041317
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,5.1,8.51063829787233,21.428571428571413,21.428571428571413,24.390243902439025,49.99999999999999,49.99999999999999,-21.538461538461544,-45.74468085106383,-27.142857142857146,-33.766233766233775,5.942691029900336,4.598632030630172
AIL,Alif Industries Ltd.,36.5,4.584527220630377,5.797101449275362,11.280487804878058,23.310810810810807,7.352941176470588,-10.319410319410325,-25.813008130081304,4.015543925578539,-66.95346163235438,-66.95346163235438,4.963796967548969,3.9935411359765607
AL-HAJTEX,Alhaj Textile Mills Limited,101.0,-0.19762845849802652,-3.8095238095238093,-0.19762845849802652,-16.321458160729083,-46.788894207776195,-45.47025164863758,-39.12545587172599,66.2551438687192,17.705104180476553,336.2067829063793,2.712198539130965,3.9058741961031376
