Symbol,Name,Price,Change %,Perf % 1W,Perf % 1M,Perf % 3M,Perf % 6M,Perf % YTD,Perf % 1Y,Perf % 5Y,Perf % 10Y,Perf % All Time,Volatility 1W,Volatility 1M
1JANATAMF,First Janata Bank Mutual Fund Units,3.4,0.0,-8.108108108108116,-15.000000000000002,9.677419354838703,21.428571428571434,30.769230769230763,3.030303030303033,-64.58333333333333,-11.90222270225723,-37.46298601980823,5.296154825566596,5.408020962200532
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,21.7,0.9302325581395315,0.0,-14.566929133858267,13.020833333333334,20.555555555555554,8.499999999999996,-13.200000000000003,0.0,167.90123456790124,-29.084967320261445,4.226803870040649,4.505789254369953
AAMRANET,aamra networks ltd,17.9,1.1299435028248548,-9.595959595959608,-15.962441314554,-3.7634408602150686,10.493827160493824,0.5617977528089768,-22.844827586206904,-60.04869521251509,-70.2882492207739,-70.2882492207739,7.267859165371035,5.379441726307674
AAMRATECH,Aamra Technologies Limited,17.3,-1.1428571428571388,1.7647058823529453,-25.108225108225113,13.071895424836601,39.51612903225807,40.65040650406504,10.897435897435905,-43.226006409554806,-19.435564972110924,-41.165583460499015,7.195235443944237,7.105040279892372
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,3.6,2.85714285714286,-2.702702702702705,-7.692307692307688,5.882352941176476,24.137931034482765,33.33333333333333,5.882352941176476,-50.0,-9.004255865897834,-46.29997601309429,5.144724556489266,5.283072416600897
ABBANK,AB Bank PLC,4.5,0.0,-4.255319148936174,-8.163265306122456,2.2727272727272645,-30.76923076923077,9.756097560975618,-23.728813559322038,-69.63766041397285,-67.72103755138379,-80.44639777147891,4.031181379007459,3.5883703816355736
ACFL,Aman Cotton Fibrous PLC,22.3,2.7649769585253523,-4.700854700854692,-5.508474576271189,-6.694560669456058,27.42857142857143,23.888888888888893,8.780487804878051,-52.14592274678112,-62.83333333333334,-62.83333333333334,8.600229272554081,5.477841024537254
ACI,Advanced Chemical Industries PLC,186.2,-1.5856236786469347,-2.1030494216614093,-6.900000000000006,-2.4109014675052527,-11.24880838894186,-4.512820512820519,0.10752688172042399,-28.190194861219872,-24.695328082531155,198.99252647273082,1.3030475090843208,1.8678532426704213
ACIFORMULA,ACI Formulations PLC,152.7,3.106009453072245,-2.490421455938701,-11.683053788316956,6.485355648535553,7.915194346289745,18.372093023255808,0.1968503937007762,-10.427374077744426,-3.702702464995866,121.45718287408495,4.72648843872167,3.8498920003191897
ACMELAB,ACME Laboratories Ltd.,77.5,-0.257400257400261,-2.760351317440405,-7.074340527577944,-1.6497461928933974,-0.3856041131105362,8.695652173913047,-5.832320777642767,-17.465388711395104,-28.24074074074074,-42.592592592592595,1.673087306204234,1.604383111242309
ACMEPL,ACME Pesticides Ltd,24.5,1.6597510373443924,-3.162055335968382,-2.0,0.40983606557377633,44.970414201183445,54.088050314465406,40.80459770114943,122.72727272727273,122.72727272727273,122.72727272727273,5.577020707708803,5.0256796786883315
ACTIVEFINE,Active Fine Chemicals Ltd.,5.7,-1.7241379310344769,-8.064516129032258,-17.39130434782609,-17.39130434782609,-12.307692307692305,5.555555555555552,-39.361702127659576,-76.63934426229508,-76.9398339521754,-80.66956508157399,4.823351482153662,4.476511642136978
ADNTEL,ADN Telecom Ltd.,58.4,-1.5177065767284967,-5.501618122977344,-11.915535444947208,-8.320251177394042,-0.5110732538330567,0.8635578583765112,-28.167281672816728,-25.12820512820513,44.197530864197525,44.197530864197525,4.073699646776925,2.931788799884415
ADVENT,Advent Pharma Ltd.,13.8,-2.127659574468078,-4.166666666666664,-13.749999999999996,-10.967741935483867,4.5454545454545565,2.985074626865674,-18.34319526627218,-48.059040764436865,-62.52968823711722,-62.52968823711722,5.0861236627660045,3.882640146685627
AFCAGRO,AFC Agro Biotech Ltd.,6.5,-1.5151515151515098,-7.142857142857143,-9.722222222222223,-14.473684210526313,-4.411764705882351,30.0,-24.418604651162788,-81.32183908045977,-79.58551716072661,-71.63237497085794,4.322976463834671,3.6139909022176693
AFTABAUTO,Aftab Automobiles Ltd.,26.5,-1.486988847583638,-7.017543859649122,-12.251655629139071,-19.207317073170728,-5.693950177935948,-22.51461988304094,-29.144385026737964,-24.11363599282799,-43.048245326528644,-61.0449996825557,3.8141224436686825,2.646827544487857
