Symbol,Name,Price,Change %,Perf % 1W,Perf % 1M,Perf % 3M,Perf % 6M,Perf % YTD,Perf % 1Y,Perf % 5Y,Perf % 10Y,Perf % All Time,Volatility 1W,Volatility 1M
1JANATAMF,First Janata Bank Mutual Fund Units,3.4,0.0,9.677419354838703,13.33333333333333,6.249999999999991,41.66666666666667,30.769230769230763,-5.555555555555561,-58.02469135802469,-29.20714321995624,-37.46298601980823,6.1397058823529385,6.875397493119456
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,24.9,0.40322580645160433,1.632653061224484,28.350515463917528,30.366492146596844,26.395939086294412,24.499999999999993,14.746543778801842,22.058823529411764,186.20689655172416,-18.62745098039216,4.883275912387973,6.4811882138521355
AAMRANET,aamra networks ltd,21.4,-0.46511627906977404,3.3816425120772915,12.04188481675391,31.288343558282193,26.627218934911244,20.224719101123583,12.04188481675391,-36.05375512107526,-64.47868901254533,-64.47868901254533,4.358513540791674,4.2828494315422025
AAMRATECH,Aamra Technologies Limited,17.5,-1.68539325842697,-4.89130434782608,15.131578947368425,35.65891472868216,54.867256637168126,42.27642276422763,37.795275590551185,-32.78985533302483,-16.045258738334855,-40.485416795302484,4.471827037782469,6.037601351788045
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,3.6,0.0,9.0909090909091,5.882352941176476,2.85714285714286,44.00000000000001,33.33333333333333,-7.692307692307688,-51.35135135135135,-22.437695331776965,-46.29997601309429,6.827264239028943,6.6410751832352135
ABBANK,AB Bank PLC,5.0,2.0408163265306047,2.0408163265306047,11.11111111111111,-18.032786885245898,16.279069767441865,21.95121951219513,-28.571428571428573,-61.23956647813271,-62.57511599927002,-78.27377530164324,3.7414965986394577,4.621553127576128
ACFL,Aman Cotton Fibrous PLC,24.1,2.11864406779661,1.687763713080178,2.11864406779661,36.158192090395495,38.505747126436795,33.88888888888889,50.62500000000001,-54.528301886792455,-59.833333333333336,-59.833333333333336,2.0275851322710734,3.98866419371108
ACI,Advanced Chemical Industries PLC,204.0,0.14727540500736935,0.6910167818361331,5.9190031152648,-1.9702066314271958,-3.8642789820923604,4.615384615384615,3.2911392405063293,-9.170354026007628,-23.8701541504589,227.57505585626797,2.1031889847426464,2.0935825706918316
ACIFORMULA,ACI Formulations PLC,154.1,0.1299545159194208,-0.2588996763754082,7.311977715877438,11.666666666666663,13.72693726937269,19.457364341085267,16.74242424242424,3.0605098117913947,-6.0365851309451175,123.4875696194924,1.788838424396718,2.4267167635253
ACMELAB,ACME Laboratories Ltd.,86.6,-0.34522439585732034,2.728351126927636,9.068010075566736,14.854111405835528,20.110957004160888,21.4586255259467,16.0857908847185,14.854111405835528,-26.297872340425535,-35.85185185185186,2.223876715978691,2.3090116152310207
ACMEPL,ACME Pesticides Ltd,23.3,1.7467248908297035,-3.719008264462804,-3.719008264462804,-11.068702290076331,46.540880503144656,46.540880503144656,79.23076923076923,111.81818181818181,111.81818181818181,111.81818181818181,2.521952204381203,3.262923390851063
ACTIVEFINE,Active Fine Chemicals Ltd.,7.0,0.0,0.0,0.0,2.941176470588238,25.000000000000007,29.629629629629623,-17.647058823529413,-69.95708154506437,-71.68049783600489,-76.26086939842419,4.702383224542248,4.323684897413177
ADNTEL,ADN Telecom Ltd.,71.2,0.42313117066290146,2.152080344332855,6.268656716417914,13.738019169329075,27.37030411449017,22.970639032815207,-6.315789473684207,40.433925049309664,75.80246913580248,75.80246913580248,3.0468741112969884,3.2688921597415854
ADVENT,Advent Pharma Ltd.,16.1,0.0,2.5477707006369563,3.870967741935493,14.184397163120579,24.806201550387605,20.14925373134329,5.921052631578962,-42.58041977235355,-56.28463627663676,-56.28463627663676,2.028765011359947,2.883434689714331
AFCAGRO,AFC Agro Biotech Ltd.,7.3,1.388888888888884,-7.594936708860766,-6.410256410256411,2.8169014084507067,52.083333333333336,45.99999999999999,-12.048192771084347,-66.04651162790698,-78.48271835855239,-68.14097496727122,5.200491996266645,4.032101255498455
AFTABAUTO,Aftab Automobiles Ltd.,31.9,1.2698412698412653,3.236245954692557,-1.2383900928792526,14.336917562724015,2.5723472668810197,-6.725146198830421,-6.176470588235298,22.542683547014793,-28.51676794006138,-53.106999617868944,3.1827264678419285,3.1256668012941864
AGNISYSL,Agni Systems PLC,33.1,4.416403785488965,6.774193548387101,9.966777408637872,54.672897196261694,61.46341463414635,59.13461538461538,23.04832713754648,52.53456221198158,103.81589249347874,78.59799377042643,4.035393777800616,3.9499760982839827
AGRANINS,Agrani Insurance PLC,32.3,-0.9202453987730193,13.73239436619718,16.60649819494584,50.93457943925233,41.66666666666665,35.7142857142857,34.024896265560145,-30.748281679143076,278.1948687723871,95.77684470789508,5.43494070573268,4.9307609672138195
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,5.5,-1.7857142857142794,24.999999999999993,34.14634146341464,34.14634146341464,61.76470588235294,61.76470588235294,-9.836065573770487,-41.48936170212767,-23.611111111111114,-28.571428571428573,8.138191173905458,5.753168189804899
AIL,Alif Industries Ltd.,39.2,0.25575447570332843,15.976331360946764,15.976331360946764,36.11111111111112,37.543859649122815,-3.685503685503685,-22.37623762376237,16.85636844334576,-64.50892317776142,-64.50892317776142,5.1129239210960735,3.662209270907307
AL-HAJTEX,Alhaj Textile Mills Limited,111.8,5.2730696798493355,10.69306930693069,11.354581673306763,-5.733558178752106,-34.996220786096615,-39.6393478645315,-36.3452615377616,89.07491947667013,29.678256559354278,382.8506765240911,3.849173642580111,4.123990245528755
ALARABANK,Al-Arafah Islami Bank PLC,16.1,0.6250000000000089,2.5477707006369563,12.58741258741259,3.870967741935493,16.66666666666667,7.333333333333343,-6.395348837209291,-20.492465834456986,37.120681037303555,-10.023296516578245,3.423622400106835,3.985625443228349
ALIF,Alif Manufacturing Company Ltd.,5.7,3.63636363636364,3.63636363636364,5.555555555555552,16.326530612244895,50.00000000000001,42.50000000000001,-1.7241379310344767,-59.28571428571429,-35.94204665722842,-66.2463325219078,4.707792207792216,4.360822239860383
ALLTEX,Alltex Industries Limited,18.1,0.5555555555555635,5.847953216374268,8.383233532934145,36.090225563909776,36.090225563909776,35.07462686567165,82.82828282828284,29.285714285714295,-4.73684210526315,136.8641967237714,4.105417387993837,3.880602897427095
AMANFEED,Aman Feed PLC,37.5,9.970674486803514,10.619469026548677,5.932203389830513,51.821862348178136,60.94420600858369,63.04347826086956,50.0,-48.63013698630137,-40.37259657022508,11.82581934516163,4.138128387037149,3.4575505357605616
AMBEEPHA,Ambee Pharmaceuticals PLC,774.0,0.689475738259393,1.8421052631578947,1.7350157728706685,2.734271303424479,9.090909090909092,7.5,-8.8339222614841,84.32960228625863,165.06849315068493,314.08827628632673,1.3768351311853593,1.4635814288736537
AMCLPRAN,Agricultural Marketing Co. Ltd.,228.9,0.5711775043936781,-0.04366812227073988,6.366171003717481,6.465116279069769,7.768361581920904,13.148788927335637,2.1875000000000027,12.315996074582921,12.20588235294118,86.09756097560975,1.8334040449605826,1.985394916437842
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,36.0,-0.5524861878453117,9.090909090909092,10.429447852760733,82.74111675126903,90.4761904761905,73.07692307692308,51.26050420168067,-7.216494845360818,24.56747404844291,80.0,5.242862158750317,5.87511697110963
ANWARGALV,Anwar Galvanizing Ltd.,120.9,0.16570008285004378,3.510273972602747,-1.2254901960784312,23.87295081967214,34.333333333333336,39.60739030023096,75.9825327510917,-19.4000006448,281.9925506548963,1396.1374908922633,3.1286905820988395,3.6480858504721443
AOL,Associated Oxygen Ltd,17.4,0.0,-2.7932960893854752,-5.945945945945954,8.749999999999991,19.178082191780813,14.473684210526313,10.828025477707003,-61.77002056614481,34.04959927312944,34.04959927312944,2.1899567163780485,3.5352770595258813
APEXFOODS,Apex Foods Limited,308.7,1.2463102656608762,11.043165467625895,11.0831234256927,26.412776412776413,29.705882352941174,25.58991049633848,38.430493273542595,126.98529411764706,159.41176470588235,331.14525139664806,4.949786556501168,3.738182426887789
APEXFOOT,Apex Footwear Ltd.,222.0,1.1850501367365516,5.563480741797426,10.283159463487328,17.77188328912467,25.423728813559322,23.81483547127718,24.05006705409029,67.38028692807553,15.767201435975538,66.58940068915383,1.972516242233222,1.909734250988278
APEXSPINN,Apex Spinning and Knitting Mills Ltd.,405.5,-0.9284143659907186,6.151832460732984,14.872521246458923,71.82203389830508,117.07708779443254,125.27777777777777,297.54901960784315,214.34108527131784,326.8421052631579,479.2857142857143,4.258821341397407,7.075200469642364
APEXTANRY,Apex Tannery Limited.,114.4,10.000000000000005,10.424710424710437,9.160305343511459,51.925630810092976,86.01626016260164,91.9463087248322,66.52110625909752,-0.4351610095735422,-21.96452933151432,56.49794801641588,4.022827394885571,4.233343273692306
APOLOISPAT,Appollo Ispat Complex Ltd.,3.0,-3.2258064516129057,-6.250000000000005,-11.76470588235294,-21.052631578947366,76.47058823529412,76.47058823529412,-11.76470588235294,-71.9626168224299,-77.06196332969938,-87.6836235580221,6.007276603633665,5.989521197472722
ARAMIT,Aramit Limited,211.9,-1.0275572162540816,3.720019579050413,17.071823204419893,19.988674971687434,27.190876350540222,16.6208035222895,3.114355231143555,-33.98753894080997,-51.873722461957755,-0.047169811320752035,5.317294614654219,5.361031374919237
ARAMITCEM,Aramit Cement Limited,11.8,0.0,-2.479338842975198,-9.230769230769225,1.724137931034492,31.111111111111118,34.090909090909086,-13.23529411764705,-75.05285412262157,-62.42038216560509,-67.3493337148702,5.0621248080413235,6.130924352980777
ARGONDENIM,Argon Denims Ltd.,21.9,2.3364485981308416,4.784688995215311,15.873015873015873,28.8235294117647,22.346368715083802,24.431818181818162,40.38461538461538,-11.79398871441543,31.47687016095102,-43.2019918782386,3.579929008752932,3.68284093134986
ASIAINS,Asia Insurance PLC,47.0,3.070175438596488,7.551487414187636,6.3348416289592695,13.526570048309182,64.91228070175438,70.9090909090909,69.67509025270758,-54.80769230769231,270.0787401574803,42.219020506940915,3.551412945233369,4.534977969658576
ASIAPACINS,Asia Pacific General Insurance PLC,49.4,-0.20202020202020488,3.131524008350731,3.999999999999997,29.999999999999993,60.38961038961038,56.329113924050624,59.35483870967741,-27.672035139092237,271.4285714285714,45.72271386430678,3.633599802824843,4.56583286501496
